Speed[r/min],Torque[Nm],Voltage (Amplitude)[V],
197.014925373134,592.039800995025,229.691522117777,
197.014925373134,608.955223880597,232.375033670484,
197.014925373134,625.870646766169,234.987759545074,
197.014925373134,642.786069651741,237.537296218754,
197.014925373134,659.701492537313,240.031545741401,
197.014925373134,676.616915422886,242.484396284107,
197.014925373134,693.532338308458,244.888907053625,
197.014925373134,710.44776119403,247.229604540917,
197.014925373134,727.363184079602,249.491015236944,
197.014925373134,744.278606965174,251.65766563267,
197.014925373134,761.194029850746,253.714082219056,
197.014925373134,778.109452736318,255.644791487065,
197.014925373134,795.02487562189,257.434319927659,
197.014925373134,811.940298507463,259.067194031801,
197.014925373134,828.855721393035,260.543233986781,
197.014925373134,845.771144278607,261.95314771467,
197.014925373134,862.686567164179,263.317337954476,
197.014925373134,879.601990049751,264.639184218944,
197.014925373134,896.517412935323,265.922066020819,
197.014925373134,913.432835820895,267.169362872847,
197.014925373134,930.348258706468,268.384454287774,
197.014925373134,947.26368159204,269.570719778346,
197.014925373134,964.179104477612,270.731538857307,
197.014925373134,981.094527363184,271.870291037405,
197.014925373134,998.009950248756,272.990140160265,
197.014925373134,1014.92537313433,274.094165416807,
197.014925373134,1031.8407960199,275.186070199322,
197.014925373134,1048.75621890547,276.269578601623,
197.014925373134,1065.67164179104,277.348414717523,
197.014925373134,1082.58706467662,278.426302640836,
197.014925373134,1099.50248756219,279.506966465376,
197.014925373134,1116.41791044776,280.594130284955,
197.014925373134,1133.33333333333,281.691518193387,
197.014925373134,1150.24875621891,282.802899761443,
197.014925373134,1167.16417910448,283.939003569685,
197.014925373134,1184.07960199005,285.098677810626,
197.014925373134,1200.99502487562,286.271333701221,
197.014925373134,1217.91044776119,287.446382458423,
197.014925373134,1234.82587064677,288.613235299185,
197.014925373134,1251.74129353234,289.761303440462,
197.014925373134,1268.65671641791,290.879998099207,
197.014925373134,1285.57213930348,291.958730492374,
197.014925373134,1302.48756218905,292.986911836917,
197.014925373134,1319.40298507463,293.952769659741,
197.014925373134,1336.3184079602,294.839360573613,
197.014925373134,1353.23383084577,295.651749937983,
197.014925373134,1370.14925373134,296.399827973074,
197.014925373134,1387.06467661692,297.09348489911,
197.014925373134,1403.98009950249,297.742610936312,
197.014925373134,1420.89552238806,298.357096304905,
197.014925373134,1437.81094527363,298.946831225111,
197.014925373134,1454.7263681592,299.521705917153,
197.014925373134,1471.64179104478,300.091610601255,
197.014925373134,1488.55721393035,300.662871783244,
197.014925373134,1505.47263681592,301.229883694419,
197.014925373134,1522.38805970149,301.793463703124,
197.014925373134,1539.30348258706,302.355178038583,
197.014925373134,1556.21890547264,302.916592930017,
197.014925373134,1573.13432835821,303.479274606649,
197.014925373134,1590.04975124378,304.044789297698,
197.014925373134,1606.96517412935,304.614703232389,
197.014925373134,1623.88059701493,305.190582639943,
197.014925373134,1640.7960199005,305.773993749581,
197.014925373134,1657.71144278607,306.371744551054,
197.014925373134,1674.62686567164,306.990249345133,
197.014925373134,1691.54228855721,307.629131289662,
197.014925373134,1708.45771144279,308.28800445526,
197.014925373134,1725.37313432836,308.966482912547,
197.014925373134,1742.28855721393,309.664180732141,
197.014925373134,1759.2039800995,310.380711984662,
197.014925373134,1776.11940298507,311.115690740728,
197.014925373134,1793.03482587065,311.868731070958,
197.014925373134,1809.95024875622,312.639374236097,
197.014925373134,1826.86567164179,313.425719654088,
197.014925373134,1843.78109452736,314.226796930506,
197.014925373134,1860.69651741294,315.042245322383,
197.014925373134,1877.61194029851,315.871704086751,
197.014925373134,1894.52736318408,316.714812480643,
197.014925373134,1911.44278606965,317.571209761091,
197.014925373134,1928.35820895522,318.440535185127,
197.014925373134,1945.2736318408,319.322428009785,
197.014925373134,1962.18905472637,320.216527492095,
197.014925373134,1979.10447761194,321.121310794948,
197.014925373134,1996.01990049751,322.031154419788,
197.014925373134,2012.93532338308,322.945924865898,
197.014925373134,2029.85074626866,323.866279950712,
197.014925373134,2046.76616915423,324.792877491661,
197.014925373134,2063.6815920398,325.726375306175,
197.014925373134,2080.59701492537,326.667431211687,
197.014925373134,2097.51243781094,327.616703025629,
197.014925373134,2114.42786069652,328.574848565431,
197.014925373134,2131.34328358209,329.542525648525,
197.014925373134,2148.25870646766,330.519888460737,
197.014925373134,2165.17412935323,331.502917171471,
197.014925373134,2182.08955223881,332.485611102514,
197.014925373134,2199.00497512438,333.46196020357,
197.014925373134,2215.92039800995,334.425954424342,
197.014925373134,2232.83582089552,335.371583714535,
197.014925373134,2249.75124378109,336.292838023852,
197.014925373134,2266.66666666667,337.183707301997,
197.014925373134,2283.58208955224,338.038181498673,
197.014925373134,2300.49751243781,338.850610035679,
197.014925373134,2317.41293532338,339.638190498638,
197.014925373134,2334.32835820895,340.415379530684,
197.014925373134,2351.24378109453,341.185357195356,
197.014925373134,2368.1592039801,341.95130355619,
197.014925373134,2385.07462686567,342.716398676726,
197.014925373134,2401.99004975124,343.483822620499,
197.014925373134,2418.90547263682,344.25675545105,
197.014925373134,2435.82089552239,345.038377231914,
197.014925373134,2452.73631840796,345.83186802663,
197.014925373134,2469.65174129353,346.639669509401,
197.014925373134,2486.5671641791,347.457386978119,
197.014925373134,2503.48258706468,348.281760688209,
197.014925373134,2520.39800995025,349.110423014688,
197.014925373134,2537.31343283582,349.941006332573,
197.014925373134,2554.22885572139,350.771143016882,
197.014925373134,2571.14427860697,351.598465442632,
197.014925373134,2588.05970149254,352.42060598484,
197.014925373134,2604.97512437811,353.235197018524,
197.014925373134,2621.89054726368,354.0398709187,
197.014925373134,2638.80597014925,354.832480061973,
197.014925373134,2655.72139303483,355.612890928708,
197.014925373134,2672.6368159204,356.382050634809,
197.014925373134,2689.55223880597,357.140916610117,
197.014925373134,2706.46766169154,357.890446284476,
197.014925373134,2723.38308457711,358.631597087727,
197.014925373134,2740.29850746269,359.365326449713,
197.014925373134,2757.21393034826,360.092591800278,
197.014925373134,2774.12935323383,360.814350569263,
197.014925373134,2791.0447761194,361.531561470914,
197.014925373134,2807.96019900498,362.246232839939,
197.014925373134,2824.87562189055,362.95968685221,
197.014925373134,2841.79104477612,363.672073173248,
197.014925373134,2858.70646766169,364.383541468574,
197.014925373134,2875.62189054726,365.094241403711,
197.014925373134,2892.53731343284,365.80432264418,
197.014925373134,2909.45273631841,366.513934855502,
197.014925373134,2926.36815920398,367.223227703201,
197.014925373134,2943.28358208955,367.932350852797,
197.014925373134,2960.19900497512,368.641520899165,
197.014925373134,2977.1144278607,369.351986792825,
197.014925373134,2994.02985074627,370.064841654489,
197.014925373134,3010.94527363184,370.780956572295,
197.014925373134,3027.86069651741,371.50120263438,
197.014925373134,3044.77611940298,372.226450928884,
197.014925373134,3061.69154228856,372.957572543944,
197.014925373134,3078.60696517413,373.695438567699,
197.014925373134,3095.5223880597,374.440920088288,
197.014925373134,3112.43781094527,375.194888193848,
197.014925373134,3129.35323383085,375.923225306851,
197.014925373134,3146.26865671642,376.51227991226,
197.014925373134,3163.18407960199,376.987104809888,
197.014925373134,3180.09950248756,377.386110212497,
197.014925373134,3197.01492537313,377.74770633285,
197.014925373134,3213.93034825871,378.110303383708,
197.014925373134,3230.84577114428,378.512311577834,
197.014925373134,3247.76119402985,378.99214112799,
197.014925373134,3264.67661691542,381.736840543462,
218.905472636816,0,126.579391433164,
218.905472636816,16.9154228855721,126.682774018669,
218.905472636816,33.8308457711443,127.255468860455,
218.905472636816,50.7462686567164,128.294157260917,
218.905472636816,67.6616915422886,129.79552052245,
218.905472636816,84.5771144278607,131.75623994745,
218.905472636816,101.492537313433,134.172996838314,
218.905472636816,118.407960199005,137.042472497437,
218.905472636816,135.323383084577,140.361348227214,
218.905472636816,152.238805970149,144.126305330041,
218.905472636816,169.154228855721,148.320774383283,
218.905472636816,186.069651741294,152.722583513141,
218.905472636816,202.985074626866,157.238038658389,
218.905472636816,219.900497512438,161.846928025649,
218.905472636816,236.81592039801,166.529039821545,
218.905472636816,253.731343283582,171.264162252701,
218.905472636816,270.646766169154,176.032083525738,
218.905472636816,287.562189054726,180.81259184728,
218.905472636816,304.477611940298,185.585475423951,
218.905472636816,321.393034825871,190.330522462374,
218.905472636816,338.308457711443,195.027182117071,
218.905472636816,355.223880597015,199.659931017983,
218.905472636816,372.139303482587,204.22248429432,
218.905472636816,389.054726368159,208.709119392593,
218.905472636816,405.970149253731,213.114113759315,
218.905472636816,422.885572139303,217.431744840997,
218.905472636816,439.800995024876,221.656290084151,
218.905472636816,456.716417910448,225.782026935289,
218.905472636816,473.63184079602,229.803232840924,
218.905472636816,490.547263681592,233.714185247567,
218.905472636816,507.462686567164,237.514105615066,
218.905472636816,524.378109452736,241.205825288485,
218.905472636816,541.293532338308,244.785455625992,
218.905472636816,558.208955223881,248.249033507572,
218.905472636816,575.124378109453,251.592595813213,
218.905472636816,592.039800995025,254.8121794229,
218.905472636816,608.955223880597,257.903821216621,
218.905472636816,625.870646766169,260.863558074361,
218.905472636816,642.786069651741,263.687426876106,
218.905472636816,659.701492537313,266.372273134254,
218.905472636816,676.616915422886,268.9452639919,
218.905472636816,693.532338308458,271.419033254518,
218.905472636816,710.44776119403,273.790500438748,
218.905472636816,727.363184079602,276.056585061232,
218.905472636816,744.278606965174,278.214206638609,
218.905472636816,761.194029850746,280.260284687522,
218.905472636816,778.109452736318,282.19173872461,
218.905472636816,795.02487562189,284.005488266515,
218.905472636816,811.940298507463,285.698452829878,
218.905472636816,828.855721393035,287.277664550897,
218.905472636816,845.771144278607,288.807470198648,
218.905472636816,862.686567164179,290.301236888511,
218.905472636816,879.601990049751,291.760732929066,
218.905472636816,896.517412935323,293.187726628892,
218.905472636816,913.432835820895,294.583986296569,
218.905472636816,930.348258706468,295.951280240677,
218.905472636816,947.26368159204,297.291376769794,
218.905472636816,964.179104477612,298.606044192502,
218.905472636816,981.094527363184,299.897050817379,
218.905472636816,998.009950248756,301.167450527371,
218.905472636816,1014.92537313433,302.422263089263,
218.905472636816,1031.8407960199,303.664080836913,
218.905472636816,1048.75621890547,304.895395800718,
218.905472636816,1065.67164179104,306.118700011073,
218.905472636816,1082.58706467662,307.336485498375,
218.905472636816,1099.50248756219,308.551244293019,
218.905472636816,1116.41791044776,309.765468425401,
218.905472636816,1133.33333333333,310.981649925916,
218.905472636816,1150.24875621891,312.202324454793,
218.905472636816,1167.16417910448,313.437357121538,
218.905472636816,1184.07960199005,314.687479204898,
218.905472636816,1200.99502487562,315.94485623556,
218.905472636816,1217.91044776119,317.201653744212,
218.905472636816,1234.82587064677,318.450037261541,
218.905472636816,1251.74129353234,319.682172318235,
218.905472636816,1268.65671641791,320.890224444982,
218.905472636816,1285.57213930348,322.066359172471,
218.905472636816,1302.48756218905,323.202742031387,
218.905472636816,1319.40298507463,324.288990821567,
218.905472636816,1336.3184079602,325.294977072467,
218.905472636816,1353.23383084577,326.220800634829,
218.905472636816,1370.14925373134,327.075114510718,
218.905472636816,1387.06467661692,327.866571702198,
218.905472636816,1403.98009950249,328.603825211334,
218.905472636816,1420.89552238806,329.29552804019,
218.905472636816,1437.81094527363,329.95033319083,
218.905472636816,1454.7263681592,330.576893665319,
218.905472636816,1471.64179104478,331.183862465721,
218.905472636816,1488.55721393035,331.778027735631,
218.905472636816,1505.47263681592,332.359678691429,
218.905472636816,1522.38805970149,332.9321792578,
218.905472636816,1539.30348258706,333.499274911494,
218.905472636816,1556.21890547264,334.064711129262,
218.905472636816,1573.13432835821,334.632233387855,
218.905472636816,1590.04975124378,335.205587164025,
218.905472636816,1606.96517412935,335.788517934524,
218.905472636816,1623.88059701493,336.384771176101,
218.905472636816,1640.7960199005,336.998092365509,
218.905472636816,1657.71144278607,337.638587320016,
218.905472636816,1674.62686567164,338.313337629853,
218.905472636816,1691.54228855721,339.019759161146,
218.905472636816,1708.45771144279,339.755255750784,
218.905472636816,1725.37313432836,340.517231235661,
218.905472636816,1742.28855721393,341.303089452668,
218.905472636816,1759.2039800995,342.110234238696,
218.905472636816,1776.11940298507,342.936069430636,
218.905472636816,1793.03482587065,343.77799886538,
218.905472636816,1809.95024875622,344.633469778863,
218.905472636816,1826.86567164179,345.501669796759,
218.905472636816,1843.78109452736,346.383387898988,
218.905472636816,1860.69651741294,347.279357221722,
218.905472636816,1877.61194029851,348.190310901134,
218.905472636816,1894.52736318408,349.116982073396,
218.905472636816,1911.44278606965,350.060103874683,
218.905472636816,1928.35820895522,351.020409441165,
218.905472636816,1945.2736318408,351.998631909015,
218.905472636816,1962.18905472637,352.995504414408,
218.905472636816,1979.10447761194,354.010159658974,
218.905472636816,1996.01990049751,355.034814495199,
218.905472636816,2012.93532338308,356.067465607124,
218.905472636816,2029.85074626866,357.107094578907,
218.905472636816,2046.76616915423,358.152682994708,
218.905472636816,2063.6815920398,359.203212438684,
218.905472636816,2080.59701492537,360.257664494995,
218.905472636816,2097.51243781094,361.315020747799,
218.905472636816,2114.42786069652,362.374262781255,
218.905472636816,2131.34328358209,363.434372179522,
218.905472636816,2148.25870646766,364.494943089371,
218.905472636816,2165.17412935323,365.554028688858,
218.905472636816,2182.08955223881,366.607144016461,
218.905472636816,2199.00497512438,367.649771631859,
218.905472636816,2215.92039800995,368.677394094729,
218.905472636816,2232.83582089552,369.685493964752,
218.905472636816,2249.75124378109,370.669553801604,
218.905472636816,2266.66666666667,371.625056164967,
218.905472636816,2283.58208955224,372.547483614517,
218.905472636816,2300.49751243781,373.432662686817,
218.905472636816,2317.41293532338,374.297797272522,
218.905472636816,2334.32835820895,375.156002898004,
218.905472636816,2351.24378109453,376.009334211111,
218.905472636816,2368.1592039801,376.859845859693,
218.905472636816,2385.07462686567,377.709592491599,
218.905472636816,2401.99004975124,378.560628754679,
218.905472636816,2418.90547263682,379.41500929678,
218.905472636816,2435.82089552239,380.274788765754,
218.905472636816,2452.73631840796,381.142021809448,
218.905472636816,2469.65174129353,382.018256861669,
218.905472636816,2486.5671641791,382.900333996348,
218.905472636816,2503.48258706468,383.785833894184,
218.905472636816,2520.39800995025,384.672945604916,
218.905472636816,2537.31343283582,385.55985817828,
218.905472636816,2554.22885572139,386.444760664016,
218.905472636816,2571.14427860697,387.32584211186,
218.905472636816,2588.05970149254,388.20129157155,
218.905472636816,2604.97512437811,389.069298092825,
218.905472636816,2621.89054726368,389.928050725422,
218.905472636816,2638.80597014925,390.776176630715,
218.905472636816,2655.72139303483,391.614260528959,
218.905472636816,2672.6368159204,392.443059376284,
218.905472636816,2689.55223880597,393.263303896965,
218.905472636816,2706.46766169154,394.075724815276,
218.905472636816,2723.38308457711,394.881052855494,
218.905472636816,2740.29850746269,395.680018741892,
218.905472636816,2757.21393034826,396.473353198747,
218.905472636816,2774.12935323383,397.261786950332,
218.905472636816,2791.0447761194,398.046051549275,
218.905472636816,2807.96019900498,398.82755519395,
218.905472636816,2824.87562189055,399.607262477001,
218.905472636816,2841.79104477612,400.385381548932,
218.905472636816,2858.70646766169,401.162120560249,
218.905472636816,2875.62189054726,401.937687661455,
218.905472636816,2892.53731343284,402.712291003054,
218.905472636816,2909.45273631841,403.48613873555,
218.905472636816,2926.36815920398,404.259439009449,
218.905472636816,2943.28358208955,405.032399975253,
218.905472636816,2960.19900497512,405.805278591487,
218.905472636816,2977.1144278607,406.579006036921,
218.905472636816,2994.02985074627,407.354231730078,
218.905472636816,3010.94527363184,408.13142321636,
218.905472636816,3027.86069651741,408.911048041167,
218.905472636816,3044.77611940298,409.693573749902,
218.905472636816,3061.69154228856,410.479467887965,
218.905472636816,3078.60696517413,411.269198000758,
218.905472636816,3095.5223880597,412.063231633682,
218.905472636816,3112.43781094527,412.862036332138,
218.905472636816,3129.35323383085,413.678698146971,
218.905472636816,3146.26865671642,414.555332931817,
218.905472636816,3163.18407960199,415.484454604168,
218.905472636816,3180.09950248756,416.453778101619,
218.905472636816,3197.01492537313,417.451018361766,
218.905472636816,3213.93034825871,418.463890322201,
218.905472636816,3230.84577114428,419.48010892052,
218.905472636816,3247.76119402985,419.826465685298,
218.905472636816,3264.67661691542,419.826465685298,
240.796019900498,0,139.237330576481,
240.796019900498,16.9154228855721,139.567461698553,
240.796019900498,33.8308457711443,140.380983302484,
240.796019900498,50.7462686567164,141.6712165447,
240.796019900498,67.6616915422886,143.431482581625,
240.796019900498,84.5771144278607,145.655102569685,
240.796019900498,101.492537313433,148.335397665304,
240.796019900498,118.407960199005,151.465689024908,
240.796019900498,135.323383084577,155.03929780492,
240.796019900498,152.238805970149,159.049545161767,
240.796019900498,169.154228855721,163.479039945478,
240.796019900498,186.069651741294,168.142434965677,
240.796019900498,202.985074626866,172.954285960509,
240.796019900498,219.900497512438,177.888040727281,
240.796019900498,236.81592039801,182.917147063302,
240.796019900498,253.731343283582,188.015052765881,
240.796019900498,270.646766169154,193.155205632325,
240.796019900498,287.562189054726,198.311053459944,
240.796019900498,304.477611940298,203.456044046046,
240.796019900498,321.393034825871,208.563625187939,
240.796019900498,338.308457711443,213.606222242195,
240.796019900498,355.223880597015,218.56569491176,
240.796019900498,372.139303482587,223.444311562344,
240.796019900498,389.054726368159,228.245660664203,
240.796019900498,405.970149253731,232.973330687589,
240.796019900498,422.885572139303,237.630910102759,
240.796019900498,439.800995024876,242.221987379966,
240.796019900498,456.716417910448,246.750150989464,
240.796019900498,473.63184079602,251.218989401509,
240.796019900498,490.547263681592,255.632091086354,
240.796019900498,507.462686567164,259.982941367594,
240.796019900498,524.378109452736,264.246033842316,
240.796019900498,541.293532338308,268.401706020544,
240.796019900498,558.208955223881,272.43040698624,
240.796019900498,575.124378109453,276.31258582337,
240.796019900498,592.039800995025,280.028691615895,
240.796019900498,608.955223880597,283.559173447779,
240.796019900498,625.870646766169,286.884480402985,
240.796019900498,642.786069651741,289.985061565478,
240.796019900498,659.701492537313,292.842927518131,
240.796019900498,676.616915422886,295.505575712701,
240.796019900498,693.532338308458,298.011875575176,
240.796019900498,710.44776119403,300.373639604639,
240.796019900498,727.363184079602,302.602680300171,
240.796019900498,744.278606965174,304.710810160854,
240.796019900498,761.194029850746,306.70984168577,
240.796019900498,778.109452736318,308.611587374002,
240.796019900498,795.02487562189,310.427859724631,
240.796019900498,811.940298507463,312.17047123674,
240.796019900498,828.855721393035,313.854558619924,
240.796019900498,845.771144278607,315.509156816889,
240.796019900498,862.686567164179,317.138565516877,
240.796019900498,879.601990049751,318.742663276043,
240.796019900498,896.517412935323,320.321328650541,
240.796019900498,913.432835820895,321.874440196528,
240.796019900498,930.348258706468,323.401876470157,
240.796019900498,947.26368159204,324.903516027585,
240.796019900498,964.179104477612,326.379237424965,
240.796019900498,981.094527363184,327.828919218454,
240.796019900498,998.009950248756,329.255674757185,
240.796019900498,1014.92537313433,330.667260744235,
240.796019900498,1031.8407960199,332.065057528268,
240.796019900498,1048.75621890547,333.450188279408,
240.796019900498,1065.67164179104,334.82377616778,
240.796019900498,1082.58706467662,336.186944363507,
240.796019900498,1099.50248756219,337.540816036713,
240.796019900498,1116.41791044776,338.886514357522,
240.796019900498,1133.33333333333,340.225162496059,
240.796019900498,1150.24875621891,341.557923755563,
240.796019900498,1167.16417910448,342.893398435585,
240.796019900498,1184.07960199005,344.234194211419,
240.796019900498,1200.99502487562,345.575558724878,
240.796019900498,1217.91044776119,346.912739617772,
240.796019900498,1234.82587064677,348.240984531915,
240.796019900498,1251.74129353234,349.555541109116,
240.796019900498,1268.65671641791,350.851656991189,
240.796019900498,1285.57213930348,352.124579819945,
240.796019900498,1302.48756218905,353.369557237195,
240.796019900498,1319.40298507463,354.577959105187,
240.796019900498,1336.3184079602,355.70690755582,
240.796019900498,1353.23383084577,356.751192181106,
240.796019900498,1370.14925373134,357.717729601364,
240.796019900498,1387.06467661692,358.613436436916,
240.796019900498,1403.98009950249,359.445229308081,
240.796019900498,1420.89552238806,360.22002483518,
240.796019900498,1437.81094527363,360.944739638534,
240.796019900498,1454.7263681592,361.626290338463,
240.796019900498,1471.64179104478,362.271593555287,
240.796019900498,1488.55721393035,362.887483809873,
240.796019900498,1505.47263681592,363.480390477557,
240.796019900498,1522.38805970149,364.056744514177,
240.796019900498,1539.30348258706,364.622988853645,
240.796019900498,1556.21890547264,365.185566429873,
240.796019900498,1573.13432835821,365.750920176773,
240.796019900498,1590.04975124378,366.325493028257,
240.796019900498,1606.96517412935,366.915727918239,
240.796019900498,1623.88059701493,367.52806778063,
240.796019900498,1640.7960199005,368.168955549343,
240.796019900498,1657.71144278607,368.851762762081,
240.796019900498,1674.62686567164,369.583596577985,
240.796019900498,1691.54228855721,370.359372478909,
240.796019900498,1708.45771144279,371.173991673164,
240.796019900498,1725.37313432836,372.022355369062,
240.796019900498,1742.28855721393,372.899364774914,
240.796019900498,1759.2039800995,373.799921099033,
240.796019900498,1776.11940298507,374.71892554973,
240.796019900498,1793.03482587065,375.651279335317,
240.796019900498,1809.95024875622,376.592080075904,
240.796019900498,1826.86567164179,377.542175215045,
240.796019900498,1843.78109452736,378.504455272764,
240.796019900498,1860.69651741294,379.480815608899,
240.796019900498,1877.61194029851,380.473151583291,
240.796019900498,1894.52736318408,381.483358555778,
240.796019900498,1911.44278606965,382.513331886201,
240.796019900498,1928.35820895522,383.564966934398,
240.796019900498,1945.2736318408,384.640159060209,
240.796019900498,1962.18905472637,385.740803623473,
240.796019900498,1979.10447761194,386.866880781133,
240.796019900498,1996.01990049751,388.008960342854,
240.796019900498,2012.93532338308,389.162936029045,
240.796019900498,2029.85074626866,390.32578635653,
240.796019900498,2046.76616915423,391.494489842131,
240.796019900498,2063.6815920398,392.666025002669,
240.796019900498,2080.59701492537,393.837370354966,
240.796019900498,2097.51243781094,395.005504415846,
240.796019900498,2114.42786069652,396.16740570213,
240.796019900498,2131.34328358209,397.32005273064,
240.796019900498,2148.25870646766,398.46218683702,
240.796019900498,2165.17412935323,399.594126677991,
240.796019900498,2182.08955223881,400.713381167306,
240.796019900498,2199.00497512438,401.817405612627,
240.796019900498,2215.92039800995,402.90365532162,
240.796019900498,2232.83582089552,403.969585601948,
240.796019900498,2249.75124378109,405.012651761277,
240.796019900498,2266.66666666667,406.030309107269,
240.796019900498,2283.58208955224,407.02001294759,
240.796019900498,2300.49751243781,407.979526834439,
240.796019900498,2317.41293532338,408.925190522345,
240.796019900498,2334.32835820895,409.8679293907,
240.796019900498,2351.24378109453,410.808433959295,
240.796019900498,2368.1592039801,411.747394747919,
240.796019900498,2385.07462686567,412.685502276364,
240.796019900498,2401.99004975124,413.623447064421,
240.796019900498,2418.90547263682,414.561919631879,
240.796019900498,2435.82089552239,415.501610498529,
240.796019900498,2452.73631840796,416.443210184161,
240.796019900498,2469.65174129353,417.387239955365,
240.796019900498,2486.5671641791,418.332455761107,
240.796019900498,2503.48258706468,419.27752928424,
240.796019900498,2520.39800995025,420.221306951938,
240.796019900498,2537.31343283582,421.162635191377,
240.796019900498,2554.22885572139,422.100360429733,
240.796019900498,2571.14427860697,423.033329094179,
240.796019900498,2588.05970149254,423.960387611891,
240.796019900498,2604.97512437811,424.880382410045,
240.796019900498,2621.89054726368,425.792159915814,
240.796019900498,2638.80597014925,426.695174014143,
240.796019900498,2655.72139303483,427.590633923317,
240.796019900498,2672.6368159204,428.479063144472,
240.796019900498,2689.55223880597,429.36092696552,
240.796019900498,2706.46766169154,430.236690674372,
240.796019900498,2723.38308457711,431.106819558939,
240.796019900498,2740.29850746269,431.971778907131,
240.796019900498,2757.21393034826,432.83203400686,
240.796019900498,2774.12935323383,433.688050146037,
240.796019900498,2791.0447761194,434.540293119203,
240.796019900498,2807.96019900498,435.389655552939,
240.796019900498,2824.87562189055,436.236807332992,
240.796019900498,2841.79104477612,437.081967037378,
240.796019900498,2858.70646766169,437.925353244115,
240.796019900498,2875.62189054726,438.767184531221,
240.796019900498,2892.53731343284,439.607679476713,
240.796019900498,2909.45273631841,440.44705665861,
240.796019900498,2926.36815920398,441.285534654928,
240.796019900498,2943.28358208955,442.123332043685,
240.796019900498,2960.19900497512,442.960728138459,
240.796019900498,2977.1144278607,443.798668591071,
240.796019900498,2994.02985074627,444.637379258645,
240.796019900498,3010.94527363184,445.476815856998,
240.796019900498,3027.86069651741,446.316934101948,
240.796019900498,3044.77611940298,447.157689709311,
240.796019900498,3061.69154228856,447.999038394907,
240.796019900498,3078.60696517413,448.840935874552,
240.796019900498,3095.5223880597,449.683337864064,
240.796019900498,3112.43781094527,450.526200079261,
240.796019900498,3129.35323383085,451.384518168422,
240.796019900498,3146.26865671642,452.30871451909,
240.796019900498,3163.18407960199,453.291096247328,
240.796019900498,3180.09950248756,454.318294286616,
240.796019900498,3197.01492537313,455.376939570433,
240.796019900498,3213.93034825871,456.453663032262,
240.796019900498,3230.84577114428,457.535095605582,
240.796019900498,3247.76119402985,457.906440263606,
240.796019900498,3264.67661691542,457.906440263606,
262.686567164179,0,151.895269719797,
262.686567164179,16.9154228855721,152.443761909906,
262.686567164179,33.8308457711443,153.485438597409,
262.686567164179,50.7462686567164,155.011497499077,
262.686567164179,67.6616915422886,157.01313633168,
262.686567164179,84.5771144278607,159.481552811989,
262.686567164179,101.492537313433,162.407944656776,
262.686567164179,118.407960199005,165.78350958281,
262.686567164179,135.323383084577,169.599445306863,
262.686567164179,152.238805970149,173.846949545706,
262.686567164179,169.154228855721,178.508285260173,
262.686567164179,186.069651741294,183.424156116584,
262.686567164179,202.985074626866,188.515237456285,
262.686567164179,219.900497512438,193.750889932867,
262.686567164179,236.81592039801,199.100474199927,
262.686567164179,253.731343283582,204.533350911056,
262.686567164179,270.646766169154,210.01888071985,
262.686567164179,287.562189054726,215.526424279903,
262.686567164179,304.477611940298,221.025342244808,
262.686567164179,321.393034825871,226.484995268159,
262.686567164179,338.308457711443,231.873816083438,
262.686567164179,355.223880597015,237.174095297798,
262.686567164179,372.139303482587,242.393535855577,
262.686567164179,389.054726368159,247.541386125305,
262.686567164179,405.970149253731,252.626894475512,
262.686567164179,422.885572139303,257.659309274729,
262.686567164179,439.800995024876,262.647878891486,
262.686567164179,456.716417910448,267.601851694312,
262.686567164179,473.63184079602,272.530476051737,
262.686567164179,490.547263681592,277.443000332293,
262.686567164179,507.462686567164,282.337543932201,
262.686567164179,524.378109452736,287.17787408282,
262.686567164179,541.293532338308,291.925072636976,
262.686567164179,558.208955223881,296.540297371327,
262.686567164179,575.124378109453,300.984706062531,
262.686567164179,592.039800995025,305.219456487249,
262.686567164179,608.955223880597,309.205706422137,
262.686567164179,625.870646766169,312.904613643855,
262.686567164179,642.786069651741,316.277335929062,
262.686567164179,659.701492537313,319.287699444323,
262.686567164179,676.616915422886,322.014370548338,
262.686567164179,693.532338308458,324.529489255487,
262.686567164179,710.44776119403,326.860349116355,
262.686567164179,727.363184079602,329.034243681523,
262.686567164179,744.278606965174,331.078466501576,
262.686567164179,761.194029850746,333.020311127096,
262.686567164179,778.109452736318,334.887071108667,
262.686567164179,795.02487562189,336.706039996872,
262.686567164179,811.940298507463,338.504511342293,
262.686567164179,828.855721393035,340.305447924066,
262.686567164179,845.771144278607,342.097248987006,
262.686567164179,862.686567164179,343.873975273157,
262.686567164179,879.601990049751,345.633421503629,
262.686567164179,896.517412935323,347.37338239953,
262.686567164179,913.432835820895,349.091652681968,
262.686567164179,930.348258706468,350.786027072053,
262.686567164179,947.26368159204,352.454300290894,
262.686567164179,964.179104477612,354.094267059598,
262.686567164179,981.094527363184,355.703722099275,
262.686567164179,998.009950248756,357.285889288086,
262.686567164179,1014.92537313433,358.851933156288,
262.686567164179,1031.8407960199,360.402446868155,
262.686567164179,1048.75621890547,361.937594278794,
262.686567164179,1065.67164179104,363.457539243315,
262.686567164179,1082.58706467662,364.962445616828,
262.686567164179,1099.50248756219,366.452477254442,
262.686567164179,1116.41791044776,367.927798011266,
262.686567164179,1133.33333333333,369.38857174241,
262.686567164179,1150.24875621891,370.834997740823,
