Speed[r/min],Torque[Nm],Flux (d-Axis)[Vs],
612.935323383085,1150.24875621891,0.380980087498781,
612.935323383085,1167.16417910448,0.372810780532784,
612.935323383085,1184.07960199005,0.364628948060939,
612.935323383085,1200.99502487562,0.356433262998849,
612.935323383085,1217.91044776119,0.34822239826212,
612.935323383085,1234.82587064677,0.339995026766355,
612.935323383085,1251.74129353234,0.331749821427159,
612.935323383085,1268.65671641791,0.323485455160137,
612.935323383085,1285.57213930348,0.315200600880893,
612.935323383085,1302.48756218905,0.306893931505031,
612.935323383085,1319.40298507463,0.298555449138507,
612.935323383085,1336.3184079602,0.290097097059403,
612.935323383085,1353.23383084577,0.281512099344805,
612.935323383085,1370.14925373134,0.272820481772088,
612.935323383085,1387.06467661692,0.264042270118629,
612.935323383085,1403.98009950249,0.255197490161802,
612.935323383085,1420.89552238806,0.246306167678985,
612.935323383085,1437.81094527363,0.237388328447552,
612.935323383085,1454.7263681592,0.228463998244881,
612.935323383085,1471.64179104478,0.219553202848346,
612.935323383085,1488.55721393035,0.210672098072261,
612.935323383085,1505.47263681592,0.201810305100918,
612.935323383085,1522.38805970149,0.19294916106978,
612.935323383085,1539.30348258706,0.184070266610104,
612.935323383085,1556.21890547264,0.175155222353148,
612.935323383085,1573.13432835821,0.166185628930169,
612.935323383085,1590.04975124378,0.157143086972424,
612.935323383085,1606.96517412935,0.148009197111169,
612.935323383085,1623.88059701493,0.138765559977663,
612.935323383085,1640.7960199005,0.129393776203162,
612.935323383085,1657.71144278607,0.119881624319732,
612.935323383085,1674.62686567164,0.110253614196872,
612.935323383085,1691.54228855721,0.100547071052454,
612.935323383085,1708.45771144279,0.0907993240416173,
612.935323383085,1725.37313432836,0.0810477023195034,
612.935323383085,1742.28855721393,0.0713295350412526,
612.935323383085,1759.2039800995,0.0616821513620052,
612.935323383085,1776.11940298507,0.0521428804369016,
612.935323383085,1793.03482587065,0.0427490514210822,
612.935323383085,1809.95024875622,0.0335341535183014,
612.935323383085,1826.86567164179,0.0244409040721265,
612.935323383085,1843.78109452736,0.0154250326108384,
612.935323383085,1860.69651741294,0.00646927912757252,
612.935323383085,1877.61194029851,-0.00244361638453531,
612.935323383085,1894.52736318408,-0.0113309139323496,
612.935323383085,1911.44278606965,-0.0202098735227348,
612.935323383085,1928.35820895522,-0.0290977551625551,
612.935323383085,1945.2736318408,-0.0380118188586748,
612.935323383085,1962.18905472637,-0.0469693246179584,
612.935323383085,1979.10447761194,-0.0559808467804059,
612.935323383085,1996.01990049751,-0.0650184681872528,
612.935323383085,2012.93532338308,-0.0740649354270532,
612.935323383085,2029.85074626866,-0.0831063153725818,
612.935323383085,2046.76616915423,-0.0921286748966135,
612.935323383085,2063.6815920398,-0.101118080871923,
612.935323383085,2080.59701492537,-0.110060600171286,
612.935323383085,2097.51243781094,-0.118942299667478,
612.935323383085,2114.42786069652,-0.127749246233272,
612.935323383085,2131.34328358209,-0.136467506741444,
612.935323383085,2148.25870646766,-0.145118738540278,
612.935323383085,2165.17412935323,-0.153760918010962,
612.935323383085,2182.08955223881,-0.162398638651083,
612.935323383085,2199.00497512438,-0.171035441338577,
612.935323383085,2215.92039800995,-0.17967486695138,
612.935323383085,2232.83582089552,-0.188320456367429,
612.935323383085,2249.75124378109,-0.19697575046466,
612.935323383085,2266.66666666667,-0.20564429012101,
612.935323383085,2283.58208955224,-0.214329616214414,
612.935323383085,2300.49751243781,-0.223035193500901,
612.935323383085,2317.41293532338,-0.23175917459256,
612.935323383085,2334.32835820895,-0.240498863502021,
612.935323383085,2351.24378109453,-0.249253688535219,
612.935323383085,2368.1592039801,-0.258023077998085,
612.935323383085,2385.07462686567,-0.266806460196553,
612.935323383085,2401.99004975124,-0.275603263436557,
612.935323383085,2418.90547263682,-0.284412916024028,
612.935323383085,2435.82089552239,-0.2932348462649,
612.935323383085,2452.73631840796,-0.302068482465106,
612.935323383085,2469.65174129353,-0.310912408415289,
612.935323383085,2486.5671641791,-0.319756800192578,
612.935323383085,2503.48258706468,-0.328592109273813,
612.935323383085,2520.39800995025,-0.337409719149727,
612.935323383085,2537.31343283582,-0.346201013311047,
612.935323383085,2554.22885572139,-0.354957375248504,
612.935323383085,2571.14427860697,-0.363670188452831,
612.935323383085,2588.05970149254,-0.372330836414754,
612.935323383085,2604.97512437811,-0.380930702625007,
612.935323383085,2621.89054726368,-0.389461170574319,
612.935323383085,2638.80597014925,-0.397921703606208,
612.935323383085,2655.72139303483,-0.406335001619159,
612.935323383085,2672.6368159204,-0.414714536413706,
612.935323383085,2689.55223880597,-0.423073002955622,
612.935323383085,2706.46766169154,-0.431423096210678,
612.935323383085,2723.38308457711,-0.439777511144643,
612.935323383085,2740.29850746269,-0.448148942723291,
612.935323383085,2757.21393034826,-0.456550085912392,
612.935323383085,2774.12935323383,-0.464993635677717,
612.935323383085,2791.0447761194,-0.473492292718563,
612.935323383085,2807.96019900498,-0.482060524521498,
612.935323383085,2824.87562189055,-0.490698818946352,
612.935323383085,2841.79104477612,-0.499399880787565,
612.935323383085,2858.70646766169,-0.50815641483958,
612.935323383085,2875.62189054726,-0.516961125896835,
612.935323383085,2892.53731343284,-0.52580671875377,
612.935323383085,2909.45273631841,-0.534685898204826,
612.935323383085,2926.36815920398,-0.543591369044443,
612.935323383085,2943.28358208955,-0.552515836067063,
612.935323383085,2960.19900497512,-0.561448142922624,
612.935323383085,2977.1144278607,-0.570332035796417,
612.935323383085,2994.02985074627,-0.579151169189696,
612.935323383085,3010.94527363184,-0.58790567675112,
612.935323383085,3027.86069651741,-0.596595692129354,
612.935323383085,3044.77611940298,-0.605221348973056,
612.935323383085,3061.69154228856,-0.613782780930888,
612.935323383085,3078.60696517413,-0.622280121651513,
612.935323383085,3095.5223880597,-0.630713504783591,
612.935323383085,3112.43781094527,-0.639083063975784,
612.935323383085,3129.35323383085,-0.647363183426868,
612.935323383085,3146.26865671642,-0.655459435483246,
612.935323383085,3163.18407960199,-0.663366966208426,
612.935323383085,3180.09950248756,-0.671090208225064,
612.935323383085,3197.01492537313,-0.678633594155816,
612.935323383085,3213.93034825871,-0.686001556623338,
612.935323383085,3230.84577114428,-0.693198528250287,
612.935323383085,3247.76119402985,-0.699937977498565,
612.935323383085,3264.67661691542,-0.699937977498565,
634.825870646766,0,1.02741293225641,
634.825870646766,16.9154228855721,1.0036520040619,
634.825870646766,33.8308457711443,0.981294074232415,
634.825870646766,50.7462686567164,0.960197244854134,
634.825870646766,67.6616915422886,0.940219618013242,
634.825870646766,84.5771144278607,0.921219295795924,
634.825870646766,101.492537313433,0.903054380288364,
634.825870646766,118.407960199005,0.885582973576747,
634.825870646766,135.323383084577,0.868663177747257,
634.825870646766,152.238805970149,0.852153094886078,
634.825870646766,169.154228855721,0.835945279113447,
634.825870646766,186.069651741294,0.820511619458249,
634.825870646766,202.985074626866,0.806091880945782,
634.825870646766,219.900497512438,0.792747977086316,
634.825870646766,236.81592039801,0.780541821390124,
634.825870646766,253.731343283582,0.769535327367476,
634.825870646766,270.646766169154,0.759790408528646,
634.825870646766,287.562189054726,0.751368978383903,
634.825870646766,304.477611940298,0.744332950443521,
634.825870646766,321.393034825871,0.73874423821777,
634.825870646766,338.308457711443,0.734471160497812,
634.825870646766,355.223880597015,0.7306500892302,
634.825870646766,372.139303482587,0.727005059552313,
634.825870646766,389.054726368159,0.723344881015967,
634.825870646766,405.970149253731,0.719478363172977,
634.825870646766,422.885572139303,0.715214315575157,
634.825870646766,439.800995024876,0.710361547774324,
634.825870646766,456.716417910448,0.704728869322292,
634.825870646766,473.63184079602,0.698125089770876,
634.825870646766,490.547263681592,0.690359018671891,
634.825870646766,507.462686567164,0.681705562863099,
634.825870646766,524.378109452736,0.67284367001008,
634.825870646766,541.293532338308,0.663862036039262,
634.825870646766,558.208955223881,0.654842558295798,
634.825870646766,575.124378109453,0.645867134124841,
634.825870646766,592.039800995025,0.637017660871543,
634.825870646766,608.955223880597,0.628376035881059,
634.825870646766,625.870646766169,0.620024156498539,
634.825870646766,642.786069651741,0.612043920069138,
634.825870646766,659.701492537313,0.60451361819148,
634.825870646766,676.616915422886,0.597340258466244,
634.825870646766,693.532338308458,0.59039453556519,
634.825870646766,710.44776119403,0.583600109667067,
634.825870646766,727.363184079602,0.576880640950623,
634.825870646766,744.278606965174,0.570159789594609,
634.825870646766,761.194029850746,0.563361215777772,
634.825870646766,778.109452736318,0.556408579678861,
634.825870646766,795.02487562189,0.549225541476626,
634.825870646766,811.940298507463,0.541735761349815,
634.825870646766,828.855721393035,0.533909058443272,
634.825870646766,845.771144278607,0.525997226126568,
634.825870646766,862.686567164179,0.518052228410705,
634.825870646766,879.601990049751,0.510075593232546,
634.825870646766,896.517412935323,0.502068848528952,
634.825870646766,913.432835820895,0.494033522236785,
634.825870646766,930.348258706468,0.485971142292908,
634.825870646766,947.26368159204,0.477883236634182,
634.825870646766,964.179104477612,0.469771333197468,
634.825870646766,981.094527363184,0.46163695991963,
634.825870646766,998.009950248756,0.453485647952961,
634.825870646766,1014.92537313433,0.445327700144974,
634.825870646766,1031.8407960199,0.437164665652947,
634.825870646766,1048.75621890547,0.428997759959153,
634.825870646766,1065.67164179104,0.420828198545863,
634.825870646766,1082.58706467662,0.412657196895348,
634.825870646766,1099.50248756219,0.404485970489881,
634.825870646766,1116.41791044776,0.396315734811732,
634.825870646766,1133.33333333333,0.388147705343173,
634.825870646766,1150.24875621891,0.379983075262463,
634.825870646766,1167.16417910448,0.371817473897797,
634.825870646766,1184.07960199005,0.363644901189921,
634.825870646766,1200.99502487562,0.355462378516371,
634.825870646766,1217.91044776119,0.347266927254684,
634.825870646766,1234.82587064677,0.339055568782396,
634.825870646766,1251.74129353234,0.330825324477044,
634.825870646766,1268.65671641791,0.322573215716163,
634.825870646766,1285.57213930348,0.314296263877291,
634.825870646766,1302.48756218905,0.305991490337964,
634.825870646766,1319.40298507463,0.297647162176955,
634.825870646766,1336.3184079602,0.289174318993761,
634.825870646766,1353.23383084577,0.280569213077767,
634.825870646766,1370.14925373134,0.271855492988627,
634.825870646766,1387.06467661692,0.263056807285994,
634.825870646766,1403.98009950249,0.25419680452952,
634.825870646766,1420.89552238806,0.245299133278859,
634.825870646766,1437.81094527363,0.236387442093664,
634.825870646766,1454.7263681592,0.227485379533587,
634.825870646766,1471.64179104478,0.218616594158282,
634.825870646766,1488.55721393035,0.209797209046104,
634.825870646766,1505.47263681592,0.201005302254376,
634.825870646766,1522.38805970149,0.192218076018203,
634.825870646766,1539.30348258706,0.18341379374794,
634.825870646766,1556.21890547264,0.174570718853944,
634.825870646766,1573.13432835821,0.165667114746567,
634.825870646766,1590.04975124378,0.156681244836167,
634.825870646766,1606.96517412935,0.147591372533096,
634.825870646766,1623.88059701493,0.138375761247711,
634.825870646766,1640.7960199005,0.129012674390367,
634.825870646766,1657.71144278607,0.119490163815059,
634.825870646766,1674.62686567164,0.109837953517646,
634.825870646766,1691.54228855721,0.100096822379635,
634.825870646766,1708.45771144279,0.0903075490129527,
634.825870646766,1725.37313432836,0.0805109120295253,
634.825870646766,1742.28855721393,0.0707476900412784,
634.825870646766,1759.2039800995,0.0610586616601381,
634.825870646766,1776.11940298507,0.0514846054980302,
634.825870646766,1793.03482587065,0.0420663001668804,
634.825870646766,1809.95024875622,0.0328404994347959,
634.825870646766,1826.86567164179,0.0237479628460428,
634.825870646766,1843.78109452736,0.0147410044074594,
634.825870646766,1860.69651741294,0.0057999517978409,
634.825870646766,1877.61194029851,-0.00309486730401691,
634.825870646766,1894.52736318408,-0.0119631252193188,
634.825870646766,1911.44278606965,-0.0208244942692694,
634.825870646766,1928.35820895522,-0.0296986467750731,
634.825870646766,1945.2736318408,-0.0386052550579344,
634.825870646766,1962.18905472637,-0.047563991439058,
634.825870646766,1979.10447761194,-0.0565868629589798,
634.825870646766,1996.01990049751,-0.0656418019635285,
634.825870646766,2012.93532338308,-0.0747090467289509,
634.825870646766,2029.85074626866,-0.0837726470120376,
634.825870646766,2046.76616915423,-0.0928166525695794,
634.825870646766,2063.6815920398,-0.101825113158367,
634.825870646766,2080.59701492537,-0.110782078535193,
634.825870646766,2097.51243781094,-0.119671598456846,
634.825870646766,2114.42786069652,-0.128477722680118,
634.825870646766,2131.34328358209,-0.1371845009618,
634.825870646766,2148.25870646766,-0.145814732333928,
634.825870646766,2165.17412935323,-0.154431845658073,
634.825870646766,2182.08955223881,-0.163041961849861,
634.825870646766,2199.00497512438,-0.171650062990348,
634.825870646766,2215.92039800995,-0.180261131160592,
634.825870646766,2232.83582089552,-0.18888014844165,
634.825870646766,2249.75124378109,-0.197512096914577,
634.825870646766,2266.66666666667,-0.206161958660431,
634.825870646766,2283.58208955224,-0.214834715760269,
634.825870646766,2300.49751243781,-0.223535272493688,
634.825870646766,2317.41293532338,-0.232262434243915,
634.825870646766,2334.32835820895,-0.24101211970871,
634.825870646766,2351.24378109453,-0.249782046200178,
634.825870646766,2368.1592039801,-0.258569931030421,
634.825870646766,2385.07462686567,-0.267373491511541,
634.825870646766,2401.99004975124,-0.276190444955642,
634.825870646766,2418.90547263682,-0.285018508674828,
634.825870646766,2435.82089552239,-0.293855399981199,
634.825870646766,2452.73631840796,-0.30269883618686,
634.825870646766,2469.65174129353,-0.311545710137352,
634.825870646766,2486.5671641791,-0.320385850225536,
634.825870646766,2503.48258706468,-0.329211340222624,
634.825870646766,2520.39800995025,-0.338015345358895,
634.825870646766,2537.31343283582,-0.346791030864625,
634.825870646766,2554.22885572139,-0.355531561970095,
634.825870646766,2571.14427860697,-0.364230103905582,
634.825870646766,2588.05970149254,-0.372879821901364,
634.825870646766,2604.97512437811,-0.381473881187721,
634.825870646766,2621.89054726368,-0.39000544699493,
634.825870646766,2638.80597014925,-0.398472163380214,
634.825870646766,2655.72139303483,-0.406888894742011,
634.825870646766,2672.6368159204,-0.41526957446961,
634.825870646766,2689.55223880597,-0.423627804190546,
634.825870646766,2706.46766169154,-0.431977185532353,
634.825870646766,2723.38308457711,-0.440331320122562,
634.825870646766,2740.29850746269,-0.448703809588708,
634.825870646766,2757.21393034826,-0.457108255558323,
634.825870646766,2774.12935323383,-0.465558259658941,
634.825870646766,2791.0447761194,-0.474067429071444,
634.825870646766,2807.96019900498,-0.482650652611463,
634.825870646766,2824.87562189055,-0.49130767184502,
634.825870646766,2841.79104477612,-0.500030314639227,
634.825870646766,2858.70646766169,-0.508810408861198,
634.825870646766,2875.62189054726,-0.517639782378044,
634.825870646766,2892.53731343284,-0.526510263056877,
634.825870646766,2909.45273631841,-0.535413678764811,
634.825870646766,2926.36815920398,-0.544341857368957,
634.825870646766,2943.28358208955,-0.553286626736428,
634.825870646766,2960.19900497512,-0.562235738953422,
634.825870646766,2977.1144278607,-0.571129627992724,
634.825870646766,2994.02985074627,-0.579951466737608,
634.825870646766,3010.94527363184,-0.588701895937616,
634.825870646766,3027.86069651741,-0.597381556342296,
634.825870646766,3044.77611940298,-0.605991088701188,
634.825870646766,3061.69154228856,-0.614531133763839,
634.825870646766,3078.60696517413,-0.623002332279793,
634.825870646766,3095.5223880597,-0.631405324998593,
634.825870646766,3112.43781094527,-0.639740752669784,
634.825870646766,3129.35323383085,-0.647980529604227,
634.825870646766,3146.26865671642,-0.656021153789016,
634.825870646766,3163.18407960199,-0.663860696305592,
634.825870646766,3180.09950248756,-0.671507659902094,
634.825870646766,3197.01492537313,-0.678970547326662,
634.825870646766,3213.93034825871,-0.686257861327434,
634.825870646766,3230.84577114428,-0.693378104652552,
634.825870646766,3247.76119402985,-0.699949126660767,
634.825870646766,3264.67661691542,-0.699949126660767,
656.716417910448,0,1.02741293225641,
656.716417910448,16.9154228855721,1.00224614438988,
656.716417910448,33.8308457711443,0.978640704898541,
656.716417910448,50.7462686567164,0.956467442896739,
656.716417910448,67.6616915422886,0.935597187498831,
656.716417910448,84.5771144278607,0.915900767819172,
656.716417910448,101.492537313433,0.897249012972117,
656.716417910448,118.407960199005,0.879512752072022,
656.716417910448,135.323383084577,0.862562814233241,
656.716417910448,152.238805970149,0.846270028570129,
656.716417910448,169.154228855721,0.830527932128344,
656.716417910448,186.069651741294,0.815625195555681,
656.716417910448,202.985074626866,0.801727736264644,
656.716417910448,219.900497512438,0.788888164584338,
656.716417910448,236.81592039801,0.77715909084387,
656.716417910448,253.731343283582,0.766593125372346,
656.716417910448,270.646766169154,0.757242878498873,
656.716417910448,287.562189054726,0.749160960552558,
656.716417910448,304.477611940298,0.742399981862507,
656.716417910448,321.393034825871,0.737012552757826,
656.716417910448,338.308457711443,0.732865034311643,
656.716417910448,355.223880597015,0.729119868017756,
656.716417910448,372.139303482587,0.72550519345765,
656.716417910448,389.054726368159,0.721830724827614,
656.716417910448,405.970149253731,0.717906176323941,
656.716417910448,422.885572139303,0.713541262142922,
656.716417910448,439.800995024876,0.708545696480847,
656.716417910448,456.716417910448,0.702729193534008,
656.716417910448,473.63184079602,0.695901467498695,
656.716417910448,490.547263681592,0.687872232571201,
656.716417910448,507.462686567164,0.678958139954976,
656.716417910448,524.378109452736,0.669897071957532,
656.716417910448,541.293532338308,0.660772571921755,
656.716417910448,558.208955223881,0.651660725216983,
656.716417910448,575.124378109453,0.642637617212556,
656.716417910448,592.039800995025,0.633779333277812,
656.716417910448,608.955223880597,0.625161958782091,
656.716417910448,625.870646766169,0.616861579094731,
656.716417910448,642.786069651741,0.608954279585072,
656.716417910448,659.701492537313,0.601512787984564,
656.716417910448,676.616915422886,0.594448079137066,
656.716417910448,693.532338308458,0.587630993891459,
656.716417910448,710.44776119403,0.580980625014952,
656.716417910448,727.363184079602,0.574416065274756,
656.716417910448,744.278606965174,0.567856407438081,
656.716417910448,761.194029850746,0.561220744272137,
656.716417910448,778.109452736318,0.554428168544134,
656.716417910448,795.02487562189,0.547397773021282,
656.716417910448,811.940298507463,0.540048650470792,
656.716417910448,828.855721393035,0.532345488231319,
656.716417910448,845.771144278607,0.524534755358096,
656.716417910448,862.686567164179,0.516670789259286,
656.716417910448,879.601990049751,0.508758508682946,
656.716417910448,896.517412935323,0.500802832377135,
656.716417910448,913.432835820895,0.492808679089911,
656.716417910448,930.348258706468,0.484780967569331,
656.716417910448,947.26368159204,0.476724616563454,
656.716417910448,964.179104477612,0.468644544820338,
656.716417910448,981.094527363184,0.46054567108804,
656.716417910448,998.009950248756,0.452433137112031,
656.716417910448,1014.92537313433,0.444310347115937,
656.716417910448,1031.8407960199,0.436178444670097,
656.716417910448,1048.75621890547,0.428038523097023,
656.716417910448,1065.67164179104,0.419891675719224,
656.716417910448,1082.58706467662,0.411738995859211,
656.716417910448,1099.50248756219,0.403581576839494,
656.716417910448,1116.41791044776,0.395420511982584,
656.716417910448,1133.33333333333,0.38725689461099,
656.716417910448,1150.24875621891,0.379091827074537,
656.716417910448,1167.16417910448,0.370927212019858,
656.716417910448,1184.07960199005,0.362760579396938,
656.716417910448,1200.99502487562,0.354587151754224,
656.716417910448,1217.91044776119,0.346402151640162,
656.716417910448,1234.82587064677,0.3382008016032,
656.716417910448,1251.74129353234,0.329978324191786,
656.716417910448,1268.65671641791,0.321729941954365,
656.716417910448,1285.57213930348,0.313450877439386,
656.716417910448,1302.48756218905,0.305136353195295,
656.716417910448,1319.40298507463,0.296773368457923,
656.716417910448,1336.3184079602,0.288278158450727,
656.716417910448,1353.23383084577,0.279650542415427,
656.716417910448,1370.14925373134,0.270916452399515,
656.716417910448,1387.06467661692,0.262101820450485,
656.716417910448,1403.98009950249,0.25323257861583,
656.716417910448,1420.89552238806,0.244334658943042,
656.716417910448,1437.81094527363,0.235433993479614,
656.716417910448,1454.7263681592,0.22655651427304,
656.716417910448,1471.64179104478,0.217728153370813,
656.716417910448,1488.55721393035,0.2089632706411,
656.716417910448,1505.47263681592,0.200227289169307,
656.716417910448,1522.38805970149,0.191495036833509,
656.716417910448,1539.30348258706,0.182743360646391,
656.716417910448,1556.21890547264,0.173949107620639,
656.716417910448,1573.13432835821,0.165089124768937,
656.716417910448,1590.04975124378,0.156140259103971,
656.716417910448,1606.96517412935,0.147079357638424,
656.716417910448,1623.88059701493,0.137883267384983,
656.716417910448,1640.7960199005,0.128528835356332,
656.716417910448,1657.71144278607,0.119003920908778,
656.716417910448,1674.62686567164,0.109340362236517,
656.716417910448,1691.54228855721,0.0995808093321422,
656.716417910448,1708.45771144279,0.0897679107414516,
656.716417910448,1725.37313432836,0.0799443150102435,
656.716417910448,1742.28855721393,0.0701526706843168,
656.716417910448,1759.2039800995,0.0604356263094701,
656.716417910448,1776.11940298507,0.0508358304315017,
656.716417910448,1793.03482587065,0.0413959315962102,
656.716417910448,1809.95024875622,0.0321546631471749,
656.716417910448,1826.86567164179,0.0230559045986013,
656.716417910448,1843.78109452736,0.0140511666800702,
656.716417910448,1860.69651741294,0.00511869588257389,
656.716417910448,1877.61194029851,-0.00376326130289498,
656.716417910448,1894.52736318408,-0.0126164583853441,
656.716417910448,1911.44278606965,-0.0214626488737813,
656.716417910448,1928.35820895522,-0.030323586277214,
656.716417910448,1945.2736318408,-0.0392210241046495,
656.716417910448,1962.18905472637,-0.0481767158650957,
656.716417910448,1979.10447761194,-0.0572037703894457,
656.716417910448,1996.01990049751,-0.0662661595941943,
656.716417910448,2012.93532338308,-0.0753425329150633,
656.716417910448,2029.85074626866,-0.0844158853403788,
656.716417910448,2046.76616915423,-0.0934692118584671,
656.716417910448,2063.6815920398,-0.102485507457655,
656.716417910448,2080.59701492537,-0.111447767126268,
656.716417910448,2097.51243781094,-0.120338985852632,
656.716417910448,2114.42786069652,-0.129142158625075,
656.716417910448,2131.34328358209,-0.137840280431922,
656.716417910448,2148.25870646766,-0.146457300991174,
656.716417910448,2165.17412935323,-0.155060310679037,
656.716417910448,2182.08955223881,-0.163655978464211,
656.716417910448,2199.00497512438,-0.172249770977956,
656.716417910448,2215.92039800995,-0.180847154851532,
656.716417910448,2232.83582089552,-0.189453596716201,
656.716417910448,2249.75124378109,-0.19807456320322,
656.716417910448,2266.66666666667,-0.206715520943852,
656.716417910448,2283.58208955224,-0.215381936569356,
656.716417910448,2300.49751243781,-0.224079216266877,
656.716417910448,2317.41293532338,-0.232807335967008,
656.716417910448,2334.32835820895,-0.241561941808809,
656.716417910448,2351.24378109453,-0.250339692228908,
656.716417910448,2368.1592039801,-0.259137245663931,
656.716417910448,2385.07462686567,-0.267951260550504,
656.716417910448,2401.99004975124,-0.276778395325254,
656.716417910448,2418.90547263682,-0.285615308424807,
656.716417910448,2435.82089552239,-0.294458658285791,
656.716417910448,2452.73631840796,-0.303305103344831,
656.716417910448,2469.65174129353,-0.312150568731377,
656.716417910448,2486.5671641791,-0.320985271358295,
656.716417910448,2503.48258706468,-0.329802433142903,
656.716417910448,2520.39800995025,-0.338596324168423,
656.716417910448,2537.31343283582,-0.347361214518077,
656.716417910448,2554.22885572139,-0.356091374275085,
656.716417910448,2571.14427860697,-0.364781073522669,
656.716417910448,2588.05970149254,-0.37342458234405,
656.716417910448,2604.97512437811,-0.38201617082245,
656.716417910448,2621.89054726368,-0.390550109041089,
656.716417910448,2638.80597014925,-0.399022908739423,
656.716417910448,2655.72139303483,-0.407444578396536,
656.716417910448,2672.6368159204,-0.415829363650076,
656.716417910448,2689.55223880597,-0.424191455201171,
656.716417910448,2706.46766169154,-0.432545043750953,
656.716417910448,2723.38308457711,-0.44090432000055,
656.716417910448,2740.29850746269,-0.449283474651095,
656.716417910448,2757.21393034826,-0.457696698403716,
656.716417910448,2774.12935323383,-0.466158181959545,
656.716417910448,2791.0447761194,-0.474682121135273,
656.716417910448,2807.96019900498,-0.483283316923591,
656.716417910448,2824.87562189055,-0.491960464926721,
656.716417910448,2841.79104477612,-0.500704468360737,
656.716417910448,2858.70646766169,-0.509506230441712,
656.716417910448,2875.62189054726,-0.518356654385716,
656.716417910448,2892.53731343284,-0.527246643408824,
656.716417910448,2909.45273631841,-0.536167100727108,
656.716417910448,2926.36815920398,-0.545108929556639,
656.716417910448,2943.28358208955,-0.554063033113492,
656.716417910448,2960.19900497512,-0.56301609102747,
656.716417910448,2977.1144278607,-0.571906203787204,
656.716417910448,2994.02985074627,-0.580716733494523,
656.716417910448,3010.94527363184,-0.58944925905251,
656.716417910448,3027.86069651741,-0.598105359364249,
656.716417910448,3044.77611940298,-0.606686613332825,
656.716417910448,3061.69154228856,-0.61519459986132,
656.716417910448,3078.60696517413,-0.623630897852819,
656.716417910448,3095.5223880597,-0.631997086210405,
656.716417910448,3112.43781094527,-0.640294743837162,
656.716417910448,3129.35323383085,-0.648496325736013,
656.716417910448,3146.26865671642,-0.656497698368114,
656.716417910448,3163.18407960199,-0.664297550057001,
656.716417910448,3180.09950248756,-0.671905138317322,
656.716417910448,3197.01492537313,-0.679329720663721,
656.716417910448,3213.93034825871,-0.686580554610844,
656.716417910448,3230.84577114428,-0.693666897673336,
656.716417910448,3247.76119402985,-0.69996027582297,
656.716417910448,3264.67661691542,-0.69996027582297,
678.606965174129,0,1.02741293225641,
678.606965174129,16.9154228855721,1.00074374585791,
678.606965174129,33.8308457711443,0.975791954544651,
678.606965174129,50.7462686567164,0.952450102838003,
678.606965174129,67.6616915422886,0.93061073525935,
678.606965174129,84.5771144278607,0.910166396330074,
678.606965174129,101.492537313433,0.891009630571556,
678.606965174129,118.407960199005,0.87303298250518,
678.606965174129,135.323383084577,0.856128996652325,
678.606965174129,152.238805970149,0.840190217534375,
678.606965174129,169.154228855721,0.825115912161198,
678.606965174129,186.069651741294,0.810948551438436,
678.606965174129,202.985074626866,0.797753979754728,
678.606965174129,219.900497512438,0.785572233503977,
678.606965174129,236.81592039801,0.774443349080086,
678.606965174129,253.731343283582,0.764407362876957,
678.606965174129,270.646766169154,0.755504311288495,
678.606965174129,287.562189054726,0.747774230708602,
678.606965174129,304.477611940298,0.741257157531183,
678.606965174129,321.393034825871,0.735993128150139,
678.606965174129,338.308457711443,0.731849861694995,
678.606965174129,355.223880597015,0.728045144345826,
678.606965174129,372.139303482587,0.724321876782506,
678.606965174129,389.054726368159,0.720498519607241,
678.606965174129,405.970149253731,0.716393533422239,
678.606965174129,422.885572139303,0.711825378829705,
678.606965174129,439.800995024876,0.706612516431847,
678.606965174129,456.716417910448,0.700573406830871,
678.606965174129,473.63184079602,0.693526510628983,
678.606965174129,490.547263681592,0.68529028842839,
678.606965174129,507.462686567164,0.676211342173023,
678.606965174129,524.378109452736,0.667056066047375,
678.606965174129,541.293532338308,0.657896201600387,
678.606965174129,558.208955223881,0.648795653796522,
678.606965174129,575.124378109453,0.639818327600239,
678.606965174129,592.039800995025,0.631028127975999,
678.606965174129,608.955223880597,0.622488959888263,
678.606965174129,625.870646766169,0.614264728301491,
678.606965174129,642.786069651741,0.606419338180144,
678.606965174129,659.701492537313,0.599013934719733,
678.606965174129,676.616915422886,0.591973765193404,
678.606965174129,693.532338308458,0.585182829064371,
678.606965174129,710.44776119403,0.578563388537685,
678.606965174129,727.363184079602,0.572037705818395,
678.606965174129,744.278606965174,0.56552804311155,
678.606965174129,761.194029850746,0.558956662622201,
678.606965174129,778.109452736318,0.552245826555397,
678.606965174129,795.02487562189,0.545317797116188,
678.606965174129,811.940298507463,0.538094836509625,
678.606965174129,828.855721393035,0.530538484302764,
678.606965174129,845.771144278607,0.522857502549708,
678.606965174129,862.686567164179,0.515102376541879,
678.606965174129,879.601990049751,0.507281571706983,
678.606965174129,896.517412935323,0.499403553472724,
678.606965174129,913.432835820895,0.491476787266809,
678.606965174129,930.348258706468,0.483509738516942,
678.606965174129,947.26368159204,0.475510872650829,
678.606965174129,964.179104477612,0.467488655096176,
678.606965174129,981.094527363184,0.459451551280687,
678.606965174129,998.009950248756,0.451404070056889,
678.606965174129,1014.92537313433,0.443341576272246,
678.606965174129,1031.8407960199,0.435264167588329,
