Speed[r/min],Torque[Nm],Current (Id)[A],
1554.22885572139,405.970149253731,-57.4797510471307,
1554.22885572139,422.885572139303,-58.572897173029,
1554.22885572139,439.800995024876,-59.6378294218338,
1554.22885572139,456.716417910448,-60.6731728374179,
1554.22885572139,473.63184079602,-61.6776016478174,
1554.22885572139,490.547263681592,-62.6498362556319,
1554.22885572139,507.462686567164,-63.5977661122356,
1554.22885572139,524.378109452736,-64.5364351488355,
1554.22885572139,541.293532338308,-65.4689524774757,
1554.22885572139,558.208955223881,-66.3985102976167,
1554.22885572139,575.124378109453,-67.3285206795729,
1554.22885572139,592.039800995025,-68.262614639174,
1554.22885572139,608.955223880597,-69.2046394559677,
1554.22885572139,625.870646766169,-70.1586540964705,
1554.22885572139,642.786069651741,-71.128922594917,
1554.22885572139,659.701492537313,-72.1193364926163,
1554.22885572139,676.616915422886,-73.1118489959721,
1554.22885572139,693.532338308458,-74.0965164066615,
1554.22885572139,710.44776119403,-75.0741010479087,
1554.22885572139,727.363184079602,-76.0453886729639,
1554.22885572139,744.278606965174,-77.011188575504,
1554.22885572139,761.194029850746,-77.9723336953118,
1554.22885572139,778.109452736318,-78.9296807176514,
1554.22885572139,795.02487562189,-79.88411016477,
1554.22885572139,811.940298507463,-80.8365264779518,
1554.22885572139,828.855721393035,-81.7875762300667,
1554.22885572139,845.771144278607,-82.7357740217221,
1554.22885572139,862.686567164179,-83.6801420197308,
1554.22885572139,879.601990049751,-84.6199125368803,
1554.22885572139,896.517412935323,-85.5542716956595,
1554.22885572139,913.432835820895,-86.4823591085921,
1554.22885572139,930.348258706468,-87.4032674735187,
1554.22885572139,947.26368159204,-88.3160420761486,
1554.22885572139,964.179104477612,-89.2196801924243,
1554.22885572139,981.094527363184,-90.1131303834997,
1554.22885572139,998.009950248756,-90.9970451573191,
1554.22885572139,1014.92537313433,-91.87488270544,
1554.22885572139,1031.8407960199,-92.7469186998366,
1554.22885572139,1048.75621890547,-93.613281899948,
1554.22885572139,1065.67164179104,-94.4740880623483,
1554.22885572139,1082.58706467662,-95.3294396204167,
1554.22885572139,1099.50248756219,-96.179425343814,
1554.22885572139,1116.41791044776,-97.024119977348,
1554.22885572139,1133.33333333333,-97.8635838588123,
1554.22885572139,1150.24875621891,-98.6980726825413,
1554.22885572139,1167.16417910448,-99.5718484569574,
1554.22885572139,1184.07960199005,-100.51523468911,
1554.22885572139,1200.99502487562,-101.523445093677,
1554.22885572139,1217.91044776119,-102.591329447029,
1554.22885572139,1234.82587064677,-103.713396116097,
1554.22885572139,1251.74129353234,-104.883833226312,
1554.22885572139,1268.65671641791,-106.096528400875,
1554.22885572139,1285.57213930348,-107.345086930212,
1554.22885572139,1302.48756218905,-108.622848163295,
1554.22885572139,1319.40298507463,-109.92164291697,
1554.22885572139,1336.3184079602,-111.223066766517,
1554.22885572139,1353.23383084577,-112.523002680247,
1554.22885572139,1370.14925373134,-113.821498210878,
1554.22885572139,1387.06467661692,-115.11860758019,
1554.22885572139,1403.98009950249,-116.414391676924,
1554.22885572139,1420.89552238806,-117.70891805534,
1554.22885572139,1437.81094527363,-119.002260934135,
1554.22885572139,1454.7263681592,-120.294501195391,
1554.22885572139,1471.64179104478,-121.585726383235,
1554.22885572139,1488.55721393035,-122.876148391729,
1554.22885572139,1505.47263681592,-124.16641276486,
1554.22885572139,1522.38805970149,-125.457002352546,
1554.22885572139,1539.30348258706,-126.748392882013,
1554.22885572139,1556.21890547264,-128.041076409436,
1554.22885572139,1573.13432835821,-129.335561259888,
1554.22885572139,1590.04975124378,-130.632371941703,
1554.22885572139,1606.96517412935,-131.932049033111,
1554.22885572139,1623.88059701493,-133.235149039008,
1554.22885572139,1640.7960199005,-134.542244215698,
1554.22885572139,1657.71144278607,-135.853994636735,
1554.22885572139,1674.62686567164,-137.17136509483,
1554.22885572139,1691.54228855721,-138.495413472835,
1554.22885572139,1708.45771144279,-139.827221410232,
1554.22885572139,1725.37313432836,-141.167893839122,
1554.22885572139,1742.28855721393,-142.518558428599,
1554.22885572139,1759.2039800995,-143.880364942017,
1554.22885572139,1776.11940298507,-145.254484501154,
1554.22885572139,1793.03482587065,-146.642108751071,
1554.22885572139,1809.95024875622,-148.044947783312,
1554.22885572139,1826.86567164179,-149.47241846079,
1554.22885572139,1843.78109452736,-150.922133002056,
1554.22885572139,1860.69651741294,-152.386589194407,
1554.22885572139,1877.61194029851,-153.858114906834,
1554.22885572139,1894.52736318408,-155.328875896151,
1554.22885572139,1911.44278606965,-156.790878314275,
1554.22885572139,1928.35820895522,-158.235965524511,
1554.22885572139,1945.2736318408,-159.65580883608,
1554.22885572139,1962.18905472637,-161.041891776916,
1554.22885572139,1979.10447761194,-162.390956936631,
1554.22885572139,1996.01990049751,-163.725743892786,
1554.22885572139,2012.93532338308,-165.052821089507,
1554.22885572139,2029.85074626866,-166.375684869628,
1554.22885572139,2046.76616915423,-167.697917177864,
1554.22885572139,2063.6815920398,-169.023185915536,
1554.22885572139,2080.59701492537,-170.355244288459,
1554.22885572139,2097.51243781094,-171.697929083365,
1554.22885572139,2114.42786069652,-173.055157807509,
1554.22885572139,2131.34328358209,-174.430924624664,
1554.22885572139,2148.25870646766,-175.825511559857,
1554.22885572139,2165.17412935323,-177.23254048396,
1554.22885572139,2182.08955223881,-178.649149753402,
1554.22885572139,2199.00497512438,-180.072516650123,
1554.22885572139,2215.92039800995,-181.499764931142,
1554.22885572139,2232.83582089552,-182.927965044673,
1554.22885572139,2249.75124378109,-184.354133849784,
1554.22885572139,2266.66666666667,-185.775233804982,
1554.22885572139,2283.58208955224,-187.188171591113,
1554.22885572139,2300.49751243781,-188.589939276405,
1554.22885572139,2317.41293532338,-189.986651945848,
1554.22885572139,2334.32835820895,-191.383556240885,
1554.22885572139,2351.24378109453,-192.781462817777,
1554.22885572139,2368.1592039801,-194.181193759734,
1554.22885572139,2385.07462686567,-195.583582509483,
1554.22885572139,2401.99004975124,-196.989473797093,
1554.22885572139,2418.90547263682,-198.399723561754,
1554.22885572139,2435.82089552239,-199.815198866211,
1554.22885572139,2452.73631840796,-201.236777802523,
1554.22885572139,2469.65174129353,-202.665451545244,
1554.22885572139,2486.5671641791,-204.102292723892,
1554.22885572139,2503.48258706468,-205.546693921057,
1554.22885572139,2520.39800995025,-206.997777235603,
1554.22885572139,2537.31343283582,-208.454648520114,
1554.22885572139,2554.22885572139,-209.916397571757,
1554.22885572139,2571.14427860697,-211.3820982788,
1554.22885572139,2588.05970149254,-212.850808719806,
1554.22885572139,2604.97512437811,-214.321571212471,
1554.22885572139,2621.89054726368,-215.793412309048,
1554.22885572139,2638.80597014925,-217.265332486181,
1554.22885572139,2655.72139303483,-218.736949887805,
1554.22885572139,2672.6368159204,-220.208530427091,
1554.22885572139,2689.55223880597,-221.680360414049,
1554.22885572139,2706.46766169154,-223.152730606931,
1554.22885572139,2723.38308457711,-224.625936235657,
1554.22885572139,2740.29850746269,-226.100277024928,
1554.22885572139,2757.21393034826,-227.576057216822,
1554.22885572139,2774.12935323383,-229.05358559261,
1554.22885572139,2791.0447761194,-230.533177262213,
1554.22885572139,2807.96019900498,-232.016667902061,
1554.22885572139,2824.87562189055,-233.505212995596,
1554.22885572139,2841.79104477612,-234.998408539348,
1554.22885572139,2858.70646766169,-236.495842976189,
1554.22885572139,2875.62189054726,-237.997097219917,
1554.22885572139,2892.53731343284,-239.501744665622,
1554.22885572139,2909.45273631841,-241.009351185171,
1554.22885572139,2926.36815920398,-242.51947510712,
1554.22885572139,2943.28358208955,-244.031667180388,
1554.22885572139,2960.19900497512,-245.545534119273,
1554.22885572139,2977.1144278607,-247.061607648981,
1554.22885572139,2994.02985074627,-248.580164279613,
1554.22885572139,3010.94527363184,-250.101257644714,
1554.22885572139,3027.86069651741,-251.624942049345,
1554.22885572139,3044.77611940298,-253.151272470274,
1554.22885572139,3061.69154228856,-254.680304556278,
1554.22885572139,3078.60696517413,-256.212094628574,
1554.22885572139,3095.5223880597,-257.746699681348,
1554.22885572139,3112.43781094527,-259.284177382412,
1554.22885572139,3129.35323383085,-260.817778799078,
1554.22885572139,3146.26865671642,-262.322119719729,
1554.22885572139,3163.18407960199,-263.794943576443,
1554.22885572139,3180.09950248756,-265.23640486136,
1554.22885572139,3197.01492537313,-266.646638275327,
1554.22885572139,3213.93034825871,-268.02575972734,
1554.22885572139,3230.84577114428,-269.373867375128,
1554.22885572139,3247.76119402985,-269.464039205798,
1554.22885572139,3264.67661691542,-269.464039205798,
1576.11940298507,0,0,
1576.11940298507,16.9154228855721,-1.08695381609725,
1576.11940298507,33.8308457711443,-3.97962390101954,
1576.11940298507,50.7462686567164,-8.09193879037177,
1576.11940298507,67.6616915422886,-12.8667354058457,
1576.11940298507,84.5771144278607,-17.8367888090718,
1576.11940298507,101.492537313433,-22.650086333863,
1576.11940298507,118.407960199005,-27.065852344198,
1576.11940298507,135.323383084577,-30.9300043985168,
1576.11940298507,152.238805970149,-34.1386479028187,
1576.11940298507,169.154228855721,-36.6293636312185,
1576.11940298507,186.069651741294,-38.8431755252714,
1576.11940298507,202.985074626866,-40.9491291424678,
1576.11940298507,219.900497512438,-42.9434856274475,
1576.11940298507,236.81592039801,-44.8225710417056,
1576.11940298507,253.731343283582,-46.5827793889159,
1576.11940298507,270.646766169154,-48.2205770101103,
1576.11940298507,287.562189054726,-49.7325085193794,
1576.11940298507,304.477611940298,-51.1152044553429,
1576.11940298507,321.393034825871,-52.3653908275466,
1576.11940298507,338.308457711443,-53.5011806357235,
1576.11940298507,355.223880597015,-54.6104547218669,
1576.11940298507,372.139303482587,-55.7026559035139,
1576.11940298507,389.054726368159,-56.7774941839577,
1576.11940298507,405.970149253731,-57.8349789420508,
1576.11940298507,422.885572139303,-58.8754178026056,
1576.11940298507,439.800995024876,-59.8994114334009,
1576.11940298507,456.716417910448,-60.9078440253313,
1576.11940298507,473.63184079602,-61.9018692384559,
1576.11940298507,490.547263681592,-62.8828914238403,
1576.11940298507,507.462686567164,-63.8517018314017,
1576.11940298507,524.378109452736,-64.8093670942697,
1576.11940298507,541.293532338308,-65.7587686547562,
1576.11940298507,558.208955223881,-66.7030172808177,
1576.11940298507,575.124378109453,-67.6454392819654,
1576.11940298507,592.039800995025,-68.5895762481022,
1576.11940298507,608.955223880597,-69.5391831422319,
1576.11940298507,625.870646766169,-70.4982246120551,
1576.11940298507,642.786069651741,-71.4708693789381,
1576.11940298507,659.701492537313,-72.4607961217171,
1576.11940298507,676.616915422886,-73.4457409296794,
1576.11940298507,693.532338308458,-74.4148304870762,
1576.11940298507,710.44776119403,-75.3704465721705,
1576.11940298507,727.363184079602,-76.3150675477441,
1576.11940298507,744.278606965174,-77.2512690428264,
1576.11940298507,761.194029850746,-78.1817245875721,
1576.11940298507,778.109452736318,-79.1092061704224,
1576.11940298507,795.02487562189,-80.0365846879456,
1576.11940298507,811.940298507463,-80.9668302581274,
1576.11940298507,828.855721393035,-81.9022252014727,
1576.11940298507,845.771144278607,-82.8391475404281,
1576.11940298507,862.686567164179,-83.7754643773823,
1576.11940298507,879.601990049751,-84.7096851956815,
1576.11940298507,896.517412935323,-85.6402446582517,
1576.11940298507,913.432835820895,-86.5655021795791,
1576.11940298507,930.348258706468,-87.4837413519911,
1576.11940298507,947.26368159204,-88.3931692063797,
1576.11940298507,964.179104477612,-89.2919152879944,
1576.11940298507,981.094527363184,-90.1780305286685,
1576.11940298507,998.009950248756,-91.0532498586874,
1576.11940298507,1014.92537313433,-91.9249624563503,
1576.11940298507,1031.8407960199,-92.7933906046434,
1576.11940298507,1048.75621890547,-93.6584425131917,
1576.11940298507,1065.67164179104,-94.5200062404575,
1576.11940298507,1082.58706467662,-95.377949329726,
1576.11940298507,1099.50248756219,-96.2321184099124,
1576.11940298507,1116.41791044776,-97.0823387599924,
1576.11940298507,1133.33333333333,-97.9284138358675,
1576.11940298507,1150.24875621891,-98.7703281230513,
1576.11940298507,1167.16417910448,-99.6506754120497,
1576.11940298507,1184.07960199005,-100.598680176687,
1576.11940298507,1200.99502487562,-101.609619787443,
1576.11940298507,1217.91044776119,-102.678419379709,
1576.11940298507,1234.82587064677,-103.799673199867,
1576.11940298507,1251.74129353234,-104.96766464466,
1576.11940298507,1268.65671641791,-106.176384918399,
1576.11940298507,1285.57213930348,-107.419550164041,
1576.11940298507,1302.48756218905,-108.690616861576,
1576.11940298507,1319.40298507463,-109.981703172535,
1576.11940298507,1336.3184079602,-111.276252569922,
1576.11940298507,1353.23383084577,-112.570594198737,
1576.11940298507,1370.14925373134,-113.864725264579,
1576.11940298507,1387.06467661692,-115.158647288602,
1576.11940298507,1403.98009950249,-116.452366101833,
1576.11940298507,1420.89552238806,-117.745891839457,
1576.11940298507,1437.81094527363,-119.039238934948,
1576.11940298507,1454.7263681592,-120.332426113926,
1576.11940298507,1471.64179104478,-121.62547638762,
1576.11940298507,1488.55721393035,-122.918251006603,
1576.11940298507,1505.47263681592,-124.210445981713,
1576.11940298507,1522.38805970149,-125.50250342858,
1576.11940298507,1539.30348258706,-126.794934100319,
1576.11940298507,1556.21890547264,-128.088266970684,
1576.11940298507,1573.13432835821,-129.383049193575,
1576.11940298507,1590.04975124378,-130.679846029674,
1576.11940298507,1606.96517412935,-131.979240737536,
1576.11940298507,1623.88059701493,-133.281834426453,
1576.11940298507,1640.7960199005,-134.58824586841,
1576.11940298507,1657.71144278607,-135.899008424074,
1576.11940298507,1674.62686567164,-137.214948580662,
1576.11940298507,1691.54228855721,-138.537200264756,
1576.11940298507,1708.45771144279,-139.866924000355,
1576.11940298507,1725.37313432836,-141.205306136806,
1576.11940298507,1742.28855721393,-142.553558263033,
1576.11940298507,1759.2039800995,-143.91291651845,
1576.11940298507,1776.11940298507,-145.284640793415,
1576.11940298507,1793.03482587065,-146.670013811842,
1576.11940298507,1809.95024875622,-148.070834195945,
1576.11940298507,1826.86567164179,-149.496534275333,
1576.11940298507,1843.78109452736,-150.944851673159,
1576.11940298507,1860.69651741294,-152.408459203127,
1576.11940298507,1877.61194029851,-153.879862876782,
1576.11940298507,1894.52736318408,-155.351409885013,
1576.11940298507,1911.44278606965,-156.815291582275,
1576.11940298507,1928.35820895522,-158.26354109989,
1576.11940298507,1945.2736318408,-159.688025215099,
1576.11940298507,1962.18905472637,-161.080430111636,
1576.11940298507,1979.10447761194,-162.43692156706,
1576.11940298507,1996.01990049751,-163.776700199161,
1576.11940298507,2012.93532338308,-165.106263818707,
1576.11940298507,2029.85074626866,-166.429570492556,
1576.11940298507,2046.76616915423,-167.750676047393,
1576.11940298507,2063.6815920398,-169.073735115178,
1576.11940298507,2080.59701492537,-170.403000849154,
1576.11940298507,2097.51243781094,-171.742823224997,
1576.11940298507,2114.42786069652,-173.097645841145,
1576.11940298507,2131.34328358209,-174.472001130529,
1576.11940298507,2148.25870646766,-175.866289757425,
1576.11940298507,2165.17412935323,-177.273568889383,
1576.11940298507,2182.08955223881,-178.690870437852,
1576.11940298507,2199.00497512438,-180.115274701598,
1576.11940298507,2215.92039800995,-181.543806906625,
1576.11940298507,2232.83582089552,-182.973437471968,
1576.11940298507,2249.75124378109,-184.401081759534,
1576.11940298507,2266.66666666667,-185.823599271274,
1576.11940298507,2283.58208955224,-187.237792257018,
1576.11940298507,2300.49751243781,-188.640549512151,
1576.11940298507,2317.41293532338,-190.038050945265,
1576.11940298507,2334.32835820895,-191.435585620736,
1576.11940298507,2351.24378109453,-192.833921854068,
1576.11940298507,2368.1592039801,-194.233838689467,
1576.11940298507,2385.07462686567,-195.636125841897,
1576.11940298507,2401.99004975124,-197.041583636205,
1576.11940298507,2418.90547263682,-198.451022942158,
1576.11940298507,2435.82089552239,-199.86526510427,
1576.11940298507,2452.73631840796,-201.285141865252,
1576.11940298507,2469.65174129353,-202.711646923859,
1576.11940298507,2486.5671641791,-204.146222053067,
1576.11940298507,2503.48258706468,-205.588395249996,
1576.11940298507,2520.39800995025,-207.037351726084,
1576.11940298507,2537.31343283582,-208.492261602378,
1576.11940298507,2554.22885572139,-209.952280089533,
1576.11940298507,2571.14427860697,-211.416547631761,
1576.11940298507,2588.05970149254,-212.884190012203,
1576.11940298507,2604.97512437811,-214.354318417152,
1576.11940298507,2621.89054726368,-215.826029456516,
1576.11940298507,2638.80597014925,-217.298257600485,
1576.11940298507,2655.72139303483,-218.770314574171,
1576.11940298507,2672.6368159204,-220.242465058466,
1576.11940298507,2689.55223880597,-221.715011227749,
1576.11940298507,2706.46766169154,-223.188260113632,
1576.11940298507,2723.38308457711,-224.662523632913,
1576.11940298507,2740.29850746269,-226.138118614343,
1576.11940298507,2757.21393034826,-227.615366823927,
1576.11940298507,2774.12935323383,-229.094594988496,
1576.11940298507,2791.0447761194,-230.57613613669,
1576.11940298507,2807.96019900498,-232.061426752618,
1576.11940298507,2824.87562189055,-233.551274849589,
1576.11940298507,2841.79104477612,-235.045295389872,
1576.11940298507,2858.70646766169,-236.543096192442,
1576.11940298507,2875.62189054726,-238.044277942533,
1576.11940298507,2892.53731343284,-239.548434187631,
1576.11940298507,2909.45273631841,-241.055151319298,
1576.11940298507,2926.36815920398,-242.564008540212,
1576.11940298507,2943.28358208955,-244.074577815804,
1576.11940298507,2960.19900497512,-245.586527976708,
1576.11940298507,2977.1144278607,-247.100933438976,
1576.11940298507,2994.02985074627,-248.618207724259,
1576.11940298507,3010.94527363184,-250.138369402196,
1576.11940298507,3027.86069651741,-251.661437117443,
1576.11940298507,3044.77611940298,-253.187429587813,
1576.11940298507,3061.69154228856,-254.716365602441,
1576.11940298507,3078.60696517413,-256.248264019951,
1576.11940298507,3095.5223880597,-257.78314376664,
1576.11940298507,3112.43781094527,-259.321023834671,
1576.11940298507,3129.35323383085,-260.85508541711,
1576.11940298507,3146.26865671642,-262.359809868092,
1576.11940298507,3163.18407960199,-263.832933946768,
1576.11940298507,3180.09950248756,-265.274617397015,
1576.11940298507,3197.01492537313,-266.685000145584,
1576.11940298507,3213.93034825871,-268.064203317725,
1576.11940298507,3230.84577114428,-269.412330294145,
1576.11940298507,3247.76119402985,-269.464954455451,
1576.11940298507,3264.67661691542,-269.464954455451,
1598.00995024876,0,0,
1598.00995024876,16.9154228855721,-1.04624884944176,
1598.00995024876,33.8308457711443,-3.83672544732644,
1598.00995024876,50.7462686567164,-7.81888543744323,
1598.00995024876,67.6616915422886,-12.4677233366907,
1598.00995024876,84.5771144278607,-17.3415524113874,
1598.00995024876,101.492537313433,-22.1053017104954,
1598.00995024876,118.407960199005,-26.5273965596005,
1598.00995024876,135.323383084577,-30.458002340648,
1598.00995024876,152.238805970149,-33.7962025780116,
1598.00995024876,169.154228855721,-36.4820319731459,
1598.00995024876,186.069651741294,-38.9144441144249,
1598.00995024876,202.985074626866,-41.2390098407614,
1598.00995024876,219.900497512438,-43.4428102863633,
1598.00995024876,236.81592039801,-45.5128709166747,
1598.00995024876,253.731343283582,-47.4361853957209,
1598.00995024876,270.646766169154,-49.1997423754585,
1598.00995024876,287.562189054726,-50.790557250717,
1598.00995024876,304.477611940298,-52.1957112937471,
1598.00995024876,321.393034825871,-53.4024009613259,
1598.00995024876,338.308457711443,-54.4327168837955,
1598.00995024876,355.223880597015,-55.4272408891578,
1598.00995024876,372.139303482587,-56.4047108825331,
1598.00995024876,389.054726368159,-57.3684428462873,
1598.00995024876,405.970149253731,-58.3224107645991,
1598.00995024876,422.885572139303,-59.2712546450734,
1598.00995024876,439.800995024876,-60.2202755775958,
1598.00995024876,456.716417910448,-61.1754167369545,
1598.00995024876,473.63184079602,-62.1432292694058,
1598.00995024876,490.547263681592,-63.1308220076098,
1598.00995024876,507.462686567164,-64.1283876422134,
1598.00995024876,524.378109452736,-65.113899832168,
1598.00995024876,541.293532338308,-66.0892942051698,
1598.00995024876,558.208955223881,-67.056964626898,
1598.00995024876,575.124378109453,-68.0195025025745,
1598.00995024876,592.039800995025,-68.9796973530441,
1598.00995024876,608.955223880597,-69.9405358732208,
1598.00995024876,625.870646766169,-70.9051993527872,
1598.00995024876,642.786069651741,-71.8770593384765,
1598.00995024876,659.701492537313,-72.8589651297189,
1598.00995024876,676.616915422886,-73.8276172272102,
1598.00995024876,693.532338308458,-74.7730220747636,
1598.00995024876,710.44776119403,-75.6991481519171,
1598.00995024876,727.363184079602,-76.6101261493396,
1598.00995024876,744.278606965174,-77.5102503978532,
1598.00995024876,761.194029850746,-78.4039802136727,
1598.00995024876,778.109452736318,-79.295941077768,
1598.00995024876,795.02487562189,-80.1909255726675,
1598.00995024876,811.940298507463,-81.0938940012482,
1598.00995024876,828.855721393035,-82.0086611785154,
1598.00995024876,845.771144278607,-82.9293551134659,
1598.00995024876,862.686567164179,-83.8528674663452,
1598.00995024876,879.601990049751,-84.7772110027542,
1598.00995024876,896.517412935323,-85.7003036838631,
1598.00995024876,913.432835820895,-86.619968227836,
1598.00995024876,930.348258706468,-87.5339315032571,
1598.00995024876,947.26368159204,-88.4398237233964,
1598.00995024876,964.179104477612,-89.3351774104984,
1598.00995024876,981.094527363184,-90.2174261001697,
1598.00995024876,998.009950248756,-91.0887399426697,
1598.00995024876,1014.92537313433,-91.9585665887557,
1598.00995024876,1031.8407960199,-92.827156524591,
1598.00995024876,1048.75621890547,-93.6943641117326,
1598.00995024876,1065.67164179104,-94.5600253758377,
1598.00995024876,1082.58706467662,-95.4239577377093,
1598.00995024876,1099.50248756219,-96.2859597205002,
1598.00995024876,1116.41791044776,-97.1458106319978,
1598.00995024876,1133.33333333333,-98.0032702209226,
1598.00995024876,1150.24875621891,-98.858264525736,
1598.00995024876,1167.16417910448,-99.7497512526835,
1598.00995024876,1184.07960199005,-100.704497350385,
1598.00995024876,1200.99502487562,-101.71820079197,
1598.00995024876,1217.91044776119,-102.786241605244,
1598.00995024876,1234.82587064677,-103.903699942588,
1598.00995024876,1251.74129353234,-105.065373107776,
1598.00995024876,1268.65671641791,-106.265791469572,
1598.00995024876,1285.57213930348,-107.499233137952,
1598.00995024876,1302.48756218905,-108.759737229174,
1598.00995024876,1319.40298507463,-110.040098529831,
1598.00995024876,1336.3184079602,-111.325001252143,
1598.00995024876,1353.23383084577,-112.611062958246,
1598.00995024876,1370.14925373134,-113.898310210693,
1598.00995024876,1387.06467661692,-115.186773872715,
1598.00995024876,1403.98009950249,-116.47648909532,
1598.00995024876,1420.89552238806,-117.767495302838,
1598.00995024876,1437.81094527363,-119.059836176794,
1598.00995024876,1454.7263681592,-120.353559637971,
1598.00995024876,1471.64179104478,-121.648717826545,
1598.00995024876,1488.55721393035,-122.944806362959,
1598.00995024876,1505.47263681592,-124.240234296654,
1598.00995024876,1522.38805970149,-125.535317882919,
1598.00995024876,1539.30348258706,-126.830541072165,
1598.00995024876,1556.21890547264,-128.126405972468,
1598.00995024876,1573.13432835821,-129.42343282874,
1598.00995024876,1590.04975124378,-130.722159967714,
1598.00995024876,1606.96517412935,-132.02314370607,
1598.00995024876,1623.88059701493,-133.326958219009,
1598.00995024876,1640.7960199005,-134.63419536659,
1598.00995024876,1657.71144278607,-135.945398778636,
1598.00995024876,1674.62686567164,-137.26143187692,
1598.00995024876,1691.54228855721,-138.583434323194,
1598.00995024876,1708.45771144279,-139.912572959922,
1598.00995024876,1725.37313432836,-141.250041111677,
1598.00995024876,1742.28855721393,-142.597058016699,
1598.00995024876,1759.2039800995,-143.954868151651,
1598.00995024876,1776.11940298507,-145.324740442194,
1598.00995024876,1793.03482587065,-146.707967351768,
1598.00995024876,1809.95024875622,-148.106331149451,
1598.00995024876,1826.86567164179,-149.52883831467,
1598.00995024876,1843.78109452736,-150.973443368014,
1598.00995024876,1860.69651741294,-152.433313189767,
1598.00995024876,1877.61194029851,-153.901457985944,
1598.00995024876,1894.52736318408,-155.370738777995,
1598.00995024876,1911.44278606965,-156.833870612953,
1598.00995024876,1928.35820895522,-158.283421170674,
1598.00995024876,1945.2736318408,-159.711804444143,
1598.00995024876,1962.18905472637,-161.111269175265,
1598.00995024876,1979.10447761194,-162.477341294107,
1598.00995024876,1996.01990049751,-163.823829166777,
1598.00995024876,2012.93532338308,-165.156971808838,
1598.00995024876,2029.85074626866,-166.481274355728,
1598.00995024876,2046.76616915423,-167.801353720792,
1598.00995024876,2063.6815920398,-169.12194076962,
1598.00995024876,2080.59701492537,-170.447880719691,
1598.00995024876,2097.51243781094,-171.784131651049,
1598.00995024876,2114.42786069652,-173.135761013505,
1598.00995024876,2131.34328358209,-174.507940013836,
1598.00995024876,2148.25870646766,-175.901218451376,
1598.00995024876,2165.17412935323,-177.308038927399,
1598.00995024876,2182.08955223881,-178.725380788884,
1598.00995024876,2199.00497512438,-180.150284377314,
1598.00995024876,2215.92039800995,-181.579734472537,
1598.00995024876,2232.83582089552,-183.010660635424,
1598.00995024876,2249.75124378109,-184.439937040743,
1598.00995024876,2266.66666666667,-185.864381762996,
1598.00995024876,2283.58208955224,-187.280755477959,
1598.00995024876,2300.49751243781,-188.685900420919,
1598.00995024876,2317.41293532338,-190.085664536503,
1598.00995024876,2334.32835820895,-191.4851280661,
1598.00995024876,2351.24378109453,-192.885020806791,
1598.00995024876,2368.1592039801,-194.286082888344,
1598.00995024876,2385.07462686567,-195.689064727302,
1598.00995024876,2401.99004975124,-197.094726979037,
1598.00995024876,2418.90547263682,-198.503840486719,
1598.00995024876,2435.82089552239,-199.917186226142,
1598.00995024876,2452.73631840796,-201.335555245341,
1598.00995024876,2469.65174129353,-202.759948851114,
1598.00995024876,2486.5671641791,-204.19218460321,
1598.00995024876,2503.48258706468,-205.631950554192,
1598.00995024876,2520.39800995025,-207.078522660748,
1598.00995024876,2537.31343283582,-208.531163475115,
1598.00995024876,2554.22885572139,-209.989122304349,
1598.00995024876,2571.14427860697,-211.451635343431,
1598.00995024876,2588.05970149254,-212.917925780237,
1598.00995024876,2604.97512437811,-214.3872038704,
1598.00995024876,2621.89054726368,-215.858666980041,
1598.00995024876,2638.80597014925,-217.331225120366,
1598.00995024876,2655.72139303483,-218.803918418904,
1598.00995024876,2672.6368159204,-220.276997748216,
1598.00995024876,2689.55223880597,-221.750766587236,
1598.00995024876,2706.46766169154,-223.225533529755,
1598.00995024876,2723.38308457711,-224.701612314762,
1598.00995024876,2740.29850746269,-226.179321854469,
1598.00995024876,2757.21393034826,-227.658986259704,
1598.00995024876,2774.12935323383,-229.140934862361,
1598.00995024876,2791.0447761194,-230.625502794848,
1598.00995024876,2807.96019900498,-232.113436299935,
1598.00995024876,2824.87562189055,-233.604989427042,
1598.00995024876,2841.79104477612,-235.099854634773,
1598.00995024876,2858.70646766169,-236.597718773741,
1598.00995024876,2875.62189054726,-238.098263073345,
1598.00995024876,2892.53731343284,-239.601163119138,
1598.00995024876,2909.45273631841,-241.106088820383,
1598.00995024876,2926.36815920398,-242.612704367432,
1598.00995024876,2943.28358208955,-244.120668178517,
1598.00995024876,2960.19900497512,-245.629784632537,
1598.00995024876,2977.1144278607,-247.141802188972,
1598.00995024876,2994.02985074627,-248.657275105842,
1598.00995024876,3010.94527363184,-250.176153344451,
1598.00995024876,3027.86069651741,-251.698385671139,
1598.00995024876,3044.77611940298,-253.223919654038,
1598.00995024876,3061.69154228856,-254.752701659196,
1598.00995024876,3078.60696517413,-256.284676846043,
1598.00995024876,3095.5223880597,-257.819789162177,
1598.00995024876,3112.43781094527,-259.357981337458,
1598.00995024876,3129.35323383085,-260.892420184301,
1598.00995024876,3146.26865671642,-262.397755159291,
1598.00995024876,3163.18407960199,-263.871688643226,
1598.00995024876,3180.09950248756,-265.314323231362,
1598.00995024876,3197.01492537313,-266.725740769164,
1598.00995024876,3213.93034825871,-268.106003205501,
1598.00995024876,3230.84577114428,-269.455153487078,
1598.00995024876,3247.76119402985,-269.465869698662,
1598.00995024876,3264.67661691542,-269.465869698662,
1619.90049751244,0,0,
