Speed[r/min],Torque[Nm],Power Factor,
1291.54228855721,1539.30348258706,0.80476974020006,
1291.54228855721,1556.21890547264,0.803445338185683,
1291.54228855721,1573.13432835821,0.80215405432615,
1291.54228855721,1590.04975124378,0.800900572496078,
1291.54228855721,1606.96517412935,0.799689576570086,
1291.54228855721,1623.88059701493,0.798525750422794,
1291.54228855721,1640.7960199005,0.797413777928818,
1291.54228855721,1657.71144278607,0.796338337716291,
1291.54228855721,1674.62686567164,0.795277172416442,
1291.54228855721,1691.54228855721,0.794229219855571,
1291.54228855721,1708.45771144279,0.793193449218432,
1291.54228855721,1725.37313432836,0.792168829689781,
1291.54228855721,1742.28855721393,0.791154330454372,
1291.54228855721,1759.2039800995,0.790148920696961,
1291.54228855721,1776.11940298507,0.789151569602301,
1291.54228855721,1793.03482587065,0.788161246355147,
1291.54228855721,1809.95024875622,0.787176260022236,
1291.54228855721,1826.86567164179,0.786181679023835,
1291.54228855721,1843.78109452736,0.785170592999084,
1291.54228855721,1860.69651741294,0.784141560086489,
1291.54228855721,1877.61194029851,0.783093138424558,
1291.54228855721,1894.52736318408,0.782023886151799,
1291.54228855721,1911.44278606965,0.780932361406718,
1291.54228855721,1928.35820895522,0.779817122327824,
1291.54228855721,1945.2736318408,0.778676727053622,
1291.54228855721,1962.18905472637,0.777509733722622,
1291.54228855721,1979.10447761194,0.776313143746885,
1291.54228855721,1996.01990049751,0.775083212052939,
1291.54228855721,2012.93532338308,0.773830212724135,
1291.54228855721,2029.85074626866,0.772565872449625,
1291.54228855721,2046.76616915423,0.77130191791856,
1291.54228855721,2063.6815920398,0.770050075820094,
1291.54228855721,2080.59701492537,0.768822072843379,
1291.54228855721,2097.51243781094,0.767629635677566,
1291.54228855721,2114.42786069652,0.766484491011808,
1291.54228855721,2131.34328358209,0.765398365535258,
1291.54228855721,2148.25870646766,0.764355918084483,
1291.54228855721,2165.17412935323,0.763315068741069,
1291.54228855721,2182.08955223881,0.762274997483614,
1291.54228855721,2199.00497512438,0.761235690702124,
1291.54228855721,2215.92039800995,0.760197134786607,
1291.54228855721,2232.83582089552,0.759159316127072,
1291.54228855721,2249.75124378109,0.758122221113526,
1291.54228855721,2266.66666666667,0.757085836135976,
1291.54228855721,2283.58208955224,0.756050147584431,
1291.54228855721,2300.49751243781,0.755015158039103,
1291.54228855721,2317.41293532338,0.753981711500749,
1291.54228855721,2334.32835820895,0.75294996261305,
1291.54228855721,2351.24378109453,0.751919453732096,
1291.54228855721,2368.1592039801,0.750889727213978,
1291.54228855721,2385.07462686567,0.749860325414786,
1291.54228855721,2401.99004975124,0.74883079069061,
1291.54228855721,2418.90547263682,0.747800665397541,
1291.54228855721,2435.82089552239,0.746769491891668,
1291.54228855721,2452.73631840796,0.745736812529083,
1291.54228855721,2469.65174129353,0.744702282525746,
1291.54228855721,2486.5671641791,0.743666511383837,
1291.54228855721,2503.48258706468,0.742629777715204,
1291.54228855721,2520.39800995025,0.741592210179037,
1291.54228855721,2537.31343283582,0.740553937434528,
1291.54228855721,2554.22885572139,0.739515088140868,
1291.54228855721,2571.14427860697,0.738475790957246,
1291.54228855721,2588.05970149254,0.737436174542854,
1291.54228855721,2604.97512437811,0.736396367556883,
1291.54228855721,2621.89054726368,0.735356498658524,
1291.54228855721,2638.80597014925,0.734314861032103,
1291.54228855721,2655.72139303483,0.73326724666986,
1291.54228855721,2672.6368159204,0.732214221729185,
1291.54228855721,2689.55223880597,0.731156592102192,
1291.54228855721,2706.46766169154,0.730095163680993,
1291.54228855721,2723.38308457711,0.729030742357703,
1291.54228855721,2740.29850746269,0.727964134024435,
1291.54228855721,2757.21393034826,0.726896144573303,
1291.54228855721,2774.12935323383,0.725827579896419,
1291.54228855721,2791.0447761194,0.724759246010523,
1291.54228855721,2807.96019900498,0.723691845849865,
1291.54228855721,2824.87562189055,0.722625249290185,
1291.54228855721,2841.79104477612,0.721559033466586,
1291.54228855721,2858.70646766169,0.720492775514168,
1291.54228855721,2875.62189054726,0.719426052568037,
1291.54228855721,2892.53731343284,0.718358441763294,
1291.54228855721,2909.45273631841,0.717289520235042,
1291.54228855721,2926.36815920398,0.716218865118384,
1291.54228855721,2943.28358208955,0.715146053548422,
1291.54228855721,2960.19900497512,0.714070716284614,
1291.54228855721,2977.1144278607,0.712993268938239,
1291.54228855721,2994.02985074627,0.711913911858283,
1291.54228855721,3010.94527363184,0.71083265676743,
1291.54228855721,3027.86069651741,0.709749515388367,
1291.54228855721,3044.77611940298,0.708664499443775,
1291.54228855721,3061.69154228856,0.70757762065634,
1291.54228855721,3078.60696517413,0.706488890748747,
1291.54228855721,3095.5223880597,0.705398321443678,
1291.54228855721,3112.43781094527,0.70430592446382,
1291.54228855721,3129.35323383085,0.703199025126221,
1291.54228855721,3146.26865671642,0.702029758740964,
1291.54228855721,3163.18407960199,0.700792826528497,
1291.54228855721,3180.09950248756,0.699487436990249,
1291.54228855721,3197.01492537313,0.698112798627651,
1291.54228855721,3213.93034825871,0.696668119942134,
1291.54228855721,3230.84577114428,0.695152609435126,
1291.54228855721,3247.76119402985,0.690947359642315,
1291.54228855721,3264.67661691542,0.690947359642315,
1313.4328358209,0,0,
1313.4328358209,16.9154228855721,0.163848411380707,
1313.4328358209,33.8308457711443,0.314165371152617,
1313.4328358209,50.7462686567164,0.450251976444725,
1313.4328358209,67.6616915422886,0.571409324386021,
1313.4328358209,84.5771144278607,0.6769385121055,
1313.4328358209,101.492537313433,0.766140636732155,
1313.4328358209,118.407960199005,0.838316795394978,
1313.4328358209,135.323383084577,0.892768085222962,
1313.4328358209,152.238805970149,0.928795603345102,
1313.4328358209,169.154228855721,0.946498497025789,
1313.4328358209,186.069651741294,0.958271446564149,
1313.4328358209,202.985074626866,0.968572632197805,
1313.4328358209,219.900497512438,0.977408886791901,
1313.4328358209,236.81592039801,0.984787043211582,
1313.4328358209,253.731343283582,0.990713934321994,
1313.4328358209,270.646766169154,0.99519639298828,
1313.4328358209,287.562189054726,0.998241252075587,
1313.4328358209,304.477611940298,0.999855344449058,
1313.4328358209,321.393034825871,1.00004550297384,
1313.4328358209,338.308457711443,0.999006237530205,
1313.4328358209,355.223880597015,0.997540820202912,
1313.4328358209,372.139303482587,0.995751655485272,
1313.4328358209,389.054726368159,0.993652352356237,
1313.4328358209,405.970149253731,0.991256519794759,
1313.4328358209,422.885572139303,0.988577766779793,
1313.4328358209,439.800995024876,0.985629702290289,
1313.4328358209,456.716417910448,0.982425935305202,
1313.4328358209,473.63184079602,0.978980074803482,
1313.4328358209,490.547263681592,0.975305729764084,
1313.4328358209,507.462686567164,0.971456952754672,
1313.4328358209,524.378109452736,0.967508979483366,
1313.4328358209,541.293532338308,0.963476405128019,
1313.4328358209,558.208955223881,0.959373186418322,
1313.4328358209,575.124378109453,0.955213280083971,
1313.4328358209,592.039800995025,0.951010642854658,
1313.4328358209,608.955223880597,0.946779231460077,
1313.4328358209,625.870646766169,0.942533002629922,
1313.4328358209,642.786069651741,0.938285913093885,
1313.4328358209,659.701492537313,0.934052211177926,
1313.4328358209,676.616915422886,0.929856182573061,
1313.4328358209,693.532338308458,0.92571435881531,
1313.4328358209,710.44776119403,0.921637179628853,
1313.4328358209,727.363184079602,0.917635084737867,
1313.4328358209,744.278606965174,0.913718513866532,
1313.4328358209,761.194029850746,0.909897906739026,
1313.4328358209,778.109452736318,0.906183703079529,
1313.4328358209,795.02487562189,0.902586342612219,
1313.4328358209,811.940298507463,0.899116265061274,
1313.4328358209,828.855721393035,0.895777952060338,
1313.4328358209,845.771144278607,0.892538065409349,
1313.4328358209,862.686567164179,0.889386763088574,
1313.4328358209,879.601990049751,0.886320538043149,
1313.4328358209,896.517412935323,0.883335883218208,
1313.4328358209,913.432835820895,0.880429291558886,
1313.4328358209,930.348258706468,0.877597256010317,
1313.4328358209,947.26368159204,0.874836269517636,
1313.4328358209,964.179104477612,0.872142825025978,
1313.4328358209,981.094527363184,0.869513415480478,
1313.4328358209,998.009950248756,0.866937773330924,
1313.4328358209,1014.92537313433,0.864396966397291,
1313.4328358209,1031.8407960199,0.86188630878874,
1313.4328358209,1048.75621890547,0.859401668530755,
1313.4328358209,1065.67164179104,0.856938913648816,
1313.4328358209,1082.58706467662,0.854493912168408,
1313.4328358209,1099.50248756219,0.852062532115011,
1313.4328358209,1116.41791044776,0.849640641514109,
1313.4328358209,1133.33333333333,0.847224108391184,
1313.4328358209,1150.24875621891,0.844808661452653,
1313.4328358209,1167.16417910448,0.842366559867664,
1313.4328358209,1184.07960199005,0.839899003369789,
1313.4328358209,1200.99502487562,0.837434495266652,
1313.4328358209,1217.91044776119,0.835001538865876,
1313.4328358209,1234.82587064677,0.832628637475084,
1313.4328358209,1251.74129353234,0.830344294401899,
1313.4328358209,1268.65671641791,0.828177012953945,
1313.4328358209,1285.57213930348,0.826155296438843,
1313.4328358209,1302.48756218905,0.824307648164217,
1313.4328358209,1319.40298507463,0.82265428154523,
1313.4328358209,1336.3184079602,0.821120209939936,
1313.4328358209,1353.23383084577,0.81966723237155,
1313.4328358209,1370.14925373134,0.818278399306173,
1313.4328358209,1387.06467661692,0.816936761209905,
1313.4328358209,1403.98009950249,0.815625368548847,
1313.4328358209,1420.89552238806,0.814327271789102,
1313.4328358209,1437.81094527363,0.813025521396769,
1313.4328358209,1454.7263681592,0.81170316783795,
1313.4328358209,1471.64179104478,0.810343261578746,
1313.4328358209,1488.55721393035,0.808945649049922,
1313.4328358209,1505.47263681592,0.807558030226638,
1313.4328358209,1522.38805970149,0.806188409878368,
1313.4328358209,1539.30348258706,0.804840923900601,
1313.4328358209,1556.21890547264,0.80351970818882,
1313.4328358209,1573.13432835821,0.802228898638513,
1313.4328358209,1590.04975124378,0.800972631145165,
1313.4328358209,1606.96517412935,0.799755041604264,
1313.4328358209,1623.88059701493,0.798580265911293,
1313.4328358209,1640.7960199005,0.797452439961741,
1313.4328358209,1657.71144278607,0.796360133031935,
1313.4328358209,1674.62686567164,0.795285864143499,
1313.4328358209,1691.54228855721,0.794228279269743,
1313.4328358209,1708.45771144279,0.793186048527615,
1313.4328358209,1725.37313432836,0.792157842034065,
1313.4328358209,1742.28855721393,0.791142329906042,
1313.4328358209,1759.2039800995,0.790138182260494,
1313.4328358209,1776.11940298507,0.789144069214371,
1313.4328358209,1793.03482587065,0.788158660884621,
1313.4328358209,1809.95024875622,0.787179933721594,
1313.4328358209,1826.86567164179,0.786191982817815,
1313.4328358209,1843.78109452736,0.785187410950909,
1313.4328358209,1860.69651741294,0.784164578561593,
1313.4328358209,1877.61194029851,0.783121846090582,
1313.4328358209,1894.52736318408,0.782057573978591,
1313.4328358209,1911.44278606965,0.780970122666337,
1313.4328358209,1928.35820895522,0.779857852594536,
1313.4328358209,1945.2736318408,0.778719124203904,
1313.4328358209,1962.18905472637,0.777552297935155,
1313.4328358209,1979.10447761194,0.776354217344687,
1313.4328358209,1996.01990049751,0.775121364303822,
1313.4328358209,2012.93532338308,0.773864394511625,
1313.4328358209,2029.85074626866,0.772595409339684,
1313.4328358209,2046.76616915423,0.771326510159585,
1313.4328358209,2063.6815920398,0.770069798342915,
1313.4328358209,2080.59701492537,0.768837375261259,
1313.4328358209,2097.51243781094,0.767641342286203,
1313.4328358209,2114.42786069652,0.766493800789335,
1313.4328358209,2131.34328358209,0.76540685214224,
1313.4328358209,2148.25870646766,0.764364528358216,
1313.4328358209,2165.17412935323,0.763323165970827,
1313.4328358209,2182.08955223881,0.762281912394361,
1313.4328358209,2199.00497512438,0.76124075150777,
1313.4328358209,2215.92039800995,0.76019966719001,
1313.4328358209,2232.83582089552,0.759158643320035,
1313.4328358209,2249.75124378109,0.758117663776797,
1313.4328358209,2266.66666666667,0.757076712439251,
1313.4328358209,2283.58208955224,0.756035773186351,
1313.4328358209,2300.49751243781,0.754994836519257,
1313.4328358209,2317.41293532338,0.75395426817788,
1313.4328358209,2334.32835820895,0.752914245664033,
1313.4328358209,2351.24378109453,0.751874713329736,
1313.4328358209,2368.1592039801,0.75083561552701,
1313.4328358209,2385.07462686567,0.749796896607875,
1313.4328358209,2401.99004975124,0.748758500924353,
1313.4328358209,2418.90547263682,0.747720372828465,
1313.4328358209,2435.82089552239,0.74668245667223,
1313.4328358209,2452.73631840796,0.74564469680767,
1313.4328358209,2469.65174129353,0.744607079969085,
1313.4328358209,2486.5671641791,0.743569866151442,
1313.4328358209,2503.48258706468,0.742533043269132,
1313.4328358209,2520.39800995025,0.741496530157806,
1313.4328358209,2537.31343283582,0.740460245653115,
1313.4328358209,2554.22885572139,0.739424108590709,
1313.4328358209,2571.14427860697,0.738388037806239,
1313.4328358209,2588.05970149254,0.737351952135355,
1313.4328358209,2604.97512437811,0.736315770413709,
1313.4328358209,2621.89054726368,0.73527941147695,
1313.4328358209,2638.80597014925,0.734240791954912,
1313.4328358209,2655.72139303483,0.733195230936283,
1313.4328358209,2672.6368159204,0.732143381515524,
1313.4328358209,2689.55223880597,0.731086161279473,
1313.4328358209,2706.46766169154,0.730024487814964,
1313.4328358209,2723.38308457711,0.728959278708835,
1313.4328358209,2740.29850746269,0.727891451547922,
1313.4328358209,2757.21393034826,0.726821923919061,
1313.4328358209,2774.12935323383,0.725751613409089,
1313.4328358209,2791.0447761194,0.724681437618823,
1313.4328358209,2807.96019900498,0.723612098927606,
1313.4328358209,2824.87562189055,0.722543444529308,
1313.4328358209,2841.79104477612,0.721475110914605,
1313.4328358209,2858.70646766169,0.720406734574169,
1313.4328358209,2875.62189054726,0.719337951998676,
1313.4328358209,2892.53731343284,0.718268399678798,
1313.4328358209,2909.45273631841,0.717197714105212,
1313.4328358209,2926.36815920398,0.716125531768589,
1313.4328358209,2943.28358208955,0.715051489159606,
1313.4328358209,2960.19900497512,0.713975241736721,
1313.4328358209,2977.1144278607,0.71289679040489,
1313.4328358209,2994.02985074627,0.71181620497655,
1313.4328358209,3010.94527363184,0.710733505761794,
1313.4328358209,3027.86069651741,0.709648713070711,
1313.4328358209,3044.77611940298,0.708561847213395,
1313.4328358209,3061.69154228856,0.707472928499937,
1313.4328358209,3078.60696517413,0.706381977240429,
1313.4328358209,3095.5223880597,0.705289013744961,
1313.4328358209,3112.43781094527,0.704194058323626,
1313.4328358209,3129.35323383085,0.703084680922351,
1313.4328358209,3146.26865671642,0.70191383635946,
1313.4328358209,3163.18407960199,0.70067615624982,
1313.4328358209,3180.09950248756,0.699370691403991,
1313.4328358209,3197.01492537313,0.697996492632534,
1313.4328358209,3213.93034825871,0.696552610746009,
1313.4328358209,3230.84577114428,0.695038096554975,
1313.4328358209,3247.76119402985,0.690748739103535,
1313.4328358209,3264.67661691542,0.690748739103535,
1335.32338308458,0,0,
1335.32338308458,16.9154228855721,0.162824432081813,
1335.32338308458,33.8308457711443,0.312205915026059,
1335.32338308458,50.7462686567164,0.447469514205653,
1335.32338308458,67.6616915422886,0.56794029499351,
1335.32338308458,84.5771144278607,0.672943322762544,
1335.32338308458,101.492537313433,0.76180366288567,
1335.32338308458,118.407960199005,0.833846380735803,
1335.32338308458,135.323383084577,0.888396541685859,
1335.32338308458,152.238805970149,0.924779211108751,
1335.32338308458,169.154228855721,0.943102106283663,
1335.32338308458,186.069651741294,0.955527346119322,
1335.32338308458,202.985074626866,0.966424823212162,
1335.32338308458,219.900497512438,0.975797822995968,
1335.32338308458,236.81592039801,0.983649630904521,
1335.32338308458,253.731343283582,0.989983532371604,
1335.32338308458,270.646766169154,0.994802812831001,
1335.32338308458,287.562189054726,0.998110757716494,
1335.32338308458,304.477611940298,0.999910652461866,
1335.32338308458,321.393034825871,1.0002057825009,
1335.32338308458,338.308457711443,0.999201990884972,
1335.32338308458,355.223880597015,0.997763239806192,
1335.32338308458,372.139303482587,0.995998470386777,
1335.32338308458,389.054726368159,0.993920859226108,
1335.32338308458,405.970149253731,0.991543582923567,
1335.32338308458,422.885572139303,0.988879818078536,
1335.32338308458,439.800995024876,0.985942741290396,
1335.32338308458,456.716417910448,0.982745529158531,
1335.32338308458,473.63184079602,0.97930135828232,
1335.32338308458,490.547263681592,0.975623405261146,
1335.32338308458,507.462686567164,0.971771855838715,
1335.32338308458,524.378109452736,0.967831110268316,
1335.32338308458,541.293532338308,0.96381480723211,
1335.32338308458,558.208955223881,0.959735841894187,
1335.32338308458,575.124378109453,0.955607109418636,
1335.32338308458,592.039800995025,0.951441504969546,
1335.32338308458,608.955223880597,0.947251923711007,
1335.32338308458,625.870646766169,0.943051260807107,
1335.32338308458,642.786069651741,0.938852411421936,
1335.32338308458,659.701492537313,0.934668522664757,
1335.32338308458,676.616915422886,0.930521341693433,
1335.32338308458,693.532338308458,0.926425712879326,
1335.32338308458,710.44776119403,0.922391182796394,
1335.32338308458,727.363184079602,0.918427298018592,
1335.32338308458,744.278606965174,0.914543605119877,
1335.32338308458,761.194029850746,0.910749650674206,
1335.32338308458,778.109452736318,0.907054981255534,
1335.32338308458,795.02487562189,0.903469143437819,
1335.32338308458,811.940298507463,0.900001683795016,
1335.32338308458,828.855721393035,0.896656186466743,
1335.32338308458,845.771144278607,0.893399228553892,
1335.32338308458,862.686567164179,0.890222256923031,
1335.32338308458,879.601990049751,0.887123161473879,
1335.32338308458,896.517412935323,0.884099832106152,
1335.32338308458,913.432835820895,0.881150158719566,
1335.32338308458,930.348258706468,0.878272031213838,
1335.32338308458,947.26368159204,0.875463339488684,
1335.32338308458,964.179104477612,0.872721973443822,
1335.32338308458,981.094527363184,0.870045822978966,
1335.32338308458,998.009950248756,0.867426895970318,
1335.32338308458,1014.92537313433,0.864847993546221,
1335.32338308458,1031.8407960199,0.862302835665556,
1335.32338308458,1048.75621890547,0.859785597865208,
1335.32338308458,1065.67164179104,0.857290455682064,
1335.32338308458,1082.58706467662,0.854811584653012,
1335.32338308458,1099.50248756219,0.852343160314936,
1335.32338308458,1116.41791044776,0.849879358204724,
1335.32338308458,1133.33333333333,0.847414353859262,
1335.32338308458,1150.24875621891,0.844942259665164,
1335.32338308458,1167.16417910448,0.842449874671632,
1335.32338308458,1184.07960199005,0.839948642140435,
1335.32338308458,1200.99502487562,0.837464865484743,
1335.32338308458,1217.91044776119,0.835024848117727,
1335.32338308458,1234.82587064677,0.832654893452561,
1335.32338308458,1251.74129353234,0.830381304902414,
1335.32338308458,1268.65671641791,0.828230385880459,
1335.32338308458,1285.57213930348,0.826228439799867,
1335.32338308458,1302.48756218905,0.824401770073808,
1335.32338308458,1319.40298507463,0.822767721773413,
1335.32338308458,1336.3184079602,0.821243331410372,
1335.32338308458,1353.23383084577,0.819790496097584,
1335.32338308458,1370.14925373134,0.818394623863434,
1335.32338308458,1387.06467661692,0.817041122736309,
1335.32338308458,1403.98009950249,0.815715400744597,
1335.32338308458,1420.89552238806,0.814402865916683,
1335.32338308458,1437.81094527363,0.813088926280954,
1335.32338308458,1454.7263681592,0.811758989865798,
1335.32338308458,1471.64179104478,0.810398464699601,
1335.32338308458,1488.55721393035,0.809007328891203,
1335.32338308458,1505.47263681592,0.807626916240552,
1335.32338308458,1522.38805970149,0.806263950544731,
1335.32338308458,1539.30348258706,0.804921793130187,
1335.32338308458,1556.21890547264,0.80360380532337,
1335.32338308458,1573.13432835821,0.802313348450727,
1335.32338308458,1590.04975124378,0.801053783838707,
1335.32338308458,1606.96517412935,0.799828472813758,
1335.32338308458,1623.88059701493,0.798640776702329,
1335.32338308458,1640.7960199005,0.797494056830867,
1335.32338308458,1657.71144278607,0.796381242968299,
1335.32338308458,1674.62686567164,0.795290404201033,
1335.32338308458,1691.54228855721,0.794219965374648,
1335.32338308458,1708.45771144279,0.793168367196439,
1335.32338308458,1725.37313432836,0.792134050373701,
1335.32338308458,1742.28855721393,0.791115455613731,
1335.32338308458,1759.2039800995,0.790111023623823,
1335.32338308458,1776.11940298507,0.789119195111272,
1335.32338308458,1793.03482587065,0.788138410783376,
1335.32338308458,1809.95024875622,0.787166381772504,
1335.32338308458,1826.86567164179,0.786186199980737,
1335.32338308458,1843.78109452736,0.785189858198174,
1335.32338308458,1860.69651741294,0.784175398194692,
1335.32338308458,1877.61194029851,0.78314086174017,
1335.32338308458,1894.52736318408,0.782084290604485,
1335.32338308458,1911.44278606965,0.781003726557517,
1335.32338308458,1928.35820895522,0.779897211369143,
1335.32338308458,1945.2736318408,0.778762786809242,
1335.32338308458,1962.18905472637,0.777598494647692,
1335.32338308458,1979.10447761194,0.776401097021825,
1335.32338308458,1996.01990049751,0.775168078297794,
1335.32338308458,2012.93532338308,0.773910322266945,
1335.32338308458,2029.85074626866,0.772640017243636,
1335.32338308458,2046.76616915423,0.771369351542224,
1335.32338308458,2063.6815920398,0.770110513477068,
1335.32338308458,2080.59701492537,0.768875691362525,
1335.32338308458,2097.51243781094,0.767677073512954,
1335.32338308458,2114.42786069652,0.766526848242712,
1335.32338308458,2131.34328358209,0.765437203866157,
1335.32338308458,2148.25870646766,0.764392259012999,
1335.32338308458,2165.17412935323,0.763348328058498,
1335.32338308458,2182.08955223881,0.762304455677662,
1335.32338308458,2199.00497512438,0.761260522300817,
1335.32338308458,2215.92039800995,0.760216408358288,
1335.32338308458,2232.83582089552,0.759171994280399,
1335.32338308458,2249.75124378109,0.758127160497476,
1335.32338308458,2266.66666666667,0.757081787439844,
1335.32338308458,2283.58208955224,0.756035755537829,
1335.32338308458,2300.49751243781,0.75498894072786,
1335.32338308458,2317.41293532338,0.753941070379207,
1335.32338308458,2334.32835820895,0.752892319521194,
1335.32338308458,2351.24378109453,0.751843080422426,
1335.32338308458,2368.1592039801,0.750793745351505,
1335.32338308458,2385.07462686567,0.749744706577035,
1335.32338308458,2401.99004975124,0.748696356367619,
1335.32338308458,2418.90547263682,0.747649086991861,
1335.32338308458,2435.82089552239,0.746603290718364,
1335.32338308458,2452.73631840796,0.745559359815731,
1335.32338308458,2469.65174129353,0.744517683630252,
1335.32338308458,2486.5671641791,0.743478370398202,
1335.32338308458,2503.48258706468,0.742441091561765,
1335.32338308458,2520.39800995025,0.741405483980953,
1335.32338308458,2537.31343283582,0.740371184515779,
1335.32338308458,2554.22885572139,0.739337830026256,
1335.32338308458,2571.14427860697,0.738305057372394,
1335.32338308458,2588.05970149254,0.737272503414207,
1335.32338308458,2604.97512437811,0.736239805011707,
1335.32338308458,2621.89054726368,0.735206599024905,
1335.32338308458,2638.80597014925,0.734170487036616,
1335.32338308458,2655.72139303483,0.733126607741489,
1335.32338308458,2672.6368159204,0.732075693138688,
1335.32338308458,2689.55223880597,0.731018748132936,
1335.32338308458,2706.46766169154,0.729956777628953,
1335.32338308458,2723.38308457711,0.728890786531461,
1335.32338308458,2740.29850746269,0.72782177974518,
1335.32338308458,2757.21393034826,0.726750762174832,
1335.32338308458,2774.12935323383,0.725678738725137,
1335.32338308458,2791.0447761194,0.724606714221894,
1335.32338308458,2807.96019900498,0.723535388946047,
1335.32338308458,2824.87562189055,0.722464607499207,
1335.32338308458,2841.79104477612,0.721394076886273,
1335.32338308458,2858.70646766169,0.720323504112142,
1335.32338308458,2875.62189054726,0.719252596181714,
1335.32338308458,2892.53731343284,0.718181060099886,
1335.32338308458,2909.45273631841,0.717108602871556,
1335.32338308458,2926.36815920398,0.716034931501623,
1335.32338308458,2943.28358208955,0.714959752994986,
1335.32338308458,2960.19900497512,0.713882755709957,
1335.32338308458,2977.1144278607,0.712803492808089,
1335.32338308458,2994.02985074627,0.711721886791148,
1335.32338308458,3010.94527363184,0.710637960707782,
1335.32338308458,3027.86069651741,0.709551737606635,
1335.32338308458,3044.77611940298,0.708463240536355,
1335.32338308458,3061.69154228856,0.707372492545587,
1335.32338308458,3078.60696517413,0.706279516682978,
1335.32338308458,3095.5223880597,0.705184335997173,
1335.32338308458,3112.43781094527,0.70408697353682,
1335.32338308458,3129.35323383085,0.70297527383494,
1335.32338308458,3146.26865671642,0.701803129178672,
1335.32338308458,3163.18407960199,0.700565085626886,
1335.32338308458,3180.09950248756,0.699260007028471,
1335.32338308458,3197.01492537313,0.697886757232317,
1335.32338308458,3213.93034825871,0.696444200087313,
1335.32338308458,3230.84577114428,0.694931199442348,
1335.32338308458,3247.76119402985,0.690591138654998,
1335.32338308458,3264.67661691542,0.690591138654998,
1357.21393034826,0,0,
1357.21393034826,16.9154228855721,0.161938733217429,
1357.21393034826,33.8308457711443,0.310513427593099,
1357.21393034826,50.7462686567164,0.445069229115667,
1357.21393034826,67.6616915422886,0.564951283773792,
1357.21393034826,84.5771144278607,0.669504737556131,
1357.21393034826,101.492537313433,0.758074736451343,
1357.21393034826,118.407960199005,0.830006426448084,
1357.21393034826,135.323383084577,0.884644953535014,
1357.21393034826,152.238805970149,0.92133546370079,
1357.21393034826,169.154228855721,0.9401926296126,
1357.21393034826,186.069651741294,0.953180057035566,
1357.21393034826,202.985074626866,0.964592257982354,
1357.21393034826,219.900497512438,0.974429388802452,
1357.21393034826,236.81592039801,0.982691605845343,
1357.21393034826,253.731343283582,0.989379065460515,
1357.21393034826,270.646766169154,0.994491923997453,
1357.21393034826,287.562189054726,0.998030337805643,
1357.21393034826,304.477611940298,0.999994463234571,
1357.21393034826,321.393034825871,1.00038445663372,
1357.21393034826,338.308457711443,0.999416186228084,
1357.21393034826,355.223880597015,0.998006877687964,
1357.21393034826,372.139303482587,0.996270353848903,
1357.21393034826,389.054726368159,0.994218486760874,
1357.21393034826,405.970149253731,0.991863148473855,
1357.21393034826,422.885572139303,0.989216211037819,
1357.21393034826,439.800995024876,0.986289546502743,
1357.21393034826,456.716417910448,0.983095026918601,
1357.21393034826,473.63184079602,0.97964452433537,
1357.21393034826,490.547263681592,0.975949910803023,
1357.21393034826,507.462686567164,0.972080686179579,
1357.21393034826,524.378109452736,0.968136028481611,
1357.21393034826,541.293532338308,0.964128366065299,
1357.21393034826,558.208955223881,0.960069215797971,
1357.21393034826,575.124378109453,0.955970094546954,
1357.21393034826,592.039800995025,0.951842519179577,
1357.21393034826,608.955223880597,0.947698006563166,
1357.21393034826,625.870646766169,0.943548073565049,
1357.21393034826,642.786069651741,0.939404237052555,
1357.21393034826,659.701492537313,0.93527830647619,
1357.21393034826,676.616915422886,0.931192038947072,
1357.21393034826,693.532338308458,0.92715906454054,
1357.21393034826,710.44776119403,0.923186842263667,
1357.21393034826,727.363184079602,0.919282831123526,
1357.21393034826,744.278606965174,0.915454490127191,
1357.21393034826,761.194029850746,0.911709278281734,
1357.21393034826,778.109452736318,0.90805465459423,
1357.21393034826,795.02487562189,0.90449807807175,
1357.21393034826,811.940298507463,0.90104700772137,
1357.21393034826,828.855721393035,0.897703404006494,
1357.21393034826,845.771144278607,0.894436044560189,
1357.21393034826,862.686567164179,0.891238167167094,
1357.21393034826,879.601990049751,0.888109067689972,
1357.21393034826,896.517412935323,0.885048041991585,
1357.21393034826,913.432835820895,0.882054385934696,
1357.21393034826,930.348258706468,0.879127395382067,
1357.21393034826,947.26368159204,0.876266366196462,
1357.21393034826,964.179104477612,0.873470594240642,
1357.21393034826,981.094527363184,0.87073937537737,
1357.21393034826,998.009950248756,0.868065515188722,
1357.21393034826,1014.92537313433,0.865430930133611,
1357.21393034826,1031.8407960199,0.862828938255873,
1357.21393034826,1048.75621890547,0.860253348746618,
1357.21393034826,1065.67164179104,0.857697970796958,
1357.21393034826,1082.58706467662,0.855156613598004,
1357.21393034826,1099.50248756219,0.852623086340865,
1357.21393034826,1116.41791044776,0.850091198216654,
1357.21393034826,1133.33333333333,0.847554758416482,
1357.21393034826,1150.24875621891,0.845007602283281,
1357.21393034826,1167.16417910448,0.842454622878206,
1357.21393034826,1184.07960199005,0.839918341398782,
1357.21393034826,1200.99502487562,0.837421123742316,
1357.21393034826,1217.91044776119,0.834985335806113,
1357.21393034826,1234.82587064677,0.832633343487481,
1357.21393034826,1251.74129353234,0.830387512683725,
1357.21393034826,1268.65671641791,0.828270209292153,
