RPM,Ld,Lq,Torque_Mag[Nm],Torque_Rel[Nm],Total_Torque[Nm],Efficiency[%],Voltage(V)
525.373134328358,0.0066806555724123326,0.022214478403329335,570.6218818155146,1338.5038415577594,1909.125723373274,94.7866798441391,801.118592952459
525.373134328358,0.006679204380939109,0.02213656566946192,574.0455131673564,1351.9959677069353,1926.0414808742917,94.7635511235937,803.468267394597
525.373134328358,0.006677625113469991,0.022059111569923063,577.4688681096536,1365.4897165234522,1942.9585846331058,94.7403240565532,805.85596977784
525.373134328358,0.006675927858818506,0.021982244240758335,580.8893745041725,1378.9945536796827,1959.883928183855,94.7169958161997,808.278960085595
525.373134328358,0.006674121818942716,0.021906091525284912,584.3043522047058,1392.5204423034318,1976.8247945081375,94.6935636848404,810.734498301272
525.373134328358,0.006672208929741547,0.02183079483597477,587.7117688979338,1406.080380441848,1993.7921493397819,94.6700262999262,813.215490408137
525.373134328358,0.006670165708875823,0.021756421380228708,591.1139967155227,1419.6872449737082,2010.801241689231,94.6463883370534,815.697793910667
525.373134328358,0.0066679958304942276,0.021682802385548806,594.512388719177,1433.3284609288223,2027.8408496479992,94.6226507485167,818.175470274403
525.373134328358,0.006665707003224928,0.021609753394376128,597.9079558590037,1446.988413805991,2044.8963696649948,94.5988137608575,820.645406463667
525.373134328358,0.006663306772915439,0.021537093824160584,601.3017315081422,1460.6509450180715,2061.9526765262135,94.5748775987843,823.10448944278
525.373134328358,0.006660802527957217,0.021464646854551905,604.6947715322013,1474.2993497291818,2078.994121261383,94.5508424852657,825.549606176064
525.373134328358,0.006658201504553348,0.021392239324659394,608.0881543544137,1487.9163748531876,2096.004529207601,94.5267086416194,827.97764362784
525.373134328358,0.006655510791934757,0.02131970163998808,611.4829810163898,1501.4842172188062,2112.967198235196,94.5024762875965,830.385488762429
525.373134328358,0.006652737337529678,0.021246867688678048,614.8803752343537,1514.9845219068889,2129.8648971412426,94.478145641462,832.770028544152
525.373134328358,0.006649887952090629,0.02117357476669412,618.2814834506084,1528.3983807656184,2146.6798642162266,94.4537169200709,835.128149937332
525.373134328358,0.00664696105544589,0.021100515743396542,621.6700213593855,1541.7801120583258,2163.450133417711,94.4291891200238,837.458537018813
525.373134328358,0.0066439464059627655,0.021028991222932593,625.0201993534381,1555.2437442041276,2180.2639435575657,94.4045589303156,839.761011173563
525.373134328358,0.006640846701968908,0.020958826285002157,628.3387716235192,1568.780776565198,2197.119548188717,94.3798241279869,842.032177491507
525.373134328358,0.00663766581939095,0.020889818853944364,631.6333097697471,1582.379756580282,2214.013066350029,94.3549825971838,844.268583292761
525.373134328358,0.006634408501723092,0.020821766475380678,634.911634681485,1596.0285543878758,2230.9401890693607,94.3300322973915,846.466775897444
525.373134328358,0.0066310803006709215,0.020754466201358308,638.1818185835247,1609.714354361611,2247.8961729451357,94.3049712606472,848.623302625671
525.373134328358,0.006627687526187174,0.020687714542868725,641.4521865213469,1623.4236450415503,2264.8758315628975,94.2797975888814,850.734710797558
525.373134328358,0.006624237205959789,0.02062130749055446,644.7313172636752,1637.1422073880997,2281.873524651775,94.2545094513772,852.797547733224
525.373134328358,0.006620737054395589,0.02055504060445389,648.0280436005778,1650.8551012850253,2298.883144885603,94.2291050823443,854.808360752783
525.373134328358,0.0066171951734270516,0.020488710759480302,651.3513942842513,1664.5468264272026,2315.898220711454,94.2035829027138,856.764114617249
525.373134328358,0.006613603889558419,0.02042226938663341,654.7036372325252,1678.2153084297329,2332.918945662258,94.1779490658386,858.686727541921
525.373134328358,0.006609961297096379,0.020355819388633675,658.0774532800697,1691.8657869243696,2349.9432402044395,94.1522081568684,860.590171817598
525.373134328358,0.006606273870909337,0.02028944673472822,661.465252991609,1705.499943378047,2366.965196369656,94.1263607397592,862.474445969514
525.373134328358,0.006602547001039735,0.02022324023181081,664.859196205465,1719.1198546341636,2383.9790508396286,94.1004073674904,864.339548522903
525.373134328358,0.0065987850314690386,0.020157291334277704,668.251191865902,1732.7280051259745,2400.9791969918765,94.0743485824653,866.185478002999
525.373134328358,0.0065949913021227,0.02009169400070472,671.6328972131174,1746.3272963945428,2417.96019360766,94.0481849168936,868.012232935034
525.373134328358,0.006591168194480819,0.020026544598228835,674.995716307987,1759.9210538109842,2434.9167701189713,94.0219168931589,869.819811844245
525.373134328358,0.006587317181130578,0.019961941855464918,678.3307978689159,1773.5130304038505,2451.8438282727666,93.9955450241704,871.608213255862
525.373134328358,0.0065834388795653394,0.019897986864792442,681.62903239824,1787.1074076953419,2468.736440093582,93.9690698136994,873.377435695122
525.373134328358,0.0065795305131610415,0.019834852537536703,684.8807599106683,1800.7180625079943,2485.5988224186626,93.9424929995053,875.129318393289
525.373134328358,0.0065755690759451,0.019773018536614416,688.082765146781,1814.4103946519585,2502.4931597987397,93.9158240475926,876.878034843296
525.373134328358,0.006571543958407273,0.0197122710243556,691.2486720067026,1828.1748022065044,2519.423474213207,93.8890639796431,878.626751700259
525.373134328358,0.006567449945678098,0.019652260483124406,694.3943125728672,1841.9839786169641,2536.3782911898315,93.8622117848052,880.375705407908
525.373134328358,0.006563283355845069,0.019592635966773124,697.53599527077,1855.8092611269105,2553.3452563976807,93.8352664867968,882.125132409973
525.373134328358,0.006559041957163188,0.01953304505132084,700.6905082902903,1869.6206138756263,2570.3111221659165,93.808227142793,883.875269150184
525.373134328358,0.006554724907766642,0.01947313401267508,703.8751207426286,1883.3866069526807,2587.261727695309,93.7810928423578,885.626352072272
525.373134328358,0.006550332718357957,0.019412548234331257,707.1075814827535,1897.074391277564,2604.1819727603174,93.7538627064182,887.378617619966
525.373134328358,0.00654586723829965,0.019350932847412714,710.4061155259641,1910.6496691711313,2621.0557846970955,93.7265358862773,889.132302236996
525.373134328358,0.006541331665500883,0.019287933604296127,713.7894179845165,1924.0766604818707,2637.866078466387,93.6991115626665,890.887642367093
525.373134328358,0.00653672942916858,0.01922380603807989,717.2502933276086,1937.378897468658,2654.6291907962664,93.6715863693731,892.645192606066
525.373134328358,0.006532065367604125,0.019159957121308722,720.7289466307988,1950.694527594527,2671.4234742253257,93.6439510656274,894.404905203525
525.373134328358,0.006527348924661154,0.019096522510884423,724.2176801161506,1964.0351505584333,2688.252830674584,93.6162008955856,896.164906113062
525.373134328358,0.006522589076912824,0.019033566530033498,727.711711002055,1977.405476214391,2705.117187216446,93.5883315142413,897.923256138199
525.373134328358,0.0065177941582166095,0.018971154236143938,731.2061163611733,1990.8105303363363,2722.0166466975097,93.560338702232,899.678016082458
525.373134328358,0.006512971882287286,0.01890935138942203,734.6958325635393,2004.2556616717243,2738.9514942352635,93.5322183620632,901.42724674936
525.373134328358,0.006508129365488535,0.01884822443863274,738.1756544816069,2017.7465485873843,2755.922203068991,93.5039665144751,903.169008942428
525.373134328358,0.006503273149970012,0.018787840524017337,741.6402344501629,2031.2892052967375,2772.9294397469002,93.4755792949471,904.901363465184
525.373134328358,0.006498409227267652,0.01872826749749158,745.0840809741435,2044.889987657826,2789.974068631969,93.4470529503315,906.622371121148
525.373134328358,0.006493543072602231,0.018669573684896162,748.5015579719189,2058.5555544041204,2807.057112376039,93.4183838304537,908.330072446873
525.373134328358,0.006488687061708657,0.018611555844345935,751.8890783443323,2072.2506543725053,2824.139732716838,93.3895649383546,910.004896782367
525.373134328358,0.006483844714113158,0.018553981100504133,755.2483436901643,2085.940618908198,2841.188962598362,93.3605949296947,911.634177308889
525.373134328358,0.006479009854738094,0.01849682615356269,758.5817361664915,2099.62558716953,2858.2073233360215,93.3314777578302,913.222832517291
525.373134328358,0.006474176671637667,0.018440067148637582,761.8917109599637,2113.3056024762136,2875.1973134361774,93.3022172817451,914.775780898429
525.373134328358,0.006469339701751585,0.018383679670288984,765.1807972897178,2126.9806119342807,2892.1614092239984,93.2728172687524,916.297940943156
525.373134328358,0.0064644938171819575,0.018327638739604024,768.45159935844,2140.650465854696,2909.102065213136,93.2432813971024,917.794231142326
525.373134328358,0.006459634212014045,0.018271918813923017,771.7067972495147,2154.314916957947,2926.0217142074616,93.2136132585033,919.269569986793
525.373134328358,0.0064547563896995295,0.018216493789288992,774.9491477684202,2167.97361935718,2942.9227671256,93.1838163605574,920.72887596741
525.373134328358,0.006449856151019641,0.01816133700570771,778.181485226349,2181.62612731291,2959.807612539259,93.1538941291151,922.177067575032
525.373134328358,0.006444930403384047,0.018106395756364396,781.4089539808947,2195.269620195889,2976.6785741767835,93.1238512920646,923.619387329342
525.373134328358,0.006439985204566472,0.01805132271185563,784.6628412364063,2208.875044341099,2993.537885577505,93.0937084254107,925.063790474216
525.373134328358,0.006435016790217002,0.017996042014930966,787.9513765546404,2222.4377884080104,3010.3891649626507,93.0634713386066,926.512591078802
525.373134328358,0.006430017791650322,0.017940587995443194,791.2732105544713,2235.963246136034,3027.2364566905053,93.0331398973706,927.966448201908
525.373134328358,0.006424980907355523,0.017884995379430835,794.6269361074017,2249.4570204435995,3044.0839565510014,93.0027139762508,929.426020902342
525.373134328358,0.006419898898723504,0.017829299238925476,798.0110885597627,2262.9249272925135,3060.9360158522763,92.9721934583939,930.891968238913
525.373134328358,0.006414764586232192,0.017773534944741223,801.4241459214948,2276.3729995220324,3077.7971454435274,92.9415782353231,932.364949270428
525.373134328358,0.006409570846083238,0.017717738122310273,804.8645290206011,2289.8074906497536,3094.6720196703545,92.9108682067213,933.845623055697
525.373134328358,0.006404310607285451,0.01766194461062016,808.3306016223105,2303.234878635976,3111.5654802582867,92.8800632802229,935.334648653526
525.373134328358,0.006398976849180265,0.01760619042429581,811.8206705121252,2316.6618696080914,3128.4825401202165,92.8491633712111,936.832685122725
525.373134328358,0.006393673015077136,0.017550061090181836,815.3680815774983,2330.0326960042826,3145.400777581781,92.8181084804805,938.332662589285
525.373134328358,0.006388769697706734,0.017491863916555942,819.1060226683059,2343.116373410307,3162.2223960786127,92.7866969037647,939.808994343445
525.373134328358,0.00638422111273478,0.017431387026251553,823.0530114072633,2355.890305453477,3178.94331686074,92.7549570956041,941.26558019265
525.373134328358,0.006379943056893777,0.01736858300265193,827.21524447816,2368.353668219325,3195.568912697485,92.7229389111129,942.709220441051
525.373134328358,0.006375854126422688,0.017303410612629237,831.5989278524411,2380.5052320778946,3212.1041599303358,92.6906910350923,944.146715392801
525.373134328358,0.006371875603409592,0.017235835045844076,836.2102715482545,2392.343392112801,3228.553663661056,92.658261010414,945.58486535205
525.373134328358,0.006367931345431799,0.017165828130417376,841.0554841122998,2403.8662008950614,3244.9216850073612,92.6256952660078,947.03047062295
525.373134328358,0.0063453340532034315,0.017036535425339068,850.640695600807,2426.179742265366,3276.820437866173,92.5658869867388,952.964410520901
525.373134328358,0.0063453340532034315,0.017036535425339068,850.640695600807,2426.179742265366,3276.820437866173,92.5658869867388,952.964410520901
547.26368159204,0.0,0.0,0.0,0.0,0.0,0.0,316.44847858291
547.26368159204,0.00416894039199242,0.024905369980811314,18.887340600429113,0.22243178091718718,19.1097723813463,73.2711116651141,316.398923787082
547.26368159204,0.009905607943876436,0.025453637719332137,35.99400997466075,1.1786057992820036,37.17261577394275,84.0368329858544,317.399657232788
547.26368159204,0.008850777288982275,0.026311816434129793,50.828802997945346,3.8722812794277903,54.701084277373134,88.3184357967741,319.348026527556
547.26368159204,0.007852968222590247,0.027384988341509365,63.27517626117549,8.775713408967253,72.05088967014274,90.5910346381466,322.141379278911
547.26368159204,0.007165612586986097,0.02858278639303555,73.5088867100411,15.91315344995295,89.42204015999405,91.9821537297928,325.67706309438
547.26368159204,0.0067202065805043515,0.029799303548766077,81.91565565331244,24.966072647166808,106.88172830047925,92.9087583009158,329.852425581489
547.26368159204,0.006452049974171641,0.030908365995056964,89.01625000712693,35.375841434235426,124.39209144136235,93.5608076350964,334.564814347764
547.26368159204,0.006319679195409928,0.031768249081021945,95.4026665114102,46.42892550411172,141.83159201552192,94.0372312408705,339.711577000732
547.26368159204,0.006299598683383633,0.03223697157634941,101.68606628561066,57.318044887594276,159.00411117320493,94.39462210854,345.190061147918
547.26368159204,0.006375658973072104,0.032224507947746193,108.40103277139686,67.27593766827151,175.67697043966837,94.66802116389,350.928977765248
547.26368159204,0.006452589268757433,0.03211328871551161,115.09038446498262,77.19525399628684,192.28563846126946,94.8846140371227,357.347385954727
547.26368159204,0.006505113892822668,0.03203959780180557,121.54820387354486,87.47472780976882,209.0229316833137,95.0598592437876,364.568681775011
547.26368159204,0.006539808536390783,0.03199153212665452,127.83146711240192,98.0369176881484,225.86838480055033,95.2031352033288,372.543427336677
547.26368159204,0.006561185439260839,0.03196064161296333,133.99347993201079,108.80548466160303,242.79896459361382,95.3211976297239,381.222184750301
547.26368159204,0.006572382139355376,0.031941165116144164,140.0830227190641,119.70563520670834,259.78865792577244,95.4190363882445,390.555516126462
547.26368159204,0.006575596449707144,0.03192953983005046,146.14356166609298,130.66422683880185,276.8077885048948,95.500417026973,400.493983575735
547.26368159204,0.0065723670328761375,0.03192406795137223,152.21251951548717,141.60956741423297,293.8220869297202,95.5682345400097,410.988149208699
547.26368159204,0.006563756648958138,0.03192467342034447,158.3206005879235,152.470936059117,310.7915366470405,95.6247511696495,421.98857513593
547.26368159204,0.006550471806804587,0.03193271000803879,164.49116639609966,163.1778513991069,327.66901779520657,95.6717602966793,433.445823468006
547.26368159204,0.006533309671006902,0.031940722341708236,170.7684195695812,173.71287427362336,344.4812938432045,95.7110141489313,445.283709041472
547.26368159204,0.0065147639947508275,0.031911228668771795,177.25755625432006,184.2465501575084,361.5041064118285,95.7449622775069,457.326681669079
547.26368159204,0.006496557808935384,0.03184701521829954,183.91788556634322,194.77532661392775,378.69321218027096,95.7746290393902,469.482675484043
547.26368159204,0.006479889815828285,0.03175582828663248,190.6874817907083,205.28636798066773,395.973849771376,95.8007374491303,481.671452701023
547.26368159204,0.006465594034123521,0.0316452330368895,197.498955733358,215.78460137030532,413.2835571036633,95.8238911307012,493.81277553468
547.26368159204,0.006454167755071436,0.031522468971370204,204.27983427013604,226.29475664173995,430.574590911876,95.8445979566094,505.826406199676
547.26368159204,0.006445796531381396,0.03139441411905515,210.95268934282558,236.86287510543988,447.8155644482655,95.8632882890784,517.632106910671
547.26368159204,0.006440380651414393,0.03126764413322911,217.4349589389966,247.55713046724722,464.99208940624385,95.8803292086114,529.149639882326
547.26368159204,0.00643756743855951,0.031148575042903855,223.6384040386291,258.46780803336384,482.1062120719929,95.8960357232923,540.298767329302
547.26368159204,0.006436793420107102,0.031043683182348892,229.4681500661849,269.7062956623615,499.1744457285464,95.9106796807464,550.99925146626
547.26368159204,0.006437557942675425,0.030944987310558225,235.00941489957378,281.26074261609904,516.2701575156728,95.9243902057016,561.145630690657
547.26368159204,0.00643975007223049,0.030834853349759158,240.49528035703725,292.9604961754671,533.4557765325044,95.93706794319,570.683847466487
547.26368159204,0.006443187670528746,0.030716072906037662,245.91405644277782,304.78223394552475,550.6962903883026,95.9486720465284,579.64154927799
547.26368159204,0.006447724298570911,0.030591282215474188,251.2519328681509,316.7013074107303,567.9532402788811,95.9591675669531,588.04700778897
547.26368159204,0.006453250453826388,0.0304627697645026,256.4958514037306,328.6898209070381,585.1856723107687,95.968523621514,595.928494663235
547.26368159204,0.0064596919311057975,0.030332508860274145,261.6335903776185,340.71663497535235,602.3502253529708,95.9767128301747,603.31428156459
547.26368159204,0.006467007765854043,0.030202188620239413,266.6538358887572,352.74738559929085,619.4012214880481,95.9837108469039,610.232640156843
547.26368159204,0.006475187933142669,0.030073243185287746,271.5462390678675,364.7445224930968,636.2907615609643,95.989495966942,616.7118421038
547.26368159204,0.006484250949402553,0.029946879087076647,276.3014586392774,376.6673690772802,652.9688277165576,95.9940487961843,622.780159069266
547.26368159204,0.006494213256239648,0.029824167705594793,280.91331685059015,388.4789170822377,669.3922339328278,95.9973426213658,628.477439502713
547.26368159204,0.0065040401684155315,0.029707825176536046,285.4585131272477,400.39477898995153,685.8532921171993,95.9990582193203,634.24442084197
547.26368159204,0.006513176674960653,0.029597388365185176,289.9818649200658,412.5181573237055,702.5000222437714,95.9991949039626,640.220691977762
547.26368159204,0.006521617812256651,0.02949085930404046,294.48814095990645,424.8210019703226,719.309142930229,95.9979419698027,646.305122032082
547.26368159204,0.006529365838074812,0.029386336166805298,298.98244435178856,437.27252272807067,736.2549670798592,95.9954712148027,652.39658012692
547.26368159204,0.006536429469127769,0.029282005122738965,303.47021453793343,449.83914254813146,753.3093570860649,95.9919388966021,658.39393538427
547.26368159204,0.006542823208838603,0.029176133627397,307.95722858617205,462.4844579949281,770.4416865811002,95.9874874331405,664.196056926122
547.26368159204,0.0065485667602467,0.029067065022806406,312.4496017302659,475.16920751965586,787.6188092499217,95.9822468858025,669.701813874469
547.26368159204,0.006553684519412736,0.028953214335257507,316.9537870888622,487.85124813289775,804.8050352217599,95.9763362568476,674.810075351304
547.26368159204,0.00655820514509631,0.02883306517059545,321.47657448943306,500.48554106223105,821.962115551664,95.9698646276944,679.419710478617
547.26368159204,0.006562189164769833,0.02870617165153079,326.0191087886208,513.0440731500393,839.0631819386601,95.9629728981947,683.483114279181
547.26368159204,0.006565856592242986,0.02857819390775164,330.54686630571666,525.6226670755427,856.1695333812594,95.9559563353222,687.293607693143
547.26368159204,0.006569282391334234,0.028450324959931324,335.05221272324883,538.2375737205368,873.2897864437857,95.9487938366243,690.935304785716
547.26368159204,0.006572506399311998,0.028322646302569598,339.53410239735916,550.8838576194839,890.4179600168432,95.9414147664602,694.435551097967
547.26368159204,0.006575565789571271,0.028195235146368697,343.99147199672507,563.5566212030994,907.5480931998245,95.9337538701635,697.821692170958
547.26368159204,0.0065784952685236636,0.028068164723615566,348.4232404755929,576.2510071669844,924.6742476425773,95.9257507793778,701.121073545754
547.26368159204,0.0065813272563667174,0.027941504570498397,352.8283090522072,588.9622007461095,941.7905097983166,95.9173495721323,704.361040763419
547.26368159204,0.006584092053241721,0.02781532078852844,357.20556119252774,601.6854318967339,958.8909930892617,95.9084983807172,707.568939365019
547.26368159204,0.006586817992132834,0.027689676287018475,361.5538625991439,614.4159773875567,975.9698399867007,95.8991490414047,710.772114891617
547.26368159204,0.0065895315797217385,0.02756463100836978,365.8720612053045,627.149162801936,993.0212240072404,95.8892567808973,713.997912884277
547.26368159204,0.006592171350172972,0.027440205563862785,370.1610388576571,639.8838863546802,1010.0449252123373,95.8787766052028,717.242217722295
547.26368159204,0.006594580215560653,0.027316380623182705,374.4259589003038,652.6254361673352,1027.051395067639,95.8677144656369,720.449784684201
547.26368159204,0.006596796245876811,0.027193216546441884,378.6692007105035,665.3733465749582,1044.0425472854618,95.8561280571921,723.622102260803
547.26368159204,0.006598863728257216,0.027070769642841906,382.89310762152655,678.1269450215719,1061.0200526430986,95.8440723978614,726.763065901147
547.26368159204,0.006600825888493045,0.026949089538144635,387.1001293759709,690.885609338725,1077.9857387146958,95.8315989973718,729.876571054279
547.26368159204,0.00660272494276865,0.026828219667773507,391.2928222829762,703.6487646530871,1094.9415869360632,95.8187561276595,732.966513169245
547.26368159204,0.006604602150909904,0.026708197730706845,395.4738493015076,716.4158795783446,1111.889728879852,95.8055890688753,736.03678769509
547.26368159204,0.006606497871288357,0.02658905610863123,399.64598004317264,729.1864615953099,1128.8324416384826,95.7921403334627,739.09129008086
547.26368159204,0.006608451617507951,0.02647082225434026,403.8120906881375,741.9600515250448,1145.7721422131824,95.7784498705543,742.133915775601
547.26368159204,0.006610502273549851,0.026353519897064324,407.97515061910576,754.7362900590275,1162.7114406781334,95.7645552517807,745.168514420361
547.26368159204,0.006612707498194277,0.026237319030355807,412.13488217558734,767.5297564535142,1179.6646386291015,95.7504812143624,748.188072210555
547.26368159204,0.006615068741058907,0.026122242795023495,416.2898907383462,780.3488846671687,1196.638775405515,95.7362154445552,751.184182662141
547.26368159204,0.006617553047914361,0.026008160636363468,420.4405224378692,793.1896579167927,1213.630180354662,95.7217389109437,754.155065783195
547.26368159204,0.006620128956049607,0.025894947952039848,424.5871166935147,806.0479673684753,1230.63508406199,95.707033674512,757.098941581788
547.26368159204,0.006622766409396326,0.025782485775397015,428.7300062133321,818.9196118465891,1247.649618059921,95.6920828148146,760.014030065994
547.26368159204,0.006625436679581969,0.025670660479884467,432.8695169936323,831.8002975256603,1264.6698145192927,95.6768703621912,762.898551243886
547.26368159204,0.006628112292444465,0.02555936350292447,437.0059683182605,844.6856376033124,1281.691605921573,95.6613812354585,765.750725123537
547.26368159204,0.00663076695958389,0.0254484910877082,441.13967275751867,857.5711519526457,1298.7108247101644,95.6456011845671,768.568771713019
547.26368159204,0.006633375514563067,0.025337944041533222,445.27093616669384,870.4522667523095,1315.7232029190034,95.6295167377677,771.350911020407
547.26368159204,0.006635922312985827,0.02522780296678616,449.39671406202245,883.3317816620136,1332.728495724036,95.613113539415,774.087756406054
547.26368159204,0.0066384823006805215,0.02511977583993709,453.4818716835368,896.2820946346407,1349.7639663181774,95.5963764463517,776.697040375295
547.26368159204,0.006641079303705211,0.025014018828373667,457.5187463950602,909.3099881276393,1366.8287345226995,95.579330952677,779.159042770401
547.26368159204,0.006643715766402245,0.02491016267667513,461.5097501967576,922.3987029026141,1383.9084530993716,95.5620087269933,781.476619983396
547.26368159204,0.006646395939350169,0.024807845078971193,465.45746560246226,935.5304512754602,1400.9879168779225,95.5444398695332,783.652628406302
547.26368159204,0.006649125742456987,0.024706709931134975,469.3646494909768,948.6864033696608,1418.0510528606376,95.5266530053152,785.689924431143
547.26368159204,0.006651912636909368,0.02460640667730407,473.234236743853,961.8466747519282,1435.080911495781,95.5086753708194,787.591364449943
547.26368159204,0.006654765506234558,0.024506589748017126,477.0693436484995,974.9903154843006,1452.0596591328,95.4905328947043,789.359804854726
547.26368159204,0.006657694546682233,0.024406918087792683,480.8732710462442,988.0953006236589,1468.9685716699032,95.4722502730343,790.998102037514
547.26368159204,0.006660711167088566,0.024307054770450313,484.64950720525314,1001.138522196752,1485.7880294020051,95.4538510394503,792.509112390331
547.26368159204,0.006663707474153644,0.024207772427060452,488.39294871584735,1014.1598169062128,1502.5527656220602,95.4353562663455,793.909264025319
547.26368159204,0.006666327030351552,0.02411217756170153,492.07944242652775,1027.3407203847607,1519.4201628112885,95.4167653137812,795.248943183111
547.26368159204,0.0066686032771661,0.02401985258672308,495.71231207777635,1040.6653407241279,1536.3776528019043,95.3980619539886,796.541168339519
547.26368159204,0.006670600702054876,0.023930106631481818,499.29739353727746,1054.0995927533281,1553.3969862906056,95.3792303385822,797.795641115549
547.26368159204,0.0066723831908787395,0.023842262037819226,502.84078280724975,1067.6075266837613,1570.448309491011,95.3602553400362,799.022063132206
547.26368159204,0.006674013941580614,0.02375565307245919,506.3488399223916,1081.1513099395413,1587.5001498619329,95.3411225133965,800.230136010498
547.26368159204,0.006675555400811957,0.023669624879232617,509.8281924664636,1094.6912107613396,1604.5194032278032,95.3218180604792,801.429561371429
547.26368159204,0.006677069222934105,0.023583532665759632,513.2857386756173,1108.1855836280154,1621.4713223036326,95.30232879637,802.630040836006
547.26368159204,0.00667861625078109,0.023496741120382057,516.7286500977389,1121.5908565319062,1638.319506629645,95.2826421180539,803.841276025236
547.26368159204,0.00668025651755373,0.023408624055980078,520.1643737782483,1134.8615201383982,1655.0258939166465,95.2627459750173,805.072968560124
547.26368159204,0.006681879863131884,0.02332120122930952,523.5690024538208,1148.1212692599458,1671.6902717137666,95.242634331629,806.347334193744
547.26368159204,0.006683298201812477,0.02323698099426174,526.9160044889355,1161.5372262527724,1688.453230741708,95.2223178058328,807.687474708843
547.26368159204,0.0066844955861404595,0.023155436304382992,530.2173494688948,1175.0856831183094,1705.3030325872041,95.2018089245406,809.101300795958
547.26368159204,0.006685460390396498,0.02307603395373835,533.4856138218308,1188.7410530570894,1722.2266668789202,95.1811197078036,810.596702169906
547.26368159204,0.006686184725276933,0.022998238086000166,536.7339355568467,1202.4761203755909,1739.2100559324376,95.1602616960383,812.181568545501
547.26368159204,0.00668666415006511,0.022921509767972317,539.9760190588834,1216.2620146411837,1756.238033700067,95.139245972997,813.86378963756
547.26368159204,0.006686897426674576,0.02284530693853575,543.2261371011533,1230.0681827555054,1773.2943198566586,95.1180831874394,815.651255160899
547.26368159204,0.006686886317201326,0.02276908474126934,546.4991299637811,1243.8623587859781,1790.3614887497592,95.0967835735907,817.551854830332
547.26368159204,0.006686635426321011,0.022692296248745594,549.8104015484447,1257.610531389774,1807.4209329382188,95.0753569704629,819.573478360675
547.26368159204,0.006686152477020424,0.02261442846026232,553.174409699972,1271.278766949429,1824.453176649401,95.053813762602,821.721503521196
547.26368159204,0.0066854581116505005,0.02253585386604589,556.5707853276505,1284.8807878810744,1841.4515732087248,95.0321791895017,823.948202624375
547.26368159204,0.006684575062269875,0.022456976525546294,559.9848380350014,1298.4368125758128,1858.4216506108141,95.0104590844073,826.229712926842
547.26368159204,0.0066835220887295115,0.022377977783089562,563.412331594984,1311.9564740082385,1875.3688056032224,94.9886505875642,828.562031102083
547.26368159204,0.0066823162003011105,0.02229904014812975,566.8488294098796,1325.4500784751099,1892.2989078849896,94.9667509525944,830.941153823584
547.26368159204,0.006680972741304612,0.022220347055709286,570.289695226101,1338.928613995841,1909.218309221942,94.9447575415028,833.363077764832
547.26368159204,0.006679505473037067,0.02214208267811762,573.730093512514,1352.4037587641037,1926.1338522766177,94.9226678199511,835.823799599313
547.26368159204,0.006677926652774192,0.022064431788396236,577.1649894864779,1365.8878896529309,1943.0528791394088,94.9004793527801,838.319316000513
547.26368159204,0.006676247110549597,0.02198757967623503,580.5891487716059,1379.3940907756041,1959.98323954721,94.8781897997683,840.84562364192
547.26368159204,0.006674476324353324,0.021911712116724765,583.9971366715263,1392.93616210454,1976.9332987760663,94.8557969116097,843.398719197018
547.26368159204,0.006672612823869022,0.021836994910141082,587.3849853878531,1406.5292799642543,1993.9142653521076,94.833299819792,845.970778874186
547.26368159204,0.006670616075916733,0.021763339364463927,590.75886437612,1420.1783871037587,2010.9372514798788,94.810703599908,848.539937819752
547.26368159204,0.006668485678280474,0.021690498781969002,594.1232902669798,1433.8666361077965,2027.9899263747761,94.7880090744552,851.101593842273
547.26368159204,0.006666227867184825,0.021618228133089244,597.4821343709259,1447.574885925086,2045.0570202960118,94.7652162974223,853.653699962175
547.26368159204,0.006663849240472803,0.021546285168218753,600.8393965132318,1461.2832108419425,2062.1226073551743,94.7423253266516,856.194209199884
547.26368159204,0.006661356734261592,0.021474430358769832,604.1992054454316,1474.9708941402662,2079.1700995856977,94.7193362237033,858.721074575828
547.26368159204,0.006658757603041069,0.02140242687752495,607.565819093332,1488.6164224336076,2096.18224152694,94.6962490537244,861.232249110434
547.26368159204,0.006656059403183437,0.02133004061795919,610.9436246357922,1502.1974806995695,2113.1411053353618,94.6730638853258,863.725685824128
547.26368159204,0.006653269979828768,0.02125704025219162,614.3371384082599,1515.6909480286542,2130.0280864369142,94.6497807904634,866.199337737337
547.26368159204,0.006650397457111675,0.021183197327155723,617.7510056251684,1529.0728941093957,2146.8238997345643,94.6263998443262,868.651157870488
547.26368159204,0.006647439435350518,0.021109308234766363,621.1674704252291,1542.4052553527479,2163.572725777977,94.6029198699062,871.081902738635
547.26368159204,0.006644384553160722,0.02103694888397371,624.5523430226489,1555.8221885843263,2180.3745316069753,94.5793375188424,873.492035714191
547.26368159204,0.006641239434351004,0.020965965199908607,627.9101888466575,1569.3156541549527,2197.22584300161,94.5556507096023,875.875457215218
547.26368159204,0.006638011544896915,0.020896172167757503,631.2464538565753,1582.8743585491445,2214.12081240572,94.5318574647854,878.225963831788
547.26368159204,0.006634708820590978,0.02082738565394806,634.5667572129208,1596.4864142706651,2231.053171483586,94.5079558773346,880.537352153971
547.26368159204,0.0066313396307530895,0.020759422284434073,637.8768925886025,1610.1393328692989,2248.0162254579013,94.4839441079373,882.803418771837
