Speed[r/min],Torque[Nm],Flux (q-Axis)[Vs],
175.124378109453,1776.11940298507,2.75899430166245,
175.124378109453,1793.03482587065,2.76592999129253,
175.124378109453,1809.95024875622,2.77275685938631,
175.124378109453,1826.86567164179,2.77952822608969,
175.124378109453,1843.78109452736,2.78625970696493,
175.124378109453,1860.69651741294,2.79294749576177,
175.124378109453,1877.61194029851,2.79958778622994,
175.124378109453,1894.52736318408,2.80617677211918,
175.124378109453,1911.44278606965,2.81271064717925,
175.124378109453,1928.35820895522,2.81918560515988,
175.124378109453,1945.2736318408,2.82559783981082,
175.124378109453,1962.18905472637,2.8319435448818,
175.124378109453,1979.10447761194,2.83822106721154,
175.124378109453,1996.01990049751,2.84444253388832,
175.124378109453,2012.93532338308,2.85061858138579,
175.124378109453,2029.85074626866,2.85675889137516,
175.124378109453,2046.76616915423,2.86287314552764,
175.124378109453,2063.6815920398,2.86897102551443,
175.124378109453,2080.59701492537,2.87506221300675,
175.124378109453,2097.51243781094,2.88115638967579,
175.124378109453,2114.42786069652,2.88726323719278,
175.124378109453,2131.34328358209,2.89339243722893,
175.124378109453,2148.25870646766,2.89954424743036,
175.124378109453,2165.17412935323,2.90569000892793,
175.124378109453,2182.08955223881,2.91180076986931,
175.124378109453,2199.00497512438,2.91784772916384,
175.124378109453,2215.92039800995,2.92380208572087,
175.124378109453,2232.83582089552,2.92963503844976,
175.124378109453,2249.75124378109,2.93531778625986,
175.124378109453,2266.66666666667,2.94082152806051,
175.124378109453,2283.58208955224,2.94611746276106,
175.124378109453,2300.49751243781,2.95117792619964,
175.124378109453,2317.41293532338,2.95605372211368,
175.124378109453,2334.32835820895,2.96080569766068,
175.124378109453,2351.24378109453,2.96546248695637,
175.124378109453,2368.1592039801,2.97005272411647,
175.124378109453,2385.07462686567,2.97460504325674,
175.124378109453,2401.99004975124,2.97914807849289,
175.124378109453,2418.90547263682,2.98371046394066,
175.124378109453,2435.82089552239,2.98832083371578,
175.124378109453,2452.73631840796,2.99300782193399,
175.124378109453,2469.65174129353,2.99779484923888,
175.124378109453,2486.5671641791,3.00265369426089,
175.124378109453,2503.48258706468,3.0075582901272,
175.124378109453,2520.39800995025,3.01248836283725,
175.124378109453,2537.31343283582,3.0174236383905,
175.124378109453,2554.22885572139,3.0223438427864,
175.124378109453,2571.14427860697,3.02722870202441,
175.124378109453,2588.05970149254,3.03205794210398,
175.124378109453,2604.97512437811,3.03681128902457,
175.124378109453,2621.89054726368,3.04146846878562,
175.124378109453,2638.80597014925,3.04600849211181,
175.124378109453,2655.72139303483,3.05042455053545,
175.124378109453,2672.6368159204,3.05472630841884,
175.124378109453,2689.55223880597,3.05892386876179,
175.124378109453,2706.46766169154,3.06302733456415,
175.124378109453,2723.38308457711,3.06704680882572,
175.124378109453,2740.29850746269,3.07099239454633,
175.124378109453,2757.21393034826,3.07487419472579,
175.124378109453,2774.12935323383,3.07870231236394,
175.124378109453,2791.0447761194,3.08248686711996,
175.124378109453,2807.96019900498,3.08625164253864,
175.124378109453,2824.87562189055,3.09001170845022,
175.124378109453,2841.79104477612,3.09376697007493,
175.124378109453,2858.70646766169,3.097517332633,
175.124378109453,2875.62189054726,3.10126270134464,
175.124378109453,2892.53731343284,3.10500298143007,
175.124378109453,2909.45273631841,3.10873807810952,
175.124378109453,2926.36815920398,3.11246789660321,
175.124378109453,2943.28358208955,3.11619234213136,
175.124378109453,2960.19900497512,3.11991129894113,
175.124378109453,2977.1144278607,3.12362645825453,
175.124378109453,2994.02985074627,3.12734411584954,
175.124378109453,3010.94527363184,3.13107117785881,
175.124378109453,3027.86069651741,3.134814550415,
175.124378109453,3044.77611940298,3.13858113965075,
175.124378109453,3061.69154228856,3.14237785169871,
175.124378109453,3078.60696517413,3.14621159269154,
175.124378109453,3095.5223880597,3.15008926876189,
175.124378109453,3112.43781094527,3.1540177860424,
175.124378109453,3129.35323383085,3.1581084327966,
175.124378109453,3146.26865671642,3.16272157803829,
175.124378109453,3163.18407960199,3.16781815278984,
175.124378109453,3180.09950248756,3.17331986310365,
175.124378109453,3197.01492537313,3.17914841503215,
175.124378109453,3213.93034825871,3.18522551462775,
175.124378109453,3230.84577114428,3.19147286794287,
175.124378109453,3247.76119402985,3.19781218102992,
175.124378109453,3264.67661691542,3.18820767142175,
175.124378109453,3281.59203980099,3.18820767142175,
197.014925373134,0,0.00028957915272387,
197.014925373134,16.9154228855721,0.0979492782195355,
197.014925373134,33.8308457711443,0.191536610401999,
197.014925373134,50.7462686567164,0.281080910762231,
197.014925373134,67.6616915422886,0.366611514362352,
197.014925373134,84.5771144278607,0.448157756264478,
197.014925373134,101.492537313433,0.525748971530727,
197.014925373134,118.407960199005,0.599414495223219,
197.014925373134,135.323383084577,0.66918366240407,
197.014925373134,152.238805970149,0.7350858081354,
197.014925373134,169.154228855721,0.797211621783439,
197.014925373134,186.069651741294,0.856608064204182,
197.014925373134,202.985074626866,0.913736951813045,
197.014925373134,219.900497512438,0.968721120940843,
197.014925373134,236.81592039801,1.02168340791839,
197.014925373134,253.731343283582,1.0727466490765,
197.014925373134,270.646766169154,1.12203368074599,
197.014925373134,287.562189054726,1.16966733925767,
197.014925373134,304.477611940298,1.21577046094236,
197.014925373134,321.393034825871,1.26046588213087,
197.014925373134,338.308457711443,1.30388276651741,
197.014925373134,355.223880597015,1.34610376680494,
197.014925373134,372.139303482587,1.38710068566215,
197.014925373134,389.054726368159,1.42683793510889,
197.014925373134,405.970149253731,1.46527992716499,
197.014925373134,422.885572139303,1.50239107385029,
197.014925373134,439.800995024876,1.53813578718461,
197.014925373134,456.716417910448,1.5724784791878,
197.014925373134,473.63184079602,1.60538356187969,
197.014925373134,490.547263681592,1.63681544728011,
197.014925373134,507.462686567164,1.66690745503789,
197.014925373134,524.378109452736,1.69596881684334,
197.014925373134,541.293532338308,1.72411489539563,
197.014925373134,558.208955223881,1.75145869282728,
197.014925373134,575.124378109453,1.77811321127081,
197.014925373134,592.039800995025,1.80419145285875,
197.014925373134,608.955223880597,1.82980641972362,
197.014925373134,625.870646766169,1.85507111399795,
197.014925373134,642.786069651741,1.88009853781426,
197.014925373134,659.701492537313,1.90499487021874,
197.014925373134,676.616915422886,1.92957652286562,
197.014925373134,693.532338308458,1.9536874688316,
197.014925373134,710.44776119403,1.97728819323839,
197.014925373134,727.363184079602,2.00033918120772,
197.014925373134,744.278606965174,2.02280091786132,
197.014925373134,761.194029850746,2.0446338883209,
197.014925373134,778.109452736318,2.06579857770818,
197.014925373134,795.02487562189,2.08625547114489,
197.014925373134,811.940298507463,2.10596505375275,
197.014925373134,828.855721393035,2.12491577002539,
197.014925373134,845.771144278607,2.14327142993665,
197.014925373134,862.686567164179,2.16108217673534,
197.014925373134,879.601990049751,2.17836816592935,
197.014925373134,896.517412935323,2.19514955302657,
197.014925373134,913.432835820895,2.21144649353488,
197.014925373134,930.348258706468,2.22727914296218,
197.014925373134,947.26368159204,2.24266765681636,
197.014925373134,964.179104477612,2.25763219060531,
197.014925373134,981.094527363184,2.27219289983691,
197.014925373134,998.009950248756,2.28638643854417,
197.014925373134,1014.92537313433,2.30028340200307,
197.014925373134,1031.8407960199,2.31393094325198,
197.014925373134,1048.75621890547,2.32737506575961,
197.014925373134,1065.67164179104,2.34066177299465,
197.014925373134,1082.58706467662,2.35383706842582,
197.014925373134,1099.50248756219,2.36694695552181,
197.014925373134,1116.41791044776,2.38003743775134,
197.014925373134,1133.33333333333,2.3931545185831,
197.014925373134,1150.24875621891,2.40634401856581,
197.014925373134,1167.16417910448,2.41958647657582,
197.014925373134,1184.07960199005,2.43278094497674,
197.014925373134,1200.99502487562,2.44583657395832,
197.014925373134,1217.91044776119,2.4586625137103,
197.014925373134,1234.82587064677,2.47116791442243,
197.014925373134,1251.74129353234,2.48326192628446,
197.014925373134,1268.65671641791,2.49485369948613,
197.014925373134,1285.57213930348,2.50585238421719,
197.014925373134,1302.48756218905,2.51616713066739,
197.014925373134,1319.40298507463,2.52574706206647,
197.014925373134,1336.3184079602,2.5349753814829,
197.014925373134,1353.23383084577,2.54400824706875,
197.014925373134,1370.14925373134,2.55289403751486,
197.014925373134,1387.06467661692,2.56168113151211,
197.014925373134,1403.98009950249,2.57041790775136,
197.014925373134,1420.89552238806,2.57915274492348,
197.014925373134,1437.81094527363,2.58793402171934,
197.014925373134,1454.7263681592,2.59681011682979,
197.014925373134,1471.64179104478,2.6058294089457,
197.014925373134,1488.55721393035,2.61500600773486,
197.014925373134,1505.47263681592,2.62423973869582,
197.014925373134,1522.38805970149,2.63349270728969,
197.014925373134,1539.30348258706,2.64273423862979,
197.014925373134,1556.21890547264,2.65193365782946,
197.014925373134,1573.13432835821,2.66106029000203,
197.014925373134,1590.04975124378,2.67008346026084,
197.014925373134,1606.96517412935,2.67897249371923,
197.014925373134,1623.88059701493,2.68769671549053,
197.014925373134,1640.7960199005,2.69622545068806,
197.014925373134,1657.71144278607,2.70454484858947,
197.014925373134,1674.62686567164,2.71266854901243,
197.014925373134,1691.54228855721,2.72060448920101,
197.014925373134,1708.45771144279,2.72836058855584,
197.014925373134,1725.37313432836,2.73594476647753,
197.014925373134,1742.28855721393,2.74336494236672,
197.014925373134,1759.2039800995,2.75062903562404,
197.014925373134,1776.11940298507,2.7577449656501,
197.014925373134,1793.03482587065,2.76472065184554,
197.014925373134,1809.95024875622,2.77156662992286,
197.014925373134,1826.86567164179,2.7783431686815,
197.014925373134,1843.78109452736,2.7850720286169,
197.014925373134,1860.69651741294,2.79175233813061,
197.014925373134,1877.61194029851,2.79838322562416,
197.014925373134,1894.52736318408,2.8049638194991,
197.014925373134,1911.44278606965,2.81149324815698,
197.014925373134,1928.35820895522,2.81797063999933,
197.014925373134,1945.2736318408,2.8243951234277,
197.014925373134,1962.18905472637,2.83076582684364,
197.014925373134,1979.10447761194,2.83708267560809,
197.014925373134,1996.01990049751,2.84335177903261,
197.014925373134,2012.93532338308,2.84958021564299,
197.014925373134,2029.85074626866,2.8557748001342,
197.014925373134,2046.76616915423,2.86194234720118,
197.014925373134,2063.6815920398,2.86808967153888,
197.014925373134,2080.59701492537,2.87422358784225,
197.014925373134,2097.51243781094,2.88035091080623,
197.014925373134,2114.42786069652,2.88647845512579,
197.014925373134,2131.34328358209,2.89261303549586,
197.014925373134,2148.25870646766,2.89875344406215,
197.014925373134,2165.17412935323,2.90487453219713,
197.014925373134,2182.08955223881,2.91095140684472,
197.014925373134,2199.00497512438,2.9169593077689,
197.014925373134,2215.92039800995,2.92287347473364,
197.014925373134,2232.83582089552,2.92866914750293,
197.014925373134,2249.75124378109,2.93432156584076,
197.014925373134,2266.66666666667,2.9398059695111,
197.014925373134,2283.58208955224,2.94509759827795,
197.014925373134,2300.49751243781,2.95017278702018,
197.014925373134,2317.41293532338,2.95508209954738,
197.014925373134,2334.32835820895,2.95988169278449,
197.014925373134,2351.24378109453,2.96459594245804,
197.014925373134,2368.1592039801,2.96924922429456,
197.014925373134,2385.07462686567,2.97386591402057,
197.014925373134,2401.99004975124,2.97847038736259,
197.014925373134,2418.90547263682,2.98308702004717,
197.014925373134,2435.82089552239,2.98774018780081,
197.014925373134,2452.73631840796,2.99245426635005,
197.014925373134,2469.65174129353,2.99724939618528,
197.014925373134,2486.5671641791,3.00210293046883,
197.014925373134,2503.48258706468,3.00699252183066,
197.014925373134,2520.39800995025,3.01190040352094,
197.014925373134,2537.31343283582,3.01680880878986,
197.014925373134,2554.22885572139,3.02169997088759,
197.014925373134,2571.14427860697,3.02655612306433,
197.014925373134,2588.05970149254,3.03135949857023,
197.014925373134,2604.97512437811,3.03609233065549,
197.014925373134,2621.89054726368,3.04073685257028,
197.014925373134,2638.80597014925,3.04527433023902,
197.014925373134,2655.72139303483,3.04969790943454,
197.014925373134,2672.6368159204,3.05401597701959,
197.014925373134,2689.55223880597,3.05823734682728,
197.014925373134,2706.46766169154,3.0623708326907,
197.014925373134,2723.38308457711,3.06642524844296,
197.014925373134,2740.29850746269,3.07040940791718,
197.014925373134,2757.21393034826,3.07433212494645,
197.014925373134,2774.12935323383,3.07820221336389,
197.014925373134,2791.0447761194,3.08202849871966,
197.014925373134,2807.96019900498,3.08582929358178,
197.014925373134,2824.87562189055,3.08961632101369,
197.014925373134,2841.79104477612,3.09339053072005,
197.014925373134,2858.70646766169,3.09715287240557,
197.014925373134,2875.62189054726,3.10090429577492,
197.014925373134,2892.53731343284,3.10464575053278,
197.014925373134,2909.45273631841,3.10837818638385,
197.014925373134,2926.36815920398,3.11210255303281,
197.014925373134,2943.28358208955,3.11581980018435,
197.014925373134,2960.19900497512,3.11953129849898,
197.014925373134,2977.1144278607,3.12324495590481,
197.014925373134,2994.02985074627,3.12696779476686,
197.014925373134,3010.94527363184,3.13070545218595,
197.014925373134,3027.86069651741,3.13446356526289,
197.014925373134,3044.77611940298,3.1382477710985,
197.014925373134,3061.69154228856,3.14206370679359,
197.014925373134,3078.60696517413,3.14591700944897,
197.014925373134,3095.5223880597,3.14981331616546,
197.014925373134,3112.43781094527,3.15375826404387,
197.014925373134,3129.35323383085,3.15789124426274,
197.014925373134,3146.26865671642,3.16267185786237,
197.014925373134,3163.18407960199,3.16804913632286,
197.014925373134,3180.09950248756,3.17392190372616,
197.014925373134,3197.01492537313,3.18018898415422,
197.014925373134,3213.93034825871,3.18674920168899,
197.014925373134,3230.84577114428,3.19350138041241,
197.014925373134,3247.76119402985,3.20034434440644,
197.014925373134,3264.67661691542,3.18801533630333,
218.905472636816,0,0.00028957915272387,
218.905472636816,16.9154228855721,0.0990775865865453,
218.905472636816,33.8308457711443,0.193649689417292,
218.905472636816,50.7462686567164,0.284019704206709,
218.905472636816,67.6616915422886,0.370201447516543,
218.905472636816,84.5771144278607,0.452208735908541,
218.905472636816,101.492537313433,0.530055385944447,
218.905472636816,118.407960199005,0.603755214186008,
218.905472636816,135.323383084577,0.67332203719497,
218.905472636816,152.238805970149,0.738769671533079,
218.905472636816,169.154228855721,0.800186152396052,
218.905472636816,186.069651741294,0.858816615699367,
218.905472636816,202.985074626866,0.915199104173799,
218.905472636816,219.900497512438,0.969461701437353,
218.905472636816,236.81592039801,1.02173249110803,
218.905472636816,253.731343283582,1.07213955680385,
218.905472636816,270.646766169154,1.1208109821428,
218.905472636816,287.562189054726,1.16787485074289,
218.905472636816,304.477611940298,1.21345924622212,
218.905472636816,321.393034825871,1.2576922521985,
218.905472636816,338.308457711443,1.30068652004907,
218.905472636816,355.223880597015,1.34245346108892,
218.905472636816,372.139303482587,1.38299552175895,
218.905472636816,389.054726368159,1.42231909272578,
218.905472636816,405.970149253731,1.46043056465608,
218.905472636816,422.885572139303,1.49733632821649,
218.905472636816,439.800995024876,1.53304277407365,
218.905472636816,456.716417910448,1.56755629289422,
218.905472636816,473.63184079602,1.60088327534482,
218.905472636816,490.547263681592,1.63303011209212,
218.905472636816,507.462686567164,1.66407608376151,
218.905472636816,524.378109452736,1.69416659360861,
218.905472636816,541.293532338308,1.72335673412055,
218.905472636816,558.208955223881,1.75170054487121,
218.905472636816,575.124378109453,1.77925206543444,
218.905472636816,592.039800995025,1.80606533538412,
218.905472636816,608.955223880597,1.83219439429411,
218.905472636816,625.870646766169,1.85769328173826,
218.905472636816,642.786069651741,1.88261603729045,
218.905472636816,659.701492537313,1.90701489877292,
218.905472636816,676.616915422886,1.93086298062873,
218.905472636816,693.532338308458,1.95413337304094,
218.905472636816,710.44776119403,1.97682869788124,
218.905472636816,727.363184079602,1.99895157702129,
218.905472636816,744.278606965174,2.02050463233279,
218.905472636816,761.194029850746,2.0414904856874,
218.905472636816,778.109452736318,2.06191175895681,
218.905472636816,795.02487562189,2.08177107401271,
218.905472636816,811.940298507463,2.10107105272677,
218.905472636816,828.855721393035,2.11982468567386,
218.905472636816,845.771144278607,2.13810364298606,
218.905472636816,862.686567164179,2.1559271846114,
218.905472636816,879.601990049751,2.17330266732869,
218.905472636816,896.517412935323,2.19023744791674,
218.905472636816,913.432835820895,2.20673888315437,
218.905472636816,930.348258706468,2.2228143298204,
218.905472636816,947.26368159204,2.23847114469363,
218.905472636816,964.179104477612,2.25371668455289,
218.905472636816,981.094527363184,2.26855830617698,
218.905472636816,998.009950248756,2.28302048554096,
218.905472636816,1014.92537313433,2.29716803643315,
218.905472636816,1031.8407960199,2.31104597967893,
218.905472636816,1048.75621890547,2.32469822419935,
218.905472636816,1065.67164179104,2.33816867891545,
218.905472636816,1082.58706467662,2.3515012527483,
218.905472636816,1099.50248756219,2.36473985461893,
218.905472636816,1116.41791044776,2.3779283934484,
218.905472636816,1133.33333333333,2.39111077815776,
218.905472636816,1150.24875621891,2.40433076024213,
218.905472636816,1167.16417910448,2.41757428467451,
218.905472636816,1184.07960199005,2.43075153944915,
218.905472636816,1200.99502487562,2.44378019022488,
218.905472636816,1217.91044776119,2.4565779026605,
218.905472636816,1234.82587064677,2.46906234241484,
218.905472636816,1251.74129353234,2.48115117514671,
218.905472636816,1268.65671641791,2.49276206651493,
218.905472636816,1285.57213930348,2.50381268217832,
218.905472636816,1302.48756218905,2.5142206877957,
218.905472636816,1319.40298507463,2.52394285151464,
218.905472636816,1336.3184079602,2.53335416729077,
218.905472636816,1353.23383084577,2.54259479532579,
218.905472636816,1370.14925373134,2.5516981030345,
218.905472636816,1387.06467661692,2.56069745783169,
218.905472636816,1403.98009950249,2.56962622713216,
218.905472636816,1420.89552238806,2.57851777835069,
218.905472636816,1437.81094527363,2.5874054789021,
218.905472636816,1454.7263681592,2.59632269620117,
218.905472636816,1471.64179104478,2.60530279766269,
218.905472636816,1488.55721393035,2.6143587794882,
218.905472636816,1505.47263681592,2.62343328054575,
218.905472636816,1522.38805970149,2.63250324089694,
218.905472636816,1539.30348258706,2.64154979429449,
218.905472636816,1556.21890547264,2.65055407449113,
218.905472636816,1573.13432835821,2.65949721523958,
218.905472636816,1590.04975124378,2.66836035029257,
218.905472636816,1606.96517412935,2.67712461340283,
218.905472636816,1623.88059701493,2.68577113832309,
218.905472636816,1640.7960199005,2.69428105880606,
218.905472636816,1657.71144278607,2.70263192013647,
218.905472636816,1674.62686567164,2.71081360282018,
218.905472636816,1691.54228855721,2.7188273900612,
218.905472636816,1708.45771144279,2.72667457603601,
218.905472636816,1725.37313432836,2.73435645492111,
218.905472636816,1742.28855721393,2.74187432089299,
218.905472636816,1759.2039800995,2.74922946812812,
218.905472636816,1776.11940298507,2.756423190803,
218.905472636816,1793.03482587065,2.76345678309411,
218.905472636816,1809.95024875622,2.7703346348045,
218.905472636816,1826.86567164179,2.77712327898578,
218.905472636816,1843.78109452736,2.7838517583749,
218.905472636816,1860.69651741294,2.79052348902032,
218.905472636816,1877.61194029851,2.79714188697052,
218.905472636816,1894.52736318408,2.80371036827399,
218.905472636816,1911.44278606965,2.8102323489792,
218.905472636816,1928.35820895522,2.81671124513463,
218.905472636816,1945.2736318408,2.82315047278875,
218.905472636816,1962.18905472637,2.82955344799005,
218.905472636816,1979.10447761194,2.83592232247931,
218.905472636816,1996.01990049751,2.84225405994435,
218.905472636816,2012.93532338308,2.84855057657826,
218.905472636816,2029.85074626866,2.85481458939258,
218.905472636816,2046.76616915423,2.86104881539884,
218.905472636816,2063.6815920398,2.86725597160857,
218.905472636816,2080.59701492537,2.87343877503329,
218.905472636816,2097.51243781094,2.87959994268455,
218.905472636816,2114.42786069652,2.88574219157386,
218.905472636816,2131.34328358209,2.89186823871277,
218.905472636816,2148.25870646766,2.89797551771288,
218.905472636816,2165.17412935323,2.90404534091125,
218.905472636816,2182.08955223881,2.91005892383624,
218.905472636816,2199.00497512438,2.91599756713605,
218.905472636816,2215.92039800995,2.92184257145888,
218.905472636816,2232.83582089552,2.92757523745293,
218.905472636816,2249.75124378109,2.9331768657664,
218.905472636816,2266.66666666667,2.93862875704748,
218.905472636816,2283.58208955224,2.94391221194439,
218.905472636816,2300.49751243781,2.94900952769901,
218.905472636816,2317.41293532338,2.95396888488255,
218.905472636816,2334.32835820895,2.9588385243342,
218.905472636816,2351.24378109453,2.96363683695084,
218.905472636816,2368.1592039801,2.96838221362933,
218.905472636816,2385.07462686567,2.97309304526652,
218.905472636816,2401.99004975124,2.97778772275929,
218.905472636816,2418.90547263682,2.98248463700449,
218.905472636816,2435.82089552239,2.987202178899,
218.905472636816,2452.73631840796,2.99195873933967,
218.905472636816,2469.65174129353,2.9967695954338,
218.905472636816,2486.5671641791,3.0016180400107,
218.905472636816,2503.48258706468,3.00648667139528,
218.905472636816,2520.39800995025,3.01136137663342,
218.905472636816,2537.31343283582,3.01622804277097,
218.905472636816,2554.22885572139,3.0210725568538,
218.905472636816,2571.14427860697,3.02588080592779,
218.905472636816,2588.05970149254,3.03063867703878,
218.905472636816,2604.97512437811,3.03533205723265,
218.905472636816,2621.89054726368,3.03994683355527,
218.905472636816,2638.80597014925,3.04446806283517,
218.905472636816,2655.72139303483,3.04889019349606,
218.905472636816,2672.6368159204,3.05321997920547,
218.905472636816,2689.55223880597,3.05746452175977,
218.905472636816,2706.46766169154,3.06163092295533,
218.905472636816,2723.38308457711,3.06572628458853,
218.905472636816,2740.29850746269,3.06975770845572,
218.905472636816,2757.21393034826,3.07373229635328,
218.905472636816,2774.12935323383,3.07765715007758,
218.905472636816,2791.0447761194,3.08153937657285,
218.905472636816,2807.96019900498,3.08539003542343,
218.905472636816,2824.87562189055,3.08921648524718,
218.905472636816,2841.79104477612,3.09302116323724,
218.905472636816,2858.70646766169,3.09680650658679,
218.905472636816,2875.62189054726,3.10057495248898,
218.905472636816,2892.53731343284,3.10432893813696,
218.905472636816,2909.45273631841,3.1080709007239,
218.905472636816,2926.36815920398,3.11180327744295,
218.905472636816,2943.28358208955,3.11552850548727,
218.905472636816,2960.19900497512,3.11924946839279,
218.905472636816,2977.1144278607,3.12297505662512,
218.905472636816,2994.02985074627,3.12671124458154,
218.905472636816,3010.94527363184,3.13046230316523,
218.905472636816,3027.86069651741,3.13423250327941,
218.905472636816,3044.77611940298,3.13802611582727,
218.905472636816,3061.69154228856,3.14184741171201,
218.905472636816,3078.60696517413,3.14570066183683,
218.905472636816,3095.5223880597,3.14959013710492,
218.905472636816,3112.43781094527,3.15352010841949,
218.905472636816,3129.35323383085,3.15765943539679,
218.905472636816,3146.26865671642,3.16257217641941,
218.905472636816,3163.18407960199,3.16819554088778,
218.905472636816,3180.09950248756,3.17440501826271,
218.905472636816,3197.01492537313,3.18107609800502,
218.905472636816,3213.93034825871,3.18808426957551,
218.905472636816,3230.84577114428,3.19530502243501,
218.905472636816,3247.76119402985,3.18782300118492,
218.905472636816,3264.67661691542,3.18782300118492,
240.796019900498,0,0.00028957915272387,
240.796019900498,16.9154228855721,0.100310586036125,
240.796019900498,33.8308457711443,0.195960475923644,
240.796019900498,50.7462686567164,0.287233602913442,
240.796019900498,67.6616915422886,0.374124321103678,
240.796019900498,84.5771144278607,0.456626984592515,
240.796019900498,101.492537313433,0.534735947478111,
240.796019900498,118.407960199005,0.608445563858628,
240.796019900498,135.323383084577,0.677750187832226,
240.796019900498,152.238805970149,0.742644173497065,
240.796019900498,169.154228855721,0.803212206260807,
240.796019900498,186.069651741294,0.860946070908462,
240.796019900498,202.985074626866,0.916474207600951,
240.796019900498,219.900497512438,0.969925740928505,
240.796019900498,236.81592039801,1.02142979548135,
240.796019900498,253.731343283582,1.07111549584972,
240.796019900498,270.646766169154,1.11911196662384,
240.796019900498,287.562189054726,1.16554833239394,
240.796019900498,304.477611940298,1.21055371775025,
240.796019900498,321.393034825871,1.25425724728299,
240.796019900498,338.308457711443,1.29675231754241,
240.796019900498,355.223880597015,1.33798533646675,
240.796019900498,372.139303482587,1.37799567271244,
240.796019900498,389.054726368159,1.41683755908213,
240.796019900498,405.970149253731,1.45456522837844,
240.796019900498,422.885572139303,1.49123291340403,
240.796019900498,439.800995024876,1.52689484696154,
240.796019900498,456.716417910448,1.5616052618536,
240.796019900498,473.63184079602,1.59541839088285,
240.796019900498,490.547263681592,1.62838846685194,
240.796019900498,507.462686567164,1.66053730906853,
240.796019900498,524.378109452736,1.69182772197734,
240.796019900498,541.293532338308,1.72224255973492,
240.796019900498,558.208955223881,1.75176504115512,
240.796019900498,575.124378109453,1.78037838505182,
240.796019900498,592.039800995025,1.8080658102389,
240.796019900498,608.955223880597,1.8348105355302,
240.796019900498,625.870646766169,1.86059577973961,
240.796019900498,642.786069651741,1.88540476168099,
240.796019900498,659.701492537313,1.90922542809002,
240.796019900498,676.616915422886,1.93223637508758,
240.796019900498,693.532338308458,1.95456868284384,
240.796019900498,710.44776119403,1.97626788954775,
240.796019900498,727.363184079602,1.99737953338827,
240.796019900498,744.278606965174,2.01794915255433,
240.796019900498,761.194029850746,2.0380222852349,
240.796019900498,778.109452736318,2.05764446961892,
240.796019900498,795.02487562189,2.07686124389533,
240.796019900498,811.940298507463,2.0957181462531,
240.796019900498,828.855721393035,2.11425324884309,
240.796019900498,845.771144278607,2.13244457560929,
240.796019900498,862.686567164179,2.15027916432703,
240.796019900498,879.601990049751,2.16775043305151,
240.796019900498,896.517412935323,2.18485179983788,
240.796019900498,913.432835820895,2.20157668274133,
240.796019900498,930.348258706468,2.21791849981704,
240.796019900498,947.26368159204,2.23387066912018,
240.796019900498,964.179104477612,2.24942660870593,
240.796019900498,981.094527363184,2.26457973662948,
240.796019900498,998.009950248756,2.27934180375947,
240.796019900498,1014.92537313433,2.29377183506474,
240.796019900498,1031.8407960199,2.3079112674005,
240.796019900498,1048.75621890547,2.32180041131975,
240.796019900498,1065.67164179104,2.33547957737549,
240.796019900498,1082.58706467662,2.3489890761207,
240.796019900498,1099.50248756219,2.3623692181084,
240.796019900498,1116.41791044776,2.37566031389159,
240.796019900498,1133.33333333333,2.38890267402325,
240.796019900498,1150.24875621891,2.40213648814429,
240.796019900498,1167.16417910448,2.41535494682115,
240.796019900498,1184.07960199005,2.42848404048963,
240.796019900498,1200.99502487562,2.44145356011495,
240.796019900498,1217.91044776119,2.45419329666234,
240.796019900498,1234.82587064677,2.46663304109701,
240.796019900498,1251.74129353234,2.47870258438421,
240.796019900498,1268.65671641791,2.49033171748914,
240.796019900498,1285.57213930348,2.50145023137705,
240.796019900498,1302.48756218905,2.51198791701315,
240.796019900498,1319.40298507463,2.52191091018032,
240.796019900498,1336.3184079602,2.5315676600688,
240.796019900498,1353.23383084577,2.54107557637271,
240.796019900498,1370.14925373134,2.5504514432788,
240.796019900498,1387.06467661692,2.55971204497382,
240.796019900498,1403.98009950249,2.56887416564452,
240.796019900498,1420.89552238806,2.57795458947764,
240.796019900498,1437.81094527363,2.58697010065993,
240.796019900498,1454.7263681592,2.59593748337814,
240.796019900498,1471.64179104478,2.60487352181901,
240.796019900498,1488.55721393035,2.61379096794556,
240.796019900498,1505.47263681592,2.62268307792285,
240.796019900498,1522.38805970149,2.63154363788342,
240.796019900498,1539.30348258706,2.64036703854569,
240.796019900498,1556.21890547264,2.64914767062807,
240.796019900498,1573.13432835821,2.65787992484894,
240.796019900498,1590.04975124378,2.66655819192673,
240.796019900498,1606.96517412935,2.67517686257984,
240.796019900498,1623.88059701493,2.68373032752666,
240.796019900498,1640.7960199005,2.69221297748561,
240.796019900498,1657.71144278607,2.70059325198521,
240.796019900498,1674.62686567164,2.70883510470746,
240.796019900498,1691.54228855721,2.71693250946019,
240.796019900498,1708.45771144279,2.72487948250668,
240.796019900498,1725.37313432836,2.73267004011022,
240.796019900498,1742.28855721393,2.74029819853409,
240.796019900498,1759.2039800995,2.74775797404158,
240.796019900498,1776.11940298507,2.75504338289599,
240.796019900498,1793.03482587065,2.76214844136059,
240.796019900498,1809.95024875622,2.76907064979376,
240.796019900498,1826.86567164179,2.77588061915783,
240.796019900498,1843.78109452736,2.78261452037055,
240.796019900498,1860.69651741294,2.78928078809116,
