Speed[r/min],Torque[Nm],Current (Iq)[A],
328.358208955224,2283.58208955224,143.240330887015,
328.358208955224,2300.49751243781,143.960590330225,
328.358208955224,2317.41293532338,144.688492463608,
328.358208955224,2334.32835820895,145.421577604748,
328.358208955224,2351.24378109453,146.159216765656,
328.358208955224,2368.1592039801,146.900753004459,
328.358208955224,2385.07462686567,147.645501557702,
328.358208955224,2401.99004975124,148.392749932954,
328.358208955224,2418.90547263682,149.141757960436,
328.358208955224,2435.82089552239,149.891757802396,
328.358208955224,2452.73631840796,150.641953918941,
328.358208955224,2469.65174129353,151.389976277609,
328.358208955224,2486.5671641791,152.124448794036,
328.358208955224,2503.48258706468,152.845683341181,
328.358208955224,2520.39800995025,153.556751844069,
328.358208955224,2537.31343283582,154.260821154371,
328.358208955224,2554.22885572139,154.961154593466,
328.358208955224,2571.14427860697,155.661113077437,
328.358208955224,2588.05970149254,156.36415581014,
328.358208955224,2604.97512437811,157.073840530711,
328.358208955224,2621.89054726368,157.793823301955,
328.358208955224,2638.80597014925,158.524147344744,
328.358208955224,2655.72139303483,159.25711049694,
328.358208955224,2672.6368159204,159.992004672528,
328.358208955224,2689.55223880597,160.728531961296,
328.358208955224,2706.46766169154,161.466382822031,
328.358208955224,2723.38308457711,162.205236062939,
328.358208955224,2740.29850746269,162.944758813648,
328.358208955224,2757.21393034826,163.684606488576,
328.358208955224,2774.12935323383,164.424422741449,
328.358208955224,2791.0447761194,165.163839994271,
328.358208955224,2807.96019900498,165.903124807829,
328.358208955224,2824.87562189055,166.642858395008,
328.358208955224,2841.79104477612,167.383240156072,
328.358208955224,2858.70646766169,168.124473937471,
328.358208955224,2875.62189054726,168.866768053909,
328.358208955224,2892.53731343284,169.610335309525,
328.358208955224,2909.45273631841,170.355393018187,
328.358208955224,2926.36815920398,171.102163022846,
328.358208955224,2943.28358208955,171.850871713943,
328.358208955224,2960.19900497512,172.601484224544,
328.358208955224,2977.1144278607,173.351004778326,
328.358208955224,2994.02985074627,174.099499246779,
328.358208955224,3010.94527363184,174.848233087773,
328.358208955224,3027.86069651741,175.598502651788,
328.358208955224,3044.77611940298,176.351635344738,
328.358208955224,3061.69154228856,177.108989747783,
328.358208955224,3078.60696517413,177.871955692783,
328.358208955224,3095.5223880597,178.641954292036,
328.358208955224,3112.43781094527,179.420437920872,
328.358208955224,3129.35323383085,180.228471378492,
328.358208955224,3146.26865671642,181.135917849204,
328.358208955224,3163.18407960199,182.139998614948,
328.358208955224,3180.09950248756,183.230349918416,
328.358208955224,3197.01492537313,184.396298384717,
328.358208955224,3213.93034825871,185.626886981911,
328.358208955224,3230.84577114428,186.910896954463,
328.358208955224,3247.76119402985,187.120713372025,
328.358208955224,3264.67661691542,187.120713372025,
350.248756218905,0,0,
350.248756218905,16.9154228855721,4.02006317701664,
350.248756218905,33.8308457711443,7.70809122880625,
350.248756218905,50.7462686567164,10.9707401045959,
350.248756218905,67.6616915422886,13.7812887968531,
350.248756218905,84.5771144278607,16.1674199092142,
350.248756218905,101.492537313433,18.1977808110358,
350.248756218905,118.407960199005,19.9686658797203,
350.248756218905,135.323383084577,21.5916469486573,
350.248756218905,152.238805970149,23.1824849264208,
350.248756218905,169.154228855721,24.8420380286244,
350.248756218905,186.069651741294,26.495592777071,
350.248756218905,202.985074626866,28.1045325389272,
350.248756218905,219.900497512438,29.6740269843625,
350.248756218905,236.81592039801,31.2083123928344,
350.248756218905,253.731343283582,32.7107312667615,
350.248756218905,270.646766169154,34.1837784451713,
350.248756218905,287.562189054726,35.6291513928815,
350.248756218905,304.477611940298,37.0478026258349,
350.248756218905,321.393034825871,38.4399924695982,
350.248756218905,338.308457711443,39.8065531364971,
350.248756218905,355.223880597015,41.1537981412708,
350.248756218905,372.139303482587,42.4863893272576,
350.248756218905,389.054726368159,43.8091343213721,
350.248756218905,405.970149253731,45.1274070190422,
350.248756218905,422.885572139303,46.4471088161598,
350.248756218905,439.800995024876,47.7746189431233,
350.248756218905,456.716417910448,49.1167326028852,
350.248756218905,473.63184079602,50.480585598803,
350.248756218905,490.547263681592,51.8735640885849,
350.248756218905,507.462686567164,53.2796398702227,
350.248756218905,524.378109452736,54.6635287213537,
350.248756218905,541.293532338308,56.0203111862388,
350.248756218905,558.208955223881,57.3450504815218,
350.248756218905,575.124378109453,58.6323947146555,
350.248756218905,592.039800995025,59.8765091548177,
350.248756218905,608.955223880597,61.0709897526435,
350.248756218905,625.870646766169,62.2087570778663,
350.248756218905,642.786069651741,63.2819299488694,
350.248756218905,659.701492537313,64.282347324536,
350.248756218905,676.616915422886,65.229560850558,
350.248756218905,693.532338308458,66.1412166018501,
350.248756218905,710.44776119403,67.0246207686748,
350.248756218905,727.363184079602,67.8881630550008,
350.248756218905,744.278606965174,68.7413598288745,
350.248756218905,761.194029850746,69.5948676708516,
350.248756218905,778.109452736318,70.4604649327339,
350.248756218905,795.02487562189,71.350999038119,
350.248756218905,811.940298507463,72.2802972894182,
350.248756218905,828.855721393035,73.2553232511498,
350.248756218905,845.771144278607,74.2356573583568,
350.248756218905,862.686567164179,75.2130054982979,
350.248756218905,879.601990049751,76.1873092945004,
350.248756218905,896.517412935323,77.1584185706533,
350.248756218905,913.432835820895,78.1260930063572,
350.248756218905,930.348258706468,79.0900033809688,
350.248756218905,947.26368159204,80.0497323799389,
350.248756218905,964.179104477612,81.0047749388325,
350.248756218905,981.094527363184,81.9545381008752,
350.248756218905,998.009950248756,82.8983560842769,
350.248756218905,1014.92537313433,83.8361328627422,
350.248756218905,1031.8407960199,84.7682866623893,
350.248756218905,1048.75621890547,85.6952657743279,
350.248756218905,1065.67164179104,86.6175403742256,
350.248756218905,1082.58706467662,87.53560268384,
350.248756218905,1099.50248756219,88.4499671238402,
350.248756218905,1116.41791044776,89.3611704565978,
350.248756218905,1133.33333333333,90.2697719176566,
350.248756218905,1150.24875621891,91.1763566146433,
350.248756218905,1167.16417910448,92.0819915218487,
350.248756218905,1184.07960199005,92.9867369803562,
350.248756218905,1200.99502487562,93.8899004496735,
350.248756218905,1217.91044776119,94.7907441829554,
350.248756218905,1234.82587064677,95.6884851125785,
350.248756218905,1251.74129353234,96.582294651846,
350.248756218905,1268.65671641791,97.4712984073699,
350.248756218905,1285.57213930348,98.354575796758,
350.248756218905,1302.48756218905,99.2311595663215,
350.248756218905,1319.40298507463,100.099717254647,
350.248756218905,1336.3184079602,100.956399818107,
350.248756218905,1353.23383084577,101.801120453721,
350.248756218905,1370.14925373134,102.634908074993,
350.248756218905,1387.06467661692,103.458845271532,
350.248756218905,1403.98009950249,104.274069376577,
350.248756218905,1420.89552238806,105.081773466107,
350.248756218905,1437.81094527363,105.883207281943,
350.248756218905,1454.7263681592,106.679678071558,
350.248756218905,1471.64179104478,107.472551337565,
350.248756218905,1488.55721393035,108.256143066126,
350.248756218905,1505.47263681592,109.010618247158,
350.248756218905,1522.38805970149,109.739932790241,
350.248756218905,1539.30348258706,110.450228551954,
350.248756218905,1556.21890547264,111.147964568545,
350.248756218905,1573.13432835821,111.839924706803,
350.248756218905,1590.04975124378,112.533221650691,
350.248756218905,1606.96517412935,113.235297058761,
350.248756218905,1623.88059701493,113.953917732432,
350.248756218905,1640.7960199005,114.697167633873,
350.248756218905,1657.71144278607,115.465114609401,
350.248756218905,1674.62686567164,116.248736750488,
350.248756218905,1691.54228855721,117.04412887094,
350.248756218905,1708.45771144279,117.847207544978,
350.248756218905,1725.37313432836,118.653703779069,
350.248756218905,1742.28855721393,119.459164876771,
350.248756218905,1759.2039800995,120.258954884054,
350.248756218905,1776.11940298507,121.048253547498,
350.248756218905,1793.03482587065,121.822053718246,
350.248756218905,1809.95024875622,122.575611592842,
350.248756218905,1826.86567164179,123.315106461386,
350.248756218905,1843.78109452736,124.046027810294,
350.248756218905,1860.69651741294,124.770887952128,
350.248756218905,1877.61194029851,125.492302319892,
350.248756218905,1894.52736318408,126.212990412329,
350.248756218905,1911.44278606965,126.93577628022,
350.248756218905,1928.35820895522,127.663588536235,
350.248756218905,1945.2736318408,128.399459870963,
350.248756218905,1962.18905472637,129.146526057555,
350.248756218905,1979.10447761194,129.906900007139,
350.248756218905,1996.01990049751,130.67609068254,
350.248756218905,2012.93532338308,131.451067963022,
350.248756218905,2029.85074626866,132.229244339099,
350.248756218905,2046.76616915423,133.007932902792,
350.248756218905,2063.6815920398,133.784347607074,
350.248756218905,2080.59701492537,134.555603053104,
350.248756218905,2097.51243781094,135.318713787024,
350.248756218905,2114.42786069652,136.070593088331,
350.248756218905,2131.34328358209,136.808051232307,
350.248756218905,2148.25870646766,137.530145508784,
350.248756218905,2165.17412935323,138.240925858377,
350.248756218905,2182.08955223881,138.942958671964,
350.248756218905,2199.00497512438,139.63885024386,
350.248756218905,2215.92039800995,140.331300152334,
350.248756218905,2232.83582089552,141.023102205738,
350.248756218905,2249.75124378109,141.717144985967,
350.248756218905,2266.66666666667,142.416411976183,
350.248756218905,2283.58208955224,143.123981259794,
350.248756218905,2300.49751243781,143.842979825702,
350.248756218905,2317.41293532338,144.572975105315,
350.248756218905,2334.32835820895,145.311513407108,
350.248756218905,2351.24378109453,146.057059707084,
350.248756218905,2368.1592039801,146.808021329006,
350.248756218905,2385.07462686567,147.562748346389,
350.248756218905,2401.99004975124,148.319533827396,
350.248756218905,2418.90547263682,149.076613917301,
350.248756218905,2435.82089552239,149.832167753076,
350.248756218905,2452.73631840796,150.584317204651,
350.248756218905,2469.65174129353,151.329922757353,
350.248756218905,2486.5671641791,152.059684475363,
350.248756218905,2503.48258706468,152.774935070672,
350.248756218905,2520.39800995025,153.47932382218,
350.248756218905,2537.31343283582,154.176612631527,
350.248756218905,2554.22885572139,154.870677913066,
350.248756218905,2571.14427860697,155.565511896221,
350.248756218905,2588.05970149254,156.265223321095,
350.248756218905,2604.97512437811,156.974037508498,
350.248756218905,2621.89054726368,157.696295785513,
350.248756218905,2638.80597014925,158.431493565433,
350.248756218905,2655.72139303483,159.169102361425,
350.248756218905,2672.6368159204,159.908275743684,
350.248756218905,2689.55223880597,160.648727719471,
350.248756218905,2706.46766169154,161.390161011364,
350.248756218905,2723.38308457711,162.132267034345,
350.248756218905,2740.29850746269,162.874725864455,
350.248756218905,2757.21393034826,163.617206198829,
350.248756218905,2774.12935323383,164.359365306892,
350.248756218905,2791.0447761194,165.100849701944,
350.248756218905,2807.96019900498,165.842071880628,
350.248756218905,2824.87562189055,166.583727219132,
350.248756218905,2841.79104477612,167.326006825272,
350.248756218905,2858.70646766169,168.069106224308,
350.248756218905,2875.62189054726,168.813225380898,
350.248756218905,2892.53731343284,169.558568720104,
350.248756218905,2909.45273631841,170.305345147434,
350.248756218905,2926.36815920398,171.053768067875,
350.248756218905,2943.28358208955,171.804055403909,
350.248756218905,2960.19900497512,172.55613457315,
350.248756218905,2977.1144278607,173.306601334072,
350.248756218905,2994.02985074627,174.055351548724,
350.248756218905,3010.94527363184,174.803596835949,
350.248756218905,3027.86069651741,175.552578638225,
350.248756218905,3044.77611940298,176.303568405014,
350.248756218905,3061.69154228856,177.057867736602,
350.248756218905,3078.60696517413,177.81680848714,
350.248756218905,3095.5223880597,178.581752825651,
350.248756218905,3112.43781094527,179.354093253686,
350.248756218905,3129.35323383085,180.151855626315,
350.248756218905,3146.26865671642,181.035010863399,
350.248756218905,3163.18407960199,182.002649832268,
350.248756218905,3180.09950248756,183.047499619345,
350.248756218905,3197.01492537313,184.162056167195,
350.248756218905,3213.93034825871,185.338600758088,
350.248756218905,3230.84577114428,186.569214478045,
350.248756218905,3247.76119402985,187.121125619131,
350.248756218905,3264.67661691542,187.121125619131,
372.139303482587,0,0,
372.139303482587,16.9154228855721,4.01585814726789,
372.139303482587,33.8308457711443,7.70118824875236,
372.139303482587,50.7462686567164,10.9635595256944,
372.139303482587,67.6616915422886,13.7761599186619,
372.139303482587,84.5771144278607,16.1656505441433,
372.139303482587,101.492537313433,18.1989517049261,
372.139303482587,118.407960199005,19.9702443526865,
372.139303482587,135.323383084577,21.5889719570941,
372.139303482587,152.238805970149,23.1691549258964,
372.139303482587,169.154228855721,24.810968591535,
372.139303482587,186.069651741294,26.4437746717673,
372.139303482587,202.985074626866,28.0311867609036,
372.139303482587,219.900497512438,29.5791687133051,
372.139303482587,236.81592039801,31.0925834280302,
372.139303482587,253.731343283582,32.5752318862721,
372.139303482587,270.646766169154,34.0299028490326,
372.139303482587,287.562189054726,35.4584300674326,
372.139303482587,304.477611940298,36.8617542621246,
372.139303482587,321.393034825871,38.2399874595952,
372.139303482587,338.308457711443,39.5944105377959,
372.139303482587,355.223880597015,40.9340588400226,
372.139303482587,372.139303482587,42.2635861637095,
372.139303482587,389.054726368159,43.5873559359934,
372.139303482587,405.970149253731,44.9101987963905,
372.139303482587,422.885572139303,46.2373745322254,
372.139303482587,439.800995024876,47.5745249421946,
372.139303482587,456.716417910448,48.9276166633107,
372.139303482587,473.63184079602,50.3028729766293,
372.139303482587,490.547263681592,51.7066935662702,
372.139303482587,507.462686567164,53.1230507378617,
372.139303482587,524.378109452736,54.5174927462683,
372.139303482587,541.293532338308,55.8845577902807,
372.139303482587,558.208955223881,57.2187268074657,
372.139303482587,575.124378109453,58.5140354130136,
372.139303482587,592.039800995025,59.7639976102407,
372.139303482587,608.955223880597,60.9615076874768,
372.139303482587,625.870646766169,62.0987193083897,
372.139303482587,642.786069651741,63.1669009435884,
372.139303482587,659.701492537313,64.157003779928,
372.139303482587,676.616915422886,65.0904801964596,
372.139303482587,693.532338308458,65.9866825693508,
372.139303482587,710.44776119403,66.853582389888,
372.139303482587,727.363184079602,67.7003526494472,
372.139303482587,744.278606965174,68.5374175902427,
372.139303482587,761.194029850746,69.3764668112546,
372.139303482587,778.109452736318,70.2304309064137,
372.139303482587,795.02487562189,71.1134159515935,
372.139303482587,811.940298507463,72.0405941835352,
372.139303482587,828.855721393035,73.0193454921928,
372.139303482587,845.771144278607,74.0037811229895,
372.139303482587,862.686567164179,74.9846144204274,
372.139303482587,879.601990049751,75.9619032800208,
372.139303482587,896.517412935323,76.9356293772786,
372.139303482587,913.432835820895,77.9056994340108,
372.139303482587,930.348258706468,78.8719461739216,
372.139303482587,947.26368159204,79.8341289495478,
372.139303482587,964.179104477612,80.791934023156,
372.139303482587,981.094527363184,81.7449744846674,
372.139303482587,998.009950248756,82.6926954140287,
372.139303482587,1014.92537313433,83.6348034052665,
372.139303482587,1031.8407960199,84.5715911157626,
372.139303482587,1048.75621890547,85.5033807601259,
372.139303482587,1065.67164179104,86.4305096398054,
372.139303482587,1082.58706467662,87.3533302509688,
372.139303482587,1099.50248756219,88.2722103900693,
372.139303482587,1116.41791044776,89.1875332564488,
372.139303482587,1133.33333333333,90.0996975513451,
372.139303482587,1150.24875621891,91.0091201373908,
372.139303482587,1167.16417910448,91.9166208096679,
372.139303482587,1184.07960199005,92.822330910643,
372.139303482587,1200.99502487562,93.7258196078641,
372.139303482587,1217.91044776119,94.6266266980022,
372.139303482587,1234.82587064677,95.5242624996361,
372.139303482587,1251.74129353234,96.4182077086273,
372.139303482587,1268.65671641791,97.3079132137673,
372.139303482587,1285.57213930348,98.1927998704083,
372.139303482587,1302.48756218905,99.0722582298264,
372.139303482587,1319.40298507463,99.9454527092378,
372.139303482587,1336.3184079602,100.80988119817,
372.139303482587,1353.23383084577,101.665110580194,
372.139303482587,1370.14925373134,102.511348048262,
372.139303482587,1387.06467661692,103.348811835505,
372.139303482587,1403.98009950249,104.177731370991,
372.139303482587,1420.89552238806,104.998347441666,
372.139303482587,1437.81094527363,105.810912359941,
372.139303482587,1454.7263681592,106.615690136416,
372.139303482587,1471.64179104478,107.412956657258,
372.139303482587,1488.55721393035,108.196602782807,
372.139303482587,1505.47263681592,108.948690151652,
372.139303482587,1522.38805970149,109.673768108991,
372.139303482587,1539.30348258706,110.378443973891,
372.139303482587,1556.21890547264,111.069666633547,
372.139303482587,1573.13432835821,111.754735400106,
372.139303482587,1590.04975124378,112.441304643804,
372.139303482587,1606.96517412935,113.137384012636,
372.139303482587,1623.88059701493,113.85133405507,
372.139303482587,1640.7960199005,114.591857060537,
372.139303482587,1657.71144278607,115.358606829832,
372.139303482587,1674.62686567164,116.141502624157,
372.139303482587,1691.54228855721,116.936532603391,
372.139303482587,1708.45771144279,117.739503776886,
372.139303482587,1725.37313432836,118.546033284469,
372.139303482587,1742.28855721393,119.351550354783,
372.139303482587,1759.2039800995,120.15129678641,
372.139303482587,1776.11940298507,120.940325881142,
372.139303482587,1793.03482587065,121.713499759196,
372.139303482587,1809.95024875622,122.465983034828,
372.139303482587,1826.86567164179,123.204758622031,
372.139303482587,1843.78109452736,123.935649045377,
372.139303482587,1860.69651741294,124.661145756491,
372.139303482587,1877.61194029851,125.383841646661,
372.139303482587,1894.52736318408,126.106431869896,
372.139303482587,1911.44278606965,126.831714220634,
372.139303482587,1928.35820895522,127.562589049228,
372.139303482587,1945.2736318408,128.302058698419,
372.139303482587,1962.18905472637,129.053226443673,
372.139303482587,1979.10447761194,129.817925332017,
372.139303482587,1996.01990049751,130.590499707541,
372.139303482587,2012.93532338308,131.367890993641,
372.139303482587,2029.85074626866,132.147654708535,
372.139303482587,2046.76616915423,132.927252920319,
372.139303482587,2063.6815920398,133.704054379235,
372.139303482587,2080.59701492537,134.475334225546,
372.139303482587,2097.51243781094,135.238273256837,
372.139303482587,2114.42786069652,135.989956738803,
372.139303482587,2131.34328358209,136.727372744019,
372.139303482587,2148.25870646766,137.449056395521,
372.139303482587,2165.17412935323,138.158078864474,
372.139303482587,2182.08955223881,138.857288235427,
372.139303482587,2199.00497512438,139.549605743216,
372.139303482587,2215.92039800995,140.238056852697,
372.139303482587,2232.83582089552,140.92577239312,
372.139303482587,2249.75124378109,141.615989197052,
372.139303482587,2266.66666666667,142.31205022763,
372.139303482587,2283.58208955224,143.017404178028,
372.139303482587,2300.49751243781,143.735577406912,
372.139303482587,2317.41293532338,144.467337928968,
372.139303482587,2334.32835820895,145.210259638148,
372.139303482587,2351.24378109453,145.962062613119,
372.139303482587,2368.1592039801,146.720385239128,
372.139303482587,2385.07462686567,147.482784924377,
372.139303482587,2401.99004975124,148.246738508035,
372.139303482587,2418.90547263682,149.00964234908,
372.139303482587,2435.82089552239,149.768812085001,
372.139303482587,2452.73631840796,150.521482049323,
372.139303482587,2469.65174129353,151.263926168015,
372.139303482587,2486.5671641791,151.98888324931,
372.139303482587,2503.48258706468,152.698587325327,
372.139303482587,2520.39800995025,153.397154072435,
372.139303482587,2537.31343283582,154.088826043919,
372.139303482587,2554.22885572139,154.777974796765,
372.139303482587,2571.14427860697,155.469102275313,
372.139303482587,2588.05970149254,156.166841427932,
372.139303482587,2604.97512437811,156.875956033211,
372.139303482587,2621.89054726368,157.601339711865,
372.139303482587,2638.80597014925,158.341908369539,
372.139303482587,2655.72139303483,159.084510037037,
372.139303482587,2672.6368159204,159.82817978192,
372.139303482587,2689.55223880597,160.572652143755,
372.139303482587,2706.46766169154,161.317651086699,
372.139303482587,2723.38308457711,162.062889971786,
372.139303482587,2740.29850746269,162.808071521301,
372.139303482587,2757.21393034826,163.552887775059,
372.139303482587,2774.12935323383,164.297020038403,
372.139303482587,2791.0447761194,165.040139645143,
372.139303482587,2807.96019900498,165.78276758331,
372.139303482587,2824.87562189055,166.525681249212,
372.139303482587,2841.79104477612,167.269073724189,
372.139303482587,2858.70646766169,168.013142795828,
372.139303482587,2875.62189054726,168.758090982274,
372.139303482587,2892.53731343284,169.504125555393,
372.139303482587,2909.45273631841,170.251458562758,
372.139303482587,2926.36815920398,171.000306848428,
372.139303482587,2943.28358208955,171.750892072486,
372.139303482587,2960.19900497512,172.503150513028,
372.139303482587,2977.1144278607,173.253708172468,
372.139303482587,2994.02985074627,174.002364690803,
372.139303482587,3010.94527363184,174.750202943969,
372.139303482587,3027.86069651741,175.498332499089,
372.139303482587,3044.77611940298,176.247889789381,
372.139303482587,3061.69154228856,177.000038257955,
372.139303482587,3078.60696517413,177.755968469466,
372.139303482587,3095.5223880597,178.516898188633,
372.139303482587,3112.43781094527,179.284072424573,
372.139303482587,3129.35323383085,180.072337500616,
372.139303482587,3146.26865671642,180.931539314181,
372.139303482587,3163.18407960199,181.862636202383,
372.139303482587,3180.09950248756,182.861465034713,
372.139303482587,3197.01492537313,183.923712578646,
372.139303482587,3213.93034825871,185.044924103439,
372.139303482587,3230.84577114428,186.220511279515,
372.139303482587,3247.76119402985,187.121537865799,
372.139303482587,3264.67661691542,187.121537865799,
394.029850746269,0,0,
394.029850746269,16.9154228855721,4.01514499364289,
394.029850746269,33.8308457711443,7.69952178142949,
394.029850746269,50.7462686567164,10.9611028044832,
394.029850746269,67.6616915422886,13.7730424263638,
394.029850746269,84.5771144278607,16.1614701200406,
394.029850746269,101.492537313433,18.1923548649567,
394.029850746269,118.407960199005,19.9586875671922,
394.029850746269,135.323383084577,21.5687345322979,
394.029850746269,152.238805970149,23.1356545938383,
394.029850746269,169.154228855721,24.7595063630133,
394.029850746269,186.069651741294,26.3716399149388,
394.029850746269,202.985074626866,27.9371184969461,
394.029850746269,219.900497512438,29.4628147568405,
394.029850746269,236.81592039801,30.9543898221471,
394.029850746269,253.731343283582,32.4163246657762,
394.029850746269,270.646766169154,33.8519665854077,
394.029850746269,287.562189054726,35.2635870528134,
394.029850746269,304.477611940298,36.6524476938579,
394.029850746269,321.393034825871,38.0188715713349,
394.029850746269,338.308457711443,39.3648476805554,
394.029850746269,355.223880597015,40.7016826859391,
394.029850746269,372.139303482587,42.0335713772351,
394.029850746269,389.054726368159,43.3639565679716,
394.029850746269,405.970149253731,44.6965911823764,
394.029850746269,422.885572139303,46.0355073883229,
394.029850746269,439.800995024876,47.3849800531483,
394.029850746269,456.716417910448,48.7494840163795,
394.029850746269,473.63184079602,50.1336446611124,
394.029850746269,490.547263681592,51.5421812458777,
394.029850746269,507.462686567164,52.9604244662655,
394.029850746269,524.378109452736,54.3576495081273,
394.029850746269,541.293532338308,55.7279954032211,
394.029850746269,558.208955223881,57.0654828345237,
394.029850746269,575.124378109453,58.3636710464633,
394.029850746269,592.039800995025,59.6155796647516,
394.029850746269,608.955223880597,60.8135878694385,
394.029850746269,625.870646766169,61.9493098706867,
394.029850746269,642.786069651741,63.0134458099199,
394.029850746269,659.701492537313,63.9963820723686,
394.029850746269,676.616915422886,64.920632749994,
394.029850746269,693.532338308458,65.8066233404087,
394.029850746269,710.44776119403,66.6628355384397,
394.029850746269,727.363184079602,67.4990191506665,
394.029850746269,744.278606965174,68.3262452568296,
394.029850746269,761.194029850746,69.1569201344689,
394.029850746269,778.109452736318,70.0047568676684,
394.029850746269,795.02487562189,70.8847017067028,
394.029850746269,811.940298507463,71.8128122570468,
394.029850746269,828.855721393035,72.7966197519083,
394.029850746269,845.771144278607,73.7859078887864,
394.029850746269,862.686567164179,74.7706437669399,
394.029850746269,879.601990049751,75.7510133873988,
394.029850746269,896.517412935323,76.7271474445163,
394.029850746269,913.432835820895,77.6991220856859,
394.029850746269,930.348258706468,78.6669594826648,
394.029850746269,947.26368159204,79.6306282048435,
394.029850746269,964.179104477612,80.5900433850943,
394.029850746269,981.094527363184,81.5450666690721,
394.029850746269,998.009950248756,82.4953359834819,
394.029850746269,1014.92537313433,83.4404697034008,
394.029850746269,1031.8407960199,84.3806540789572,
394.029850746269,1048.75621890547,85.316101971481,
394.029850746269,1065.67164179104,86.2470352595236,
394.029850746269,1082.58706467662,87.1736848974657,
394.029850746269,1099.50248756219,88.096290974508,
394.029850746269,1116.41791044776,89.0151027738056,
394.029850746269,1133.33333333333,89.9303788315138,
394.029850746269,1150.24875621891,90.8423888325984,
394.029850746269,1167.16417910448,91.7517123125854,
394.029850746269,1184.07960199005,92.6585162128842,
394.029850746269,1200.99502487562,93.5625862144393,
394.029850746269,1217.91044776119,94.4636915787434,
394.029850746269,1234.82587064677,95.3615850726024,
394.029850746269,1251.74129353234,96.2560028797267,
394.029850746269,1268.65671641791,97.1466644984163,
394.029850746269,1285.57213930348,98.0332726246167,
394.029850746269,1302.48756218905,98.9155130196324,
394.029850746269,1319.40298507463,99.7929410900174,
394.029850746269,1336.3184079602,100.663989088678,
394.029850746269,1353.23383084577,101.527961852286,
394.029850746269,1370.14925373134,102.384477605045,
394.029850746269,1387.06467661692,103.233135807843,
394.029850746269,1403.98009950249,104.073516811536,
394.029850746269,1420.89552238806,104.905181484124,
394.029850746269,1437.81094527363,105.727670811254,
394.029850746269,1454.7263681592,106.540505469545,
394.029850746269,1471.64179104478,107.343185372217,
394.029850746269,1488.55721393035,108.129331198952,
394.029850746269,1505.47263681592,108.882412586162,
394.029850746269,1522.38805970149,109.607301866123,
394.029850746269,1539.30348258706,110.310821183675,
394.029850746269,1556.21890547264,111.000144535883,
394.029850746269,1573.13432835821,111.6828074041,
394.029850746269,1590.04975124378,112.366711915744,
394.029850746269,1606.96517412935,113.060127333693,
394.029850746269,1623.88059701493,113.771685678335,
394.029850746269,1640.7960199005,114.510372285771,
394.029850746269,1657.71144278607,115.275389351972,
394.029850746269,1674.62686567164,116.055979758711,
394.029850746269,1691.54228855721,116.848266325393,
394.029850746269,1708.45771144279,117.64819874404,
394.029850746269,1725.37313432836,118.451543420679,
394.029850746269,1742.28855721393,119.253885281225,
394.029850746269,1759.2039800995,120.050628214084,
394.029850746269,1776.11940298507,120.836994084086,
394.029850746269,1793.03482587065,121.608020252774,
394.029850746269,1809.95024875622,122.359064742252,
394.029850746269,1826.86567164179,123.097443896938,
394.029850746269,1843.78109452736,123.82895661801,
394.029850746269,1860.69651741294,124.555940196655,
394.029850746269,1877.61194029851,125.28082614374,
394.029850746269,1894.52736318408,126.006140831022,
394.029850746269,1911.44278606965,126.734505746053,
394.029850746269,1928.35820895522,127.468637346281,
394.029850746269,1945.2736318408,128.211346497783,
394.029850746269,1962.18905472637,128.965537483838,
394.029850746269,1979.10447761194,129.732745966469,
394.029850746269,1996.01990049751,130.506821500124,
394.029850746269,2012.93532338308,131.284825718601,
394.029850746269,2029.85074626866,132.064514894167,
394.029850746269,2046.76616915423,132.843559684526,
394.029850746269,2063.6815920398,133.619545168469,
394.029850746269,2080.59701492537,134.389970521382,
394.029850746269,2097.51243781094,135.152248317013,
394.029850746269,2114.42786069652,135.90370344214,
394.029850746269,2131.34328358209,136.641571611107,
394.029850746269,2148.25870646766,137.363895586998,
394.029850746269,2165.17412935323,138.072663507638,
394.029850746269,2182.08955223881,138.770892688516,
394.029850746269,2199.00497512438,139.461703245582,
394.029850746269,2215.92039800995,140.148326128827,
394.029850746269,2232.83582089552,140.834104379897,
394.029850746269,2249.75124378109,141.522493836026,
394.029850746269,2266.66666666667,142.217063261995,
394.029850746269,2283.58208955224,142.921493891948,
394.029850746269,2300.49751243781,143.639564196545,
394.029850746269,2317.41293532338,144.3728849406,
394.029850746269,2334.32835820895,145.119049931835,
394.029850746269,2351.24378109453,145.875243973688,
394.029850746269,2368.1592039801,146.638553325041,
394.029850746269,2385.07462686567,147.405966659631,
394.029850746269,2401.99004975124,148.17437558095,
394.029850746269,2418.90547263682,148.940574676801,
394.029850746269,2435.82089552239,149.701261097439,
394.029850746269,2452.73631840796,150.453033641124,
394.029850746269,2469.65174129353,151.191794801745,
394.029850746269,2486.5671641791,151.912116280963,
394.029850746269,2503.48258706468,152.616958813544,
394.029850746269,2520.39800995025,153.310776035014,
394.029850746269,2537.31343283582,153.99815871599,
394.029850746269,2554.22885572139,154.683836992873,
394.029850746269,2571.14427860697,155.372681734241,
394.029850746269,2588.05970149254,156.06970501553,
394.029850746269,2604.97512437811,156.780059674896,
394.029850746269,2621.89054726368,157.509037922592,
394.029850746269,2638.80597014925,158.25501298575,
394.029850746269,2655.72139303483,159.002622539194,
394.029850746269,2672.6368159204,159.750798902653,
