Speed[r/min],Torque[Nm],Efficiency[%],
1510.44776119403,3010.94527363184,96.8479457814782,
1510.44776119403,3027.86069651741,96.8378447978911,
1510.44776119403,3044.77611940298,96.827735578234,
1510.44776119403,3061.69154228856,96.8176183609693,
1510.44776119403,3078.60696517413,96.8074933792556,
1510.44776119403,3095.5223880597,96.7973608610923,
1510.44776119403,3112.43781094527,96.7872210294596,
1510.44776119403,3129.35323383085,96.7770559635116,
1510.44776119403,3146.26865671642,96.7667990282807,
1510.44776119403,3163.18407960199,96.7564463661891,
1510.44776119403,3180.09950248756,96.7460005924889,
1510.44776119403,3197.01492537313,96.7354642667391,
1510.44776119403,3213.93034825871,96.7248398942371,
1510.44776119403,3230.84577114428,96.7141299274068,
1510.44776119403,3247.76119402985,96.6939747739703,
1510.44776119403,3264.67661691542,96.6939747739703,
1532.33830845771,0,0,
1532.33830845771,16.9154228855721,72.3893349007086,
1532.33830845771,33.8308457711443,83.761215132144,
1532.33830845771,50.7462686567164,88.3503028721324,
1532.33830845771,67.6616915422886,90.8060069335217,
1532.33830845771,84.5771144278607,92.31775958086,
1532.33830845771,101.492537313433,93.3286970499483,
1532.33830845771,118.407960199005,94.041618836935,
1532.33830845771,135.323383084577,94.5624714141699,
1532.33830845771,152.238805970149,94.9520029822938,
1532.33830845771,169.154228855721,95.2483258041055,
1532.33830845771,186.069651741294,95.4871127076493,
1532.33830845771,202.985074626866,95.6859831208487,
1532.33830845771,219.900497512438,95.8538883015453,
1532.33830845771,236.81592039801,95.9972736948025,
1532.33830845771,253.731343283582,96.1208984363335,
1532.33830845771,270.646766169154,96.2283529876772,
1532.33830845771,287.562189054726,96.3223971266663,
1532.33830845771,304.477611940298,96.4051870524587,
1532.33830845771,321.393034825871,96.478431846354,
1532.33830845771,338.308457711443,96.543684698371,
1532.33830845771,355.223880597015,96.6027777896529,
1532.33830845771,372.139303482587,96.6566128362624,
1532.33830845771,389.054726368159,96.7058625325048,
1532.33830845771,405.970149253731,96.7510886380593,
1532.33830845771,422.885572139303,96.7927639403888,
1532.33830845771,439.800995024876,96.8312891982399,
1532.33830845771,456.716417910448,96.8670063552296,
1532.33830845771,473.63184079602,96.900208947562,
1532.33830845771,490.547263681592,96.9311503772376,
1532.33830845771,507.462686567164,96.9600518868117,
1532.33830845771,524.378109452736,96.9871076488346,
1532.33830845771,541.293532338308,97.0124862401532,
1532.33830845771,558.208955223881,97.0363359441525,
1532.33830845771,575.124378109453,97.0587877296709,
1532.33830845771,592.039800995025,97.0799577065228,
1532.33830845771,608.955223880597,97.0999491746625,
1532.33830845771,625.870646766169,97.1188543433388,
1532.33830845771,642.786069651741,97.1367557806237,
1532.33830845771,659.701492537313,97.15372760339,
1532.33830845771,676.616915422886,97.1698348690588,
1532.33830845771,693.532338308458,97.1851361420516,
1532.33830845771,710.44776119403,97.1996849906672,
1532.33830845771,727.363184079602,97.2135300291137,
1532.33830845771,744.278606965174,97.2267154772911,
1532.33830845771,761.194029850746,97.239281646351,
1532.33830845771,778.109452736318,97.2512653612667,
1532.33830845771,795.02487562189,97.2627003297463,
1532.33830845771,811.940298507463,97.2736174652706,
1532.33830845771,828.855721393035,97.2840367038087,
1532.33830845771,845.771144278607,97.2939345592737,
1532.33830845771,862.686567164179,97.3033386255308,
1532.33830845771,879.601990049751,97.3122841588027,
1532.33830845771,896.517412935323,97.3208037720837,
1532.33830845771,913.432835820895,97.3289276781662,
1532.33830845771,930.348258706468,97.3366839063463,
1532.33830845771,947.26368159204,97.3440984960759,
1532.33830845771,964.179104477612,97.3511956703728,
1532.33830845771,981.094527363184,97.357997991414,
1532.33830845771,998.009950248756,97.3645343575827,
1532.33830845771,1014.92537313433,97.3708314094455,
1532.33830845771,1031.8407960199,97.3768891113402,
1532.33830845771,1048.75621890547,97.3827066578474,
1532.33830845771,1065.67164179104,97.3882832922021,
1532.33830845771,1082.58706467662,97.3936183028048,
1532.33830845771,1099.50248756219,97.3987110200556,
1532.33830845771,1116.41791044776,97.4035608134758,
1532.33830845771,1133.33333333333,97.4081670890879,
1532.33830845771,1150.24875621891,97.4125288817776,
1532.33830845771,1167.16417910448,97.4165619636611,
1532.33830845771,1184.07960199005,97.4202138900024,
1532.33830845771,1200.99502487562,97.4234995969116,
1532.33830845771,1217.91044776119,97.4264331984374,
1532.33830845771,1234.82587064677,97.4290280424099,
1532.33830845771,1251.74129353234,97.4312967617928,
1532.33830845771,1268.65671641791,97.4332513219604,
1532.33830845771,1285.57213930348,97.4349030642716,
1532.33830845771,1302.48756218905,97.4362627462756,
1532.33830845771,1319.40298507463,97.437337939173,
1532.33830845771,1336.3184079602,97.4381142285741,
1532.33830845771,1353.23383084577,97.4386056980649,
1532.33830845771,1370.14925373134,97.4388339830251,
1532.33830845771,1387.06467661692,97.438819667944,
1532.33830845771,1403.98009950249,97.4385823489271,
1532.33830845771,1420.89552238806,97.4381406918182,
1532.33830845771,1437.81094527363,97.4375124862911,
1532.33830845771,1454.7263681592,97.436714696233,
1532.33830845771,1471.64179104478,97.435763506713,
1532.33830845771,1488.55721393035,97.434680208115,
1532.33830845771,1505.47263681592,97.4334886155372,
1532.33830845771,1522.38805970149,97.4321835739329,
1532.33830845771,1539.30348258706,97.4307583420897,
1532.33830845771,1556.21890547264,97.4292064739249,
1532.33830845771,1573.13432835821,97.4275218028284,
1532.33830845771,1590.04975124378,97.4256984270117,
1532.33830845771,1606.96517412935,97.4237306957896,
1532.33830845771,1623.88059701493,97.4216131967267,
1532.33830845771,1640.7960199005,97.4193407435835,
1532.33830845771,1657.71144278607,97.4169049117715,
1532.33830845771,1674.62686567164,97.4143026507196,
1532.33830845771,1691.54228855721,97.4115380637868,
1532.33830845771,1708.45771144279,97.4086151012624,
1532.33830845771,1725.37313432836,97.4055375602438,
1532.33830845771,1742.28855721393,97.4023090920279,
1532.33830845771,1759.2039800995,97.3989332090776,
1532.33830845771,1776.11940298507,97.395413291594,
1532.33830845771,1793.03482587065,97.3917525937177,
1532.33830845771,1809.95024875622,97.387954432286,
1532.33830845771,1826.86567164179,97.3840264317156,
1532.33830845771,1843.78109452736,97.3799756819077,
1532.33830845771,1860.69651741294,97.3758078135973,
1532.33830845771,1877.61194029851,97.3715282546858,
1532.33830845771,1894.52736318408,97.3671422392078,
1532.33830845771,1911.44278606965,97.3626548158266,
1532.33830845771,1928.35820895522,97.3580708558891,
1532.33830845771,1945.2736318408,97.3533950610646,
1532.33830845771,1962.18905472637,97.3486319705931,
1532.33830845771,1979.10447761194,97.3437864621741,
1532.33830845771,1996.01990049751,97.3388621531964,
1532.33830845771,2012.93532338308,97.3338563156316,
1532.33830845771,2029.85074626866,97.3287657573277,
1532.33830845771,2046.76616915423,97.3235873942562,
1532.33830845771,2063.6815920398,97.3183182461531,
1532.33830845771,2080.59701492537,97.312955432374,
1532.33830845771,2097.51243781094,97.3074961679518,
1532.33830845771,2114.42786069652,97.3019377598449,
1532.33830845771,2131.34328358209,97.2962776033659,
1532.33830845771,2148.25870646766,97.2905075997549,
1532.33830845771,2165.17412935323,97.2846173876332,
1532.33830845771,2182.08955223881,97.2786074894066,
1532.33830845771,2199.00497512438,97.2724785949442,
1532.33830845771,2215.92039800995,97.2662313749568,
1532.33830845771,2232.83582089552,97.2598664817402,
1532.33830845771,2249.75124378109,97.2533845498837,
1532.33830845771,2266.66666666667,97.2467861969482,
1532.33830845771,2283.58208955224,97.240072024113,
1532.33830845771,2300.49751243781,97.2332427653006,
1532.33830845771,2317.41293532338,97.2263087321516,
1532.33830845771,2334.32835820895,97.2192795021047,
1532.33830845771,2351.24378109453,97.2121599425856,
1532.33830845771,2368.1592039801,97.2049547808455,
1532.33830845771,2385.07462686567,97.1976686088653,
1532.33830845771,2401.99004975124,97.1903058880565,
1532.33830845771,2418.90547263682,97.1828709537698,
1532.33830845771,2435.82089552239,97.1753680196191,
1532.33830845771,2452.73631840796,97.1678011816304,
1532.33830845771,2469.65174129353,97.1601753796844,
1532.33830845771,2486.5671641791,97.1524997980162,
1532.33830845771,2503.48258706468,97.1447742883941,
1532.33830845771,2520.39800995025,97.1369969202018,
1532.33830845771,2537.31343283582,97.1291658163503,
1532.33830845771,2554.22885572139,97.1212791515319,
1532.33830845771,2571.14427860697,97.113335150542,
1532.33830845771,2588.05970149254,97.1053320866683,
1532.33830845771,2604.97512437811,97.0972682801436,
1532.33830845771,2621.89054726368,97.0891420966585,
1532.33830845771,2638.80597014925,97.0809443381115,
1532.33830845771,2655.72139303483,97.0726541731427,
1532.33830845771,2672.6368159204,97.0642693352372,
1532.33830845771,2689.55223880597,97.0557885572186,
1532.33830845771,2706.46766169154,97.047210606295,
1532.33830845771,2723.38308457711,97.0385342830334,
1532.33830845771,2740.29850746269,97.0297584203719,
1532.33830845771,2757.21393034826,97.0208818826679,
1532.33830845771,2774.12935323383,97.0119035647829,
1532.33830845771,2791.0447761194,97.0028223852442,
1532.33830845771,2807.96019900498,96.9936332735916,
1532.33830845771,2824.87562189055,96.9843374705388,
1532.33830845771,2841.79104477612,96.974942230484,
1532.33830845771,2858.70646766169,96.9654546326765,
1532.33830845771,2875.62189054726,96.9558815862485,
1532.33830845771,2892.53731343284,96.9462298350794,
1532.33830845771,2909.45273631841,96.9365059625011,
1532.33830845771,2926.36815920398,96.9267163958479,
1532.33830845771,2943.28358208955,96.9168674108588,
1532.33830845771,2960.19900497512,96.906967367656,
1532.33830845771,2977.1144278607,96.897050153362,
1532.33830845771,2994.02985074627,96.887125662021,
1532.33830845771,3010.94527363184,96.8771941513367,
1532.33830845771,3027.86069651741,96.867255873164,
1532.33830845771,3044.77611940298,96.857311073671,
1532.33830845771,3061.69154228856,96.8473599934961,
1532.33830845771,3078.60696517413,96.8374028678992,
1532.33830845771,3095.5223880597,96.8274399269092,
1532.33830845771,3112.43781094527,96.8174713954653,
1532.33830845771,3129.35323383085,96.8074792294444,
1532.33830845771,3146.26865671642,96.7973963137017,
1532.33830845771,3163.18407960199,96.787218719047,
1532.33830845771,3180.09950248756,96.776949033671,
1532.33830845771,3197.01492537313,96.7665897906539,
1532.33830845771,3213.93034825871,96.7561434693831,
1532.33830845771,3230.84577114428,96.745612496927,
1532.33830845771,3247.76119402985,96.7259501923849,
1532.33830845771,3264.67661691542,96.7259501923849,
1554.22885572139,0,0,
1554.22885572139,16.9154228855721,72.3723018304994,
1554.22885572139,33.8308457711443,83.750166282148,
1554.22885572139,50.7462686567164,88.3426254248299,
1554.22885572139,67.6616915422886,90.8005910561406,
1554.22885572139,84.5771144278607,92.3140899402693,
1554.22885572139,101.492537313433,93.3265177469211,
1554.22885572139,118.407960199005,94.0408030652227,
1554.22885572139,135.323383084577,94.5629633217756,
1554.22885572139,152.238805970149,94.9537887275292,
1554.22885572139,169.154228855721,95.2514053884413,
1554.22885572139,186.069651741294,95.4913127994553,
1554.22885572139,202.985074626866,95.6911023021937,
1554.22885572139,219.900497512438,95.8597578840099,
1554.22885572139,236.81592039801,96.0037487637769,
1554.22885572139,253.731343283582,96.1278517634291,
1554.22885572139,270.646766169154,96.2356707759894,
1554.22885572139,287.562189054726,96.3299759646969,
1554.22885572139,304.477611940298,96.4129316871129,
1554.22885572139,321.393034825871,96.4862535244208,
1554.22885572139,338.308457711443,96.5515125976679,
1554.22885572139,355.223880597015,96.6106000497023,
1554.22885572139,372.139303482587,96.6644292784569,
1554.22885572139,389.054726368159,96.7136777437825,
1554.22885572139,405.970149253731,96.7589111936385,
1554.22885572139,422.885572139303,96.8006057787766,
1554.22885572139,439.800995024876,96.8391651140644,
1554.22885572139,456.716417910448,96.8749335842084,
1554.22885572139,473.63184079602,96.9082068242221,
1554.22885572139,490.547263681592,96.9392400505993,
1554.22885572139,507.462686567164,96.9682483520307,
1554.22885572139,524.378109452736,96.9954134709594,
1554.22885572139,541.293532338308,97.0209018964785,
1554.22885572139,558.208955223881,97.0448601740481,
1554.22885572139,575.124378109453,97.0674177358728,
1554.22885572139,592.039800995025,97.0886893281015,
1554.22885572139,608.955223880597,97.108777036321,
1554.22885572139,625.870646766169,97.1277719848262,
1554.22885572139,642.786069651741,97.145755769362,
1554.22885572139,659.701492537313,97.1628017144863,
1554.22885572139,676.616915422886,97.1789776333856,
1554.22885572139,693.532338308458,97.1943445102376,
1554.22885572139,710.44776119403,97.2089568501681,
1554.22885572139,727.363184079602,97.2228641181028,
1554.22885572139,744.278606965174,97.2361113082163,
1554.22885572139,761.194029850746,97.2487394378831,
1554.22885572139,778.109452736318,97.2607859775576,
1554.22885572139,795.02487562189,97.2722852260732,
1554.22885572139,811.940298507463,97.2832686392767,
1554.22885572139,828.855721393035,97.2937614536511,
1554.22885572139,845.771144278607,97.3037680483681,
1554.22885572139,862.686567164179,97.3133126061297,
1554.22885572139,879.601990049751,97.3224216013366,
1554.22885572139,896.517412935323,97.3311195215576,
1554.22885572139,913.432835820895,97.339429050481,
1554.22885572139,930.348258706468,97.3473712310148,
1554.22885572139,947.26368159204,97.3549656110057,
1554.22885572139,964.179104477612,97.3622303736986,
1554.22885572139,981.094527363184,97.3691824547705,
1554.22885572139,998.009950248756,97.3758489964327,
1554.22885572139,1014.92537313433,97.3822639885479,
1554.22885572139,1031.8407960199,97.3884311422863,
1554.22885572139,1048.75621890547,97.394352956896,
1554.22885572139,1065.67164179104,97.4000317719186,
1554.22885572139,1082.58706467662,97.4054697798389,
1554.22885572139,1099.50248756219,97.4106690375675,
1554.22885572139,1116.41791044776,97.4156314768813,
1554.22885572139,1133.33333333333,97.4203589139291,
1554.22885572139,1150.24875621891,97.4248526083688,
1554.22885572139,1167.16417910448,97.4290208628446,
1554.22885572139,1184.07960199005,97.4328055606601,
1554.22885572139,1200.99502487562,97.436222990224,
1554.22885572139,1217.91044776119,97.4392885431551,
1554.22885572139,1234.82587064677,97.4420167751526,
1554.22885572139,1251.74129353234,97.4444214619751,
1554.22885572139,1268.65671641791,97.4465156509804,
1554.22885572139,1285.57213930348,97.4483117086316,
1554.22885572139,1302.48756218905,97.4498213643335,
1554.22885572139,1319.40298507463,97.4510525024485,
1554.22885572139,1336.3184079602,97.4519848149735,
1554.22885572139,1353.23383084577,97.4526308195076,
1554.22885572139,1370.14925373134,97.4530123134788,
1554.22885572139,1387.06467661692,97.4531500357039,
1554.22885572139,1403.98009950249,97.4530637293508,
1554.22885572139,1420.89552238806,97.452772200483,
1554.22885572139,1437.81094527363,97.4522933725459,
1554.22885572139,1454.7263681592,97.4516443371185,
1554.22885572139,1471.64179104478,97.4508414012253,
1554.22885572139,1488.55721393035,97.4499056121409,
1554.22885572139,1505.47263681592,97.4488598390248,
1554.22885572139,1522.38805970149,97.4476991866332,
1554.22885572139,1539.30348258706,97.4464172539701,
1554.22885572139,1556.21890547264,97.4450079202417,
1554.22885572139,1573.13432835821,97.4434653299944,
1554.22885572139,1590.04975124378,97.4417838792094,
1554.22885572139,1606.96517412935,97.4399582022815,
1554.22885572139,1623.88059701493,97.437983159818,
1554.22885572139,1640.7960199005,97.4358538271973,
1554.22885572139,1657.71144278607,97.433561374381,
1554.22885572139,1674.62686567164,97.4311021920621,
1554.22885572139,1691.54228855721,97.428480559361,
1554.22885572139,1708.45771144279,97.425700596344,
1554.22885572139,1725.37313432836,97.4227662631794,
1554.22885572139,1742.28855721393,97.4196813678489,
1554.22885572139,1759.2039800995,97.416449573417,
1554.22885572139,1776.11940298507,97.4130744048874,
1554.22885572139,1793.03482587065,97.4095592556746,
1554.22885572139,1809.95024875622,97.4059075424694,
1554.22885572139,1826.86567164179,97.4021262835555,
1554.22885572139,1843.78109452736,97.3982223347979,
1554.22885572139,1860.69651741294,97.394201368448,
1554.22885572139,1877.61194029851,97.3900688524388,
1554.22885572139,1894.52736318408,97.385830059417,
1554.22885572139,1911.44278606965,97.3814900753007,
1554.22885572139,1928.35820895522,97.3770538073931,
1554.22885572139,1945.2736318408,97.372525992077,
1554.22885572139,1962.18905472637,97.3679112021165,
1554.22885572139,1979.10447761194,97.3632142480219,
1554.22885572139,1996.01990049751,97.3584382590127,
1554.22885572139,2012.93532338308,97.3535803935336,
1554.22885572139,2029.85074626866,97.3486374096721,
1554.22885572139,2046.76616915423,97.3436061752476,
1554.22885572139,2063.6815920398,97.3384836633873,
1554.22885572139,2080.59701492537,97.3332669483205,
1554.22885572139,2097.51243781094,97.3279532013775,
1554.22885572139,2114.42786069652,97.3225396871824,
1554.22885572139,2131.34328358209,97.317023760029,
1554.22885572139,2148.25870646766,97.3113972762864,
1554.22885572139,2165.17412935323,97.3056499356632,
1554.22885572139,2182.08955223881,97.2997824086744,
1554.22885572139,2199.00497512438,97.2937955295237,
1554.22885572139,2215.92039800995,97.287690108765,
1554.22885572139,2232.83582089552,97.2814669342123,
1554.22885572139,2249.75124378109,97.2751267718078,
1554.22885572139,2266.66666666667,97.2686703664524,
1554.22885572139,2283.58208955224,97.2620984427977,
1554.22885572139,2300.49751243781,97.2554118446435,
1554.22885572139,2317.41293532338,97.2486204569481,
1554.22885572139,2334.32835820895,97.2417337843374,
1554.22885572139,2351.24378109453,97.2347569752365,
1554.22885572139,2368.1592039801,97.227695029739,
1554.22885572139,2385.07462686567,97.2205528047963,
1554.22885572139,2401.99004975124,97.2133350191916,
1554.22885572139,2418.90547263682,97.2060462583105,
1554.22885572139,2435.82089552239,97.1986909787166,
1554.22885572139,2452.73631840796,97.191273512542,
1554.22885572139,2469.65174129353,97.1837985756057,
1554.22885572139,2486.5671641791,97.1762722243557,
1554.22885572139,2503.48258706468,97.168694130344,
1554.22885572139,2520.39800995025,97.1610629108266,
1554.22885572139,2537.31343283582,97.1533772216312,
1554.22885572139,2554.22885572139,97.1456357559002,
1554.22885572139,2571.14427860697,97.1378372428837,
1554.22885572139,2588.05970149254,97.1299804467804,
1554.22885572139,2604.97512437811,97.1220641656236,
1554.22885572139,2621.89054726368,97.114087230211,
1554.22885572139,2638.80597014925,97.1060400307428,
1554.22885572139,2655.72139303483,97.0978998123399,
1554.22885572139,2672.6368159204,97.0896643170045,
1554.22885572139,2689.55223880597,97.0813323886432,
1554.22885572139,2706.46766169154,97.0729029026693,
1554.22885572139,2723.38308457711,97.0643747650642,
1554.22885572139,2740.29850746269,97.0557469114739,
1554.22885572139,2757.21393034826,97.0470183063391,
1554.22885572139,2774.12935323383,97.0381879420568,
1554.22885572139,2791.0447761194,97.0292548318168,
1554.22885572139,2807.96019900498,97.0202136409927,
1554.22885572139,2824.87562189055,97.011065450496,
1554.22885572139,2841.79104477612,97.0018176919867,
1554.22885572139,2858.70646766169,96.9924776177164,
1554.22885572139,2875.62189054726,96.9830523056819,
1554.22885572139,2892.53731343284,96.9735486646083,
1554.22885572139,2909.45273631841,96.9639734387678,
1554.22885572139,2926.36815920398,96.9543332126413,
1554.22885572139,2943.28358208955,96.944634415428,
1554.22885572139,2960.19900497512,96.9348855892913,
1554.22885572139,2977.1144278607,96.9251211493257,
1554.22885572139,2994.02985074627,96.9153511271522,
1554.22885572139,3010.94527363184,96.9055757741098,
1554.22885572139,3027.86069651741,96.8957953358123,
1554.22885572139,3044.77611940298,96.8860100523066,
1554.22885572139,3061.69154228856,96.8762201582271,
1554.22885572139,3078.60696517413,96.8664258829433,
1554.22885572139,3095.5223880597,96.8566274507045,
1554.22885572139,3112.43781094527,96.846825080778,
1554.22885572139,3129.35323383085,96.8370007938443,
1554.22885572139,3146.26865671642,96.8270876398316,
1554.22885572139,3163.18407960199,96.8170815057094,
1554.22885572139,3180.09950248756,96.8069847704404,
1554.22885572139,3197.01492537313,96.7967997624513,
1554.22885572139,3213.93034825871,96.7865287609342,
1554.22885572139,3230.84577114428,96.7761739971074,
1554.22885572139,3247.76119402985,96.7565454135907,
1554.22885572139,3264.67661691542,96.7565454135907,
1576.11940298507,0,0,
1576.11940298507,16.9154228855721,72.3532011810679,
1576.11940298507,33.8308457711443,83.7369582461211,
1576.11940298507,50.7462686567164,88.3328258066586,
1576.11940298507,67.6616915422886,90.7931448305525,
1576.11940298507,84.5771144278607,92.3085227443538,
1576.11940298507,101.492537313433,93.3226103435112,
1576.11940298507,118.407960199005,94.0384635084642,
1576.11940298507,135.323383084577,94.5621696838966,
1576.11940298507,152.238805970149,94.9545605096933,
1576.11940298507,169.154228855721,95.2537695210392,
1576.11940298507,186.069651741294,95.4950337924201,
1576.11940298507,202.985074626866,95.6959050475364,
1576.11940298507,219.900497512438,95.8654178323171,
1576.11940298507,236.81592039801,96.0100780887872,
1576.11940298507,253.731343283582,96.134689956829,
1576.11940298507,270.646766169154,96.2428780734216,
1576.11940298507,287.562189054726,96.3374286388567,
1576.11940298507,304.477611940298,96.4205186061537,
1576.11940298507,321.393034825871,96.4938735885775,
1576.11940298507,338.308457711443,96.5590870975901,
1576.11940298507,355.223880597015,96.6181186448722,
1576.11940298507,372.139303482587,96.6718965389137,
1576.11940298507,389.054726368159,96.7211050664485,
1576.11940298507,405.970149253731,96.7663156888751,
1576.11940298507,422.885572139303,96.8080093750969,
1576.11940298507,439.800995024876,96.8465938316564,
1576.11940298507,456.716417910448,96.8824169404697,
1576.11940298507,473.63184079602,96.9157773435389,
1576.11940298507,490.547263681592,96.9469328571834,
1576.11940298507,507.462686567164,96.9760823315244,
1576.11940298507,524.378109452736,97.00338018218,
1576.11940298507,541.293532338308,97.0289924821024,
1576.11940298507,558.208955223881,97.0530656636888,
1576.11940298507,575.124378109453,97.0757290591287,
1576.11940298507,592.039800995025,97.0970973257759,
1576.11940298507,608.955223880597,97.1172724701159,
1576.11940298507,625.870646766169,97.1363455457528,
1576.11940298507,642.786069651741,97.1543980850692,
1576.11940298507,659.701492537313,97.1715034907475,
1576.11940298507,676.616915422886,97.1877349064769,
1576.11940298507,693.532338308458,97.2031566980121,
1576.11940298507,710.44776119403,97.2178241387633,
1576.11940298507,727.363184079602,97.2317873913219,
1576.11940298507,744.278606965174,97.245092084835,
1576.11940298507,761.194029850746,97.2577798158383,
1576.11940298507,778.109452736318,97.2698885841305,
1576.11940298507,795.02487562189,97.2814531733082,
1576.11940298507,811.940298507463,97.2925054839911,
1576.11940298507,828.855721393035,97.3030743349613,
1576.11940298507,845.771144278607,97.3131825315197,
1576.11940298507,862.686567164179,97.3228519135756,
1576.11940298507,879.601990049751,97.3321030627727,
1576.11940298507,896.517412935323,97.3409550142947,
1576.11940298507,913.432835820895,97.3494253994787,
1576.11940298507,930.348258706468,97.357530572936,
1576.11940298507,947.26368159204,97.3652857261092,
1576.11940298507,964.179104477612,97.372704988925,
1576.11940298507,981.094527363184,97.3798015209721,
1576.11940298507,998.009950248756,97.3866001496323,
1576.11940298507,1014.92537313433,97.3931375637172,
1576.11940298507,1031.8407960199,97.3994204434016,
1576.11940298507,1048.75621890547,97.4054540237032,
1576.11940298507,1065.67164179104,97.4112432074659,
1576.11940298507,1082.58706467662,97.4167925913633,
1576.11940298507,1099.50248756219,97.4221064895071,
1576.11940298507,1116.41791044776,97.4271889549124,
1576.11940298507,1133.33333333333,97.4320437990453,
1576.11940298507,1150.24875621891,97.4366741227677,
1576.11940298507,1167.16417910448,97.4409819014679,
1576.11940298507,1184.07960199005,97.4449042280884,
1576.11940298507,1200.99502487562,97.4484585294527,
1576.11940298507,1217.91044776119,97.4516612727044,
1576.11940298507,1234.82587064677,97.4545280304091,
1576.11940298507,1251.74129353234,97.4570735404266,
1576.11940298507,1268.65671641791,97.4593117610396,
1576.11940298507,1285.57213930348,97.4612559217697,
1576.11940298507,1302.48756218905,97.4629185702706,
1576.11940298507,1319.40298507463,97.4643076656676,
1576.11940298507,1336.3184079602,97.4653960430907,
1576.11940298507,1353.23383084577,97.4661947573529,
1576.11940298507,1370.14925373134,97.4667261600955,
1576.11940298507,1387.06467661692,97.4670115175643,
1576.11940298507,1403.98009950249,97.4670710751519,
1576.11940298507,1420.89552238806,97.4669241174151,
1576.11940298507,1437.81094527363,97.4665890239331,
1576.11940298507,1454.7263681592,97.4660833213386,
1576.11940298507,1471.64179104478,97.4654237318252,
1576.11940298507,1488.55721393035,97.4646313516637,
1576.11940298507,1505.47263681592,97.4637281935448,
1576.11940298507,1522.38805970149,97.4627094302939,
1576.11940298507,1539.30348258706,97.4615688062424,
1576.11940298507,1556.21890547264,97.4603003394851,
1576.11940298507,1573.13432835821,97.4588983073629,
1576.11940298507,1590.04975124378,97.4573572328779,
1576.11940298507,1606.96517412935,97.4556718719738,
1576.11940298507,1623.88059701493,97.4538372016161,
1576.11940298507,1640.7960199005,97.451848408615,
1576.11940298507,1657.71144278607,97.4496964763045,
1576.11940298507,1674.62686567164,97.4473775940397,
1576.11940298507,1691.54228855721,97.4448961957514,
1576.11940298507,1708.45771144279,97.442256550625,
1576.11940298507,1725.37313432836,97.4394627620592,
1576.11940298507,1742.28855721393,97.4365187756586,
1576.11940298507,1759.2039800995,97.4334283867684,
1576.11940298507,1776.11940298507,97.4301952475815,
1576.11940298507,1793.03482587065,97.4268228738459,
1576.11940298507,1809.95024875622,97.4233147655568,
1576.11940298507,1826.86567164179,97.4196773156896,
1576.11940298507,1843.78109452736,97.4159171348893,
1576.11940298507,1860.69651741294,97.4120399287889,
1576.11940298507,1877.61194029851,97.4080511975165,
1576.11940298507,1894.52736318408,97.4039562447797,
1576.11940298507,1911.44278606965,97.3997601864734,
1576.11940298507,1928.35820895522,97.3954679588396,
1576.11940298507,1945.2736318408,97.3910843262072,
1576.11940298507,1962.18905472637,97.3866138883357,
1576.11940298507,1979.10447761194,97.3820614020645,
1576.11940298507,1996.01990049751,97.3774296009965,
1576.11940298507,2012.93532338308,97.3727155415748,
1576.11940298507,2029.85074626866,97.3679159309369,
1576.11940298507,2046.76616915423,97.3630275876012,
1576.11940298507,2063.6815920398,97.3580474369772,
1576.11940298507,2080.59701492537,97.3529725070964,
1576.11940298507,2097.51243781094,97.3477999245516,
1576.11940298507,2114.42786069652,97.3425269106326,
1576.11940298507,2131.34328358209,97.337150777648,
1576.11940298507,2148.25870646766,97.331663332056,
1576.11940298507,2165.17412935323,97.3260543427007,
1576.11940298507,2182.08955223881,97.3203246547391,
1576.11940298507,2199.00497512438,97.3144752726483,
1576.11940298507,2215.92039800995,97.3085071719636,
1576.11940298507,2232.83582089552,97.3024213003847,
1576.11940298507,2249.75124378109,97.296218578832,
1576.11940298507,2266.66666666667,97.2898999024558,
1576.11940298507,2283.58208955224,97.2834661416009,
1576.11940298507,2300.49751243781,97.2769182698262,
1576.11940298507,2317.41293532338,97.2702656691351,
1576.11940298507,2334.32835820895,97.2635177399549,
1576.11940298507,2351.24378109453,97.2566799381088,
1576.11940298507,2368.1592039801,97.2497575621673,
1576.11940298507,2385.07462686567,97.2427557589489,
1576.11940298507,2401.99004975124,97.2356795287927,
1576.11940298507,2418.90547263682,97.2285337306158,
1576.11940298507,2435.82089552239,97.2213230867645,
1576.11940298507,2452.73631840796,97.2140521876699,
1576.11940298507,2469.65174129353,97.2067253820839,
1576.11940298507,2486.5671641791,97.199344488323,
1576.11940298507,2503.48258706468,97.1919091021971,
1576.11940298507,2520.39800995025,97.1844187653934,
1576.11940298507,2537.31343283582,97.1768730329721,
1576.11940298507,2554.22885572139,97.1692714729345,
1576.11940298507,2571.14427860697,97.1616136658087,
1576.11940298507,2588.05970149254,97.1538992042509,
1576.11940298507,2604.97512437811,97.1461276926626,
1576.11940298507,2621.89054726368,97.1382987468228,
1576.11940298507,2638.80597014925,97.1304014170696,
1576.11940298507,2655.72139303483,97.1224082648218,
1576.11940298507,2672.6368159204,97.1143173639846,
1576.11940298507,2689.55223880597,97.1061281394104,
1576.11940298507,2706.46766169154,97.0978400325647,
1576.11940298507,2723.38308457711,97.0894525010402,
1576.11940298507,2740.29850746269,97.0809650180883,
1576.11940298507,2757.21393034826,97.0723770721685,
1576.11940298507,2774.12935323383,97.0636881665135,
